group,mode,channel,family,name,kind,current_mean_on,previous_mean_on,delta_mean_on,current_peak_signed,previous_peak_signed,delta_peak_signed,current_peak_absolute,previous_peak_absolute,delta_peak_absolute,current_peak_latency_from_onset_ms,previous_peak_latency_from_onset_ms,delta_peak_latency_from_onset_ms,current_integral_response_seconds,previous_integral_response_seconds,delta_integral_response_seconds,current_onset_50ms_mean,previous_onset_50ms_mean,delta_onset_50ms_mean,current_offset_50ms_mean,previous_offset_50ms_mean,delta_offset_50ms_mean
MC_ON,AC_off,logit,Mach,Mach_uniform_x+06,clamp_minus_normal,0.17997650802135468,0.21501811146736144,-0.035041603446006764,0.43471699953079224,0.45566020011901853,-0.020943200588226296,0.43471699953079224,0.45566020011901853,-0.020943200588226296,121.33333129882813,111.99998168945312,9.333349609375006,0.04431270281473796,0.045815824508666995,-0.0015031216939290354,0.04070538133382797,0.07312440872192383,-0.03241902738809586,0.39283615350723267,0.38399630784988403,0.008839845657348633
MC_ON,AC_off,logit,Mach,Mach_uniform_x+07,response_minus_blank,0.24388831853866577,0.28247579336166384,-0.03858747482299807,0.40591017007827757,0.43263237476348876,-0.026722204685211193,0.40591017007827757,0.43263237476348876,-0.026722204685211193,107.99998779296875,100.0,7.999987792968753,0.04027576128641765,0.0424978822072347,-0.0022221209208170556,0.13313646316528321,0.16779033243656158,-0.034653869271278365,0.27201167643070223,0.261601859331131,0.010409817099571228
MC_ON,AC_off,logit,Mach,Mach_uniform_x+07,clamp_minus_normal,0.17997650802135468,0.21501811146736144,-0.035041603446006764,0.43471699953079224,0.45566020011901853,-0.020943200588226296,0.43471699953079224,0.45566020011901853,-0.020943200588226296,121.33333129882813,111.99998168945312,9.333349609375006,0.04431270281473796,0.045815824508666995,-0.0015031216939290354,0.04070538133382797,0.07312440872192383,-0.03241902738809586,0.39283615350723267,0.38399630784988403,0.008839845657348633
MC_ON,AC_off,logit,Mach,Mach_uniform_x+08,response_minus_blank,0.24388831853866577,0.28247579336166384,-0.03858747482299807,0.40591017007827757,0.43263237476348876,-0.026722204685211193,0.40591017007827757,0.43263237476348876,-0.026722204685211193,107.99998779296875,100.0,7.999987792968753,0.04027576128641765,0.0424978822072347,-0.0022221209208170556,0.13313646316528321,0.16779033243656158,-0.034653869271278365,0.27201167643070223,0.261601859331131,0.010409817099571228
MC_ON,AC_off,logit,Mach,Mach_uniform_x+08,clamp_minus_normal,0.17997650802135468,0.21501811146736144,-0.035041603446006764,0.43471699953079224,0.45566020011901853,-0.020943200588226296,0.43471699953079224,0.45566020011901853,-0.020943200588226296,121.33333129882813,111.99998168945312,9.333349609375006,0.04431270281473796,0.045815824508666995,-0.0015031216939290354,0.04070538133382797,0.07312440872192383,-0.03241902738809586,0.39283615350723267,0.38399630784988403,0.008839845657348633
MC_ON,AC_off,logit,Mach,Mach_uniform_x+09,response_minus_blank,0.24388831853866577,0.28247579336166384,-0.03858747482299807,0.40591017007827757,0.43263237476348876,-0.026722204685211193,0.40591017007827757,0.43263237476348876,-0.026722204685211193,107.99998779296875,100.0,7.999987792968753,0.04027576128641765,0.0424978822072347,-0.0022221209208170556,0.13313646316528321,0.16779033243656158,-0.034653869271278365,0.27201167643070223,0.261601859331131,0.010409817099571228
MC_ON,AC_off,logit,Mach,Mach_uniform_x+09,clamp_minus_normal,0.17997650802135468,0.21501811146736144,-0.035041603446006764,0.43471699953079224,0.45566020011901853,-0.020943200588226296,0.43471699953079224,0.45566020011901853,-0.020943200588226296,121.33333129882813,111.99998168945312,9.333349609375006,0.04431270281473796,0.045815824508666995,-0.0015031216939290354,0.04070538133382797,0.07312440872192383,-0.03241902738809586,0.39283615350723267,0.38399630784988403,0.008839845657348633
MC_ON,AC_off,logit,Mach,Mach_uniform_x+10,response_minus_blank,0.24388831853866577,0.28247579336166384,-0.03858747482299807,0.40591017007827757,0.43263237476348876,-0.026722204685211193,0.40591017007827757,0.43263237476348876,-0.026722204685211193,107.99998779296875,100.0,7.999987792968753,0.04027576128641765,0.0424978822072347,-0.0022221209208170556,0.13313646316528321,0.16779033243656158,-0.034653869271278365,0.27201167643070223,0.261601859331131,0.010409817099571228
MC_ON,AC_off,logit,Mach,Mach_uniform_x+10,clamp_minus_normal,0.17997650802135468,0.21501811146736144,-0.035041603446006764,0.43471699953079224,0.45566020011901853,-0.020943200588226296,0.43471699953079224,0.45566020011901853,-0.020943200588226296,121.33333129882813,111.99998168945312,9.333349609375006,0.04431270281473796,0.045815824508666995,-0.0015031216939290354,0.04070538133382797,0.07312440872192383,-0.03241902738809586,0.39283615350723267,0.38399630784988403,0.008839845657348633
MC_ON,AC_off,logit,Mach,Mach_uniform_x+11,response_minus_blank,0.24388831853866577,0.28247579336166384,-0.03858747482299807,0.40591017007827757,0.43263237476348876,-0.026722204685211193,0.40591017007827757,0.43263237476348876,-0.026722204685211193,107.99998779296875,100.0,7.999987792968753,0.04027576128641765,0.0424978822072347,-0.0022221209208170556,0.13313646316528321,0.16779033243656158,-0.034653869271278365,0.27201167643070223,0.261601859331131,0.010409817099571228
MC_ON,AC_off,logit,Mach,Mach_uniform_x+11,clamp_minus_normal,0.17997650802135468,0.21501811146736144,-0.035041603446006764,0.43471699953079224,0.45566020011901853,-0.020943200588226296,0.43471699953079224,0.45566020011901853,-0.020943200588226296,121.33333129882813,111.99998168945312,9.333349609375006,0.04431270281473796,0.045815824508666995,-0.0015031216939290354,0.04070538133382797,0.07312440872192383,-0.03241902738809586,0.39283615350723267,0.38399630784988403,0.008839845657348633
MC_ON,AC_off,logit,Mach,Mach_uniform_x+12,response_minus_blank,0.24388831853866577,0.28247579336166384,-0.03858747482299807,0.40591017007827757,0.43263237476348876,-0.026722204685211193,0.40591017007827757,0.43263237476348876,-0.026722204685211193,107.99998779296875,100.0,7.999987792968753,0.04027576128641765,0.0424978822072347,-0.0022221209208170556,0.13313646316528321,0.16779033243656158,-0.034653869271278365,0.27201167643070223,0.261601859331131,0.010409817099571228
MC_ON,AC_off,logit,Mach,Mach_uniform_x+12,clamp_minus_normal,0.17997650802135468,0.21501811146736144,-0.035041603446006764,0.43471699953079224,0.45566020011901853,-0.020943200588226296,0.43471699953079224,0.45566020011901853,-0.020943200588226296,121.33333129882813,111.99998168945312,9.333349609375006,0.04431270281473796,0.045815824508666995,-0.0015031216939290354,0.04070538133382797,0.07312440872192383,-0.03241902738809586,0.39283615350723267,0.38399630784988403,0.008839845657348633
MC_ON,AC_off,logit,SBC,SBC_bright_surround,response_minus_blank,-0.0048898918554186824,-0.021389270946383477,0.016499379090964793,-0.014640069007873536,-0.06296737194061279,0.048327302932739256,0.014640069007873536,0.06296737194061279,-0.048327302932739256,126.66665649414062,129.33331909179688,-2.6666625976562557,-0.0015445119539896648,-0.006406397183736166,0.004861885229746501,-0.0007951289415359497,-0.0026936382055282593,0.0018985092639923096,-0.013603973388671874,-0.05903820395469665,0.045434230566024775
MC_ON,AC_off,logit,SBC,SBC_bright_surround,clamp_minus_normal,0.08502185940742493,0.09101196229457856,-0.0059901028871536255,0.20208523273468018,0.1806293249130249,0.021455907821655268,0.20208523273468018,0.1806293249130249,0.021455907821655268,121.33333129882813,103.99998779296875,17.333343505859375,0.02051161034901937,0.017599175453186035,0.002912434895833333,0.019452616572380066,0.03258532583713532,-0.013132709264755252,0.18213755786418914,0.14668460786342621,0.03545295000076293
MC_ON,AC_off,logit,SBC,SBC_dark_surround,response_minus_blank,0.0048898918554186824,0.021389270946383477,-0.016499379090964793,0.014640069007873536,0.06296737194061279,-0.048327302932739256,0.014640069007873536,0.06296737194061279,-0.048327302932739256,126.66665649414062,129.33331909179688,-2.6666625976562557,0.0015445119539896648,0.006406397183736166,-0.004861885229746501,0.0007951289415359497,0.0026936382055282593,-0.0018985092639923096,0.013603973388671874,0.05903820395469665,-0.045434230566024775
MC_ON,AC_off,logit,SBC,SBC_dark_surround,clamp_minus_normal,-0.0850218579173088,-0.09101196229457856,0.005990104377269753,-0.20208522081375122,-0.1806293249130249,-0.0214558959007263,0.20208522081375122,0.1806293249130249,0.0214558959007263,121.33333129882813,103.99998779296875,17.333343505859375,-0.02051161003112793,-0.017599175453186035,-0.002912434577941894,-0.019452616572380066,-0.03258532583713532,0.013132709264755252,-0.18213755488395691,-0.1466846063733101,-0.035452948510646815
MC_ON,AC_off,logit,SBC,SBC_control_bright_surround,response_minus_blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,SBC,SBC_control_bright_surround,clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,SBC,SBC_control_dark_surround,response_minus_blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,SBC,SBC_control_dark_surround,clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,Hermann,Hermann_intersection,response_minus_blank,0.24696187674999237,0.2959184229373932,-0.04895654618740081,0.41451373100280764,0.46944074630737304,-0.054927015304565396,0.41451373100280764,0.46944074630737304,-0.054927015304565396,109.33331909179688,106.66665649414062,2.6666625976562557,0.04124672762552897,0.04652524439493815,-0.005278516769409179,0.13363724052906037,0.16948685944080352,-0.03584961891174315,0.2805561453104019,0.29868751764297485,-0.018131372332572948
MC_ON,AC_off,logit,Hermann,Hermann_intersection,clamp_minus_normal,0.18193144202232361,0.22417213022708893,-0.042240688204765314,0.44520872831344604,0.4964159369468689,-0.051207208633422874,0.44520872831344604,0.4964159369468689,-0.051207208633422874,121.33333129882813,111.99998168945312,9.333349609375006,0.045555461247762045,0.05077213287353516,-0.005216671625773113,0.04074286222457886,0.07357258796691894,-0.03282972574234008,0.4031965613365173,0.42664424180984495,-0.023447680473327626
MC_ON,AC_off,logit,Hermann,Hermann_corridor,response_minus_blank,0.250292444229126,0.31047223806381224,-0.060179793834686246,0.4238881587982178,0.5098774552345275,-0.08598929643630976,0.4238881587982178,0.5098774552345275,-0.08598929643630976,109.33331909179688,109.33331909179688,0.0,0.04229876518249512,0.05088476117451986,-0.00858599599202474,0.134179949760437,0.17132407128810884,-0.037144121527671825,0.289813768863678,0.3388264775276184,-0.04901270866394042
MC_ON,AC_off,logit,Hermann,Hermann_corridor,clamp_minus_normal,0.09597519040107727,0.1285494089126587,-0.03257421851158143,0.23763729333877565,0.29542330503463743,-0.05778601169586178,0.23763729333877565,0.29542330503463743,-0.05778601169586178,121.33333129882813,111.99998168945312,9.333349609375006,0.02441555595397949,0.030654005050659183,-0.006238449096679692,0.021293874084949493,0.040797315537929535,-0.019503441452980042,0.21571626663208007,0.25809408724308014,-0.04237782061100007
MC_ON,AC_off,logit,Hermann,Hermann_control_intersection,response_minus_blank,0.25029523074626925,0.31048459410667417,-0.060189363360404924,0.4238960862159729,0.5099119544029236,-0.08601586818695067,0.4238960862159729,0.5099119544029236,-0.08601586818695067,109.33331909179688,109.33331909179688,0.0,0.0422996514638265,0.050888457616170245,-0.008588806152343746,0.13418039679527283,0.1713256299495697,-0.03714523315429688,0.28982158899307253,0.33886051177978516,-0.049038922786712624
MC_ON,AC_off,logit,Hermann,Hermann_control_intersection,clamp_minus_normal,0.0959827333688736,0.12858315855264663,-0.03260042518377303,0.2376777410507202,0.29557358026504515,-0.05789583921432495,0.2376777410507202,0.29557358026504515,-0.05789583921432495,121.33333129882813,111.99998168945312,9.333349609375006,0.024420347531636556,0.030672304789225262,-0.006251957257588706,0.021294018626213072,0.040798963606357576,-0.019504944980144504,0.21575622856616974,0.25825142562389375,-0.042495197057724005
MC_ON,AC_off,logit,Hermann,Hermann_control_corridor,response_minus_blank,0.25029523074626925,0.31048459410667417,-0.060189363360404924,0.4238960862159729,0.5099119544029236,-0.08601586818695067,0.4238960862159729,0.5099119544029236,-0.08601586818695067,109.33331909179688,109.33331909179688,0.0,0.0422996514638265,0.050888457616170245,-0.008588806152343746,0.13418039679527283,0.1713256299495697,-0.03714523315429688,0.28982158899307253,0.33886051177978516,-0.049038922786712624
MC_ON,AC_off,logit,Hermann,Hermann_control_corridor,clamp_minus_normal,0.0959827333688736,0.12858315855264663,-0.03260042518377303,0.2376777410507202,0.29557358026504515,-0.05789583921432495,0.2376777410507202,0.29557358026504515,-0.05789583921432495,121.33333129882813,111.99998168945312,9.333349609375006,0.024420347531636556,0.030672304789225262,-0.006251957257588706,0.021294018626213072,0.040798963606357576,-0.019504944980144504,0.21575622856616974,0.25825142562389375,-0.042495197057724005
MC_ON,AC_off,logit,White,White_on_bright_bar,response_minus_blank,0.002438440266996622,0.01066459184512496,-0.008226151578128338,0.007300758361816406,0.03140013217926026,-0.02409937381744385,0.007300758361816406,0.03140013217926026,-0.02409937381744385,126.66665649414062,129.33331909179688,-2.6666625976562557,0.0007702029546101889,0.0031944931348164875,-0.0024242901802062986,0.0003964990377426147,0.001342913508415222,-0.0009464144706726074,0.006784045696258545,0.029440221190452576,-0.022656175494194034
MC_ON,AC_off,logit,White,White_on_bright_bar,clamp_minus_normal,-0.042635359615087506,-0.0460010290145874,0.003365669399499893,-0.1017033338546753,-0.09236969947814941,-0.009333634376525887,0.1017033338546753,0.09236969947814941,0.009333634376525887,121.33333129882813,106.666650390625,14.666680908203134,-0.010330034255981446,-0.009061449845631918,-0.0012685844103495283,-0.009729263186454774,-0.016318023204803467,0.006588760018348693,-0.09171032905578613,-0.0756146788597107,-0.016095650196075437
MC_ON,AC_off,logit,White,White_on_dark_bar,response_minus_blank,-0.002438440266996622,-0.01066459184512496,0.008226151578128338,-0.007300758361816406,-0.03140013217926026,0.02409937381744385,0.007300758361816406,0.03140013217926026,-0.02409937381744385,126.66665649414062,129.33331909179688,-2.6666625976562557,-0.0007702029546101889,-0.0031944931348164875,0.0024242901802062986,-0.0003964990377426147,-0.001342913508415222,0.0009464144706726074,-0.006784045696258545,-0.029440221190452576,0.022656175494194034
MC_ON,AC_off,logit,White,White_on_dark_bar,clamp_minus_normal,0.042635359615087506,0.0460010290145874,-0.003365669399499893,0.1017033338546753,0.09236969947814941,0.009333634376525887,0.1017033338546753,0.09236969947814941,0.009333634376525887,121.33333129882813,106.666650390625,14.666680908203134,0.010330034255981446,0.009061449845631918,0.0012685844103495283,0.009729263186454774,0.016318023204803467,-0.006588760018348693,0.09171032905578613,0.0756146788597107,0.016095650196075437
MC_ON,AC_off,logit,White,White_control_on_bright_bar,response_minus_blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,White,White_control_on_bright_bar,clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,White,White_control_on_dark_bar,response_minus_blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,White,White_control_on_dark_bar,clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,neutral,neutral_blank,response_minus_blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,neutral,neutral_blank,clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,White,White_remote_contour_rearrangement_White_on_bright_bar,response_minus_blank,0.0024481312138959765,0.010706782527267932,-0.008258651313371956,0.007329773902893066,0.03152434825897217,-0.024194574356079104,0.007329773902893066,0.03152434825897217,-0.024194574356079104,126.66665649414062,129.33331909179688,-2.6666625976562557,0.0007732628186543783,0.0032071356773376468,-0.0024338728586832687,0.0003980696201324463,0.001348230242729187,-0.0009501606225967407,0.006811001896858215,0.029556700587272645,-0.02274569869041443
MC_ON,AC_off,logit,White,White_remote_contour_rearrangement_White_on_bright_bar,clamp_minus_normal,-0.04263178035616875,-0.045983022451400755,0.003351242095232007,-0.1016840934753418,-0.09229376316070556,-0.009390330314636236,0.1016840934753418,0.09229376316070556,0.009390330314636236,121.33333129882813,106.666650390625,14.666680908203134,-0.010327765782674154,-0.009051766872406006,-0.0012759989102681477,-0.009729200601577758,-0.01631714105606079,0.006587940454483033,-0.09169137477874756,-0.0755311369895935,-0.016160237789154056
MC_ON,AC_off,logit,White,White_remote_contour_rearrangement_White_on_dark_bar,response_minus_blank,-0.0024481312138959765,-0.010706782527267932,0.008258651313371956,-0.007329773902893066,-0.03152434825897217,0.024194574356079104,0.007329773902893066,0.03152434825897217,-0.024194574356079104,126.66665649414062,129.33331909179688,-2.6666625976562557,-0.0007732628186543783,-0.0032071356773376468,0.0024338728586832687,-0.0003980696201324463,-0.001348230242729187,0.0009501606225967407,-0.006811001896858215,-0.029556700587272645,0.02274569869041443
MC_ON,AC_off,logit,White,White_remote_contour_rearrangement_White_on_dark_bar,clamp_minus_normal,0.04263178035616875,0.045983022451400755,-0.003351242095232007,0.1016840934753418,0.09229376316070556,0.009390330314636236,0.1016840934753418,0.09229376316070556,0.009390330314636236,121.33333129882813,106.666650390625,14.666680908203134,0.010327765782674154,0.009051766872406006,0.0012759989102681477,0.009729200601577758,0.01631714105606079,-0.006587940454483033,0.09169137477874756,0.0755311369895935,0.016160237789154056
MC_ON,AC_off,logit,White,White_remote_contour_rearrangement_White_control_on_bright_bar,response_minus_blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,White,White_remote_contour_rearrangement_White_control_on_bright_bar,clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,White,White_remote_contour_rearrangement_White_control_on_dark_bar,response_minus_blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,White,White_remote_contour_rearrangement_White_control_on_dark_bar,clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,Hermann,Hermann_contour_rearrangement_Hermann_intersection,response_minus_blank,0.2469734489917755,0.29596874713897703,-0.04899529814720152,0.414546275138855,0.46958012580871583,-0.05503385066986083,0.414546275138855,0.46958012580871583,-0.05503385066986083,109.33331909179688,106.66665649414062,2.6666625976562557,0.04125038083394369,0.04654031944274903,-0.0052899386088053404,0.133639132976532,0.16949321925640107,-0.03585408627986908,0.280588299036026,0.29882627725601196,-0.018237978219985962
MC_ON,AC_off,logit,Hermann,Hermann_contour_rearrangement_Hermann_intersection,clamp_minus_normal,0.18193752467632293,0.22420160174369813,-0.0422640770673752,0.44524123668670657,0.4965471148490906,-0.05130587816238402,0.44524123668670657,0.4965471148490906,-0.05130587816238402,121.33333129882813,111.99998168945312,9.333349609375006,0.045559314727783205,0.050788068771362306,-0.005228754043579101,0.04074298888444901,0.07357403934001923,-0.03283105045557022,0.40322868824005126,0.426781439781189,-0.02355275154113773
MC_ON,AC_off,logit,Hermann,Hermann_contour_rearrangement_Hermann_corridor,response_minus_blank,0.250298210978508,0.3104974031448364,-0.06019919216632841,0.42390444278717043,0.5099478006362915,-0.0860433578491211,0.42390444278717043,0.5099478006362915,-0.0860433578491211,109.33331909179688,109.33331909179688,0.0,0.042300590515136724,0.050892295837402346,-0.008591705322265622,0.13418088853359222,0.17132725119590758,-0.03714636266231536,0.28982983231544496,0.33889583349227903,-0.04906600117683407
MC_ON,AC_off,logit,Hermann,Hermann_contour_rearrangement_Hermann_corridor,clamp_minus_normal,0.09597780406475068,0.12856228649616241,-0.03258448243141174,0.23765130043029786,0.2954805254936218,-0.05782922506332394,0.23765130043029786,0.2954805254936218,-0.05782922506332394,121.33333129882813,111.99998168945312,9.333349609375006,0.02441721757253011,0.030660957336425782,-0.0062437397638956706,0.021293923258781433,0.04079794436693192,-0.019504021108150485,0.21573013067245483,0.2581539452075958,-0.04242381453514099
MC_ON,AC_off,logit,Hermann,Hermann_contour_rearrangement_Hermann_control_intersection,response_minus_blank,0.25030102133750914,0.3105097532272339,-0.060208731889724754,0.42391233444213866,0.5099823355674744,-0.08607000112533575,0.42391233444213866,0.5099823355674744,-0.08607000112533575,109.33331909179688,109.33331909179688,0.0,0.04230147806803386,0.05089598973592123,-0.00859451166788737,0.13418133854866027,0.17132880985736848,-0.03714747130870821,0.28983764052391053,0.3389298439025879,-0.04909220337867737
MC_ON,AC_off,logit,Hermann,Hermann_contour_rearrangement_Hermann_control_intersection,clamp_minus_normal,0.09598576426506042,0.12859791219234468,-0.03261214792728426,0.23769402503967285,0.2956391453742981,-0.05794512033462523,0.23769402503967285,0.2956391453742981,-0.05794512033462523,121.33333129882813,111.99998168945312,9.333349609375006,0.02442227617899577,0.03068027178446452,-0.00625799560546875,0.021294067800045013,0.04079968929290771,-0.0195056214928627,0.21577230095863342,0.2583199828863144,-0.04254768192768099
MC_ON,AC_off,logit,Hermann,Hermann_contour_rearrangement_Hermann_control_corridor,response_minus_blank,0.25030102133750914,0.3105097532272339,-0.060208731889724754,0.42391233444213866,0.5099823355674744,-0.08607000112533575,0.42391233444213866,0.5099823355674744,-0.08607000112533575,109.33331909179688,109.33331909179688,0.0,0.04230147806803386,0.05089598973592123,-0.00859451166788737,0.13418133854866027,0.17132880985736848,-0.03714747130870821,0.28983764052391053,0.3389298439025879,-0.04909220337867737
MC_ON,AC_off,logit,Hermann,Hermann_contour_rearrangement_Hermann_control_corridor,clamp_minus_normal,0.09598576426506042,0.12859791219234468,-0.03261214792728426,0.23769402503967285,0.2956391453742981,-0.05794512033462523,0.23769402503967285,0.2956391453742981,-0.05794512033462523,121.33333129882813,111.99998168945312,9.333349609375006,0.02442227617899577,0.03068027178446452,-0.00625799560546875,0.021294067800045013,0.04079968929290771,-0.0195056214928627,0.21577230095863342,0.2583199828863144,-0.04254768192768099
MC_ON,AC_off,logit,diagnostic,diagnostic_blank,response_minus_blank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,diagnostic,diagnostic_blank,clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-12,pair_difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-12,pair_clamp_minus_normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-11,pair_difference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-11,pair_clamp_minus_normal,-1.2556711936895226e-07,-5.737940455219359e-07,4.4822692615298363e-07,-7.748603820800781e-07,-2.8729438781738283e-06,2.09808349609375e-06,7.748603820800781e-07,2.8729438781738283e-06,-2.09808349609375e-06,125.33331909179688,131.99998779296874,-6.666668701171858,-8.106231689453126e-08,-3.067652384440104e-07,2.2570292154947914e-07,-2.9802322387695314e-09,-3.5762786865234374e-08,3.278255462646484e-08,-6.854534149169922e-07,-2.6464462280273437e-06,1.9609928131103515e-06
MC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-10,pair_difference,-6.246566925938168e-07,-2.724329578995821e-06,2.099672886402004e-06,-1.9073486328125e-06,-8.058547973632812e-06,6.151199340820312e-06,1.9073486328125e-06,8.058547973632812e-06,-6.151199340820312e-06,121.3333251953125,129.33331909179688,-7.9999938964843835,-1.970926920572917e-07,-8.160273234049479e-07,6.189346313476563e-07,-9.834766387939453e-08,-3.427267074584961e-07,2.4437904357910154e-07,-1.7374753952026366e-06,-7.50422477722168e-06,5.766749382019043e-06
MC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-10,pair_clamp_minus_normal,-1.376469924707635e-06,-6.1734516748401805e-06,4.7969817501325455e-06,-8.046627044677734e-06,-3.11732292175293e-05,2.3126602172851562e-05,8.046627044677734e-06,3.11732292175293e-05,-2.3126602172851562e-05,139.99999389648437,137.3333251953125,2.666668701171858,-8.720556894938151e-07,-3.344376881917318e-06,2.4723211924235027e-06,-2.6822090148925782e-08,-2.980232238769531e-07,2.7120113372802733e-07,-7.2821974754333494e-06,-2.8753280639648436e-05,2.1471083164215086e-05
MC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-09,pair_difference,-6.089210523896327e-06,-2.668062843440566e-05,2.0591417910509333e-05,-1.823902130126953e-05,-7.8582763671875e-05,6.0343742370605474e-05,1.823902130126953e-05,7.8582763671875e-05,-6.0343742370605474e-05,127.99998779296875,129.33331909179688,-1.3333312988281278,-1.9243558247884115e-06,-7.993221282958983e-06,6.0688654581705716e-06,-9.894371032714845e-07,-3.3676624298095703e-06,2.378225326538086e-06,-1.691579818725586e-05,-7.361769676208496e-05,5.67018985748291e-05
MC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-09,pair_clamp_minus_normal,-7.713635886830161e-06,-3.5088857111986725e-05,2.7375221225156562e-05,-4.503726959228516e-05,-0.00017728805541992188,0.00013225078582763673,4.503726959228516e-05,0.00017728805541992188,-0.00013225078582763673,142.66666259765626,137.3333251953125,5.333337402343744,-4.897435506184896e-06,-1.9001086552937828e-05,1.4103651046752932e-05,-1.5199184417724608e-07,-1.7255544662475586e-06,1.5735626220703124e-06,-4.0811300277709964e-05,-0.00016344338655471802,0.00012263208627700807
MC_ON,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-08,pair_difference,-3.166039768984774e-05,-0.00013866901281289756,0.00010700861512304982,-9.469985961914062e-05,-0.00040826797485351565,0.000313568115234375,9.469985961914062e-05,0.00040826797485351565,-0.000313568115234375,126.66665649414062,129.33331909179688,-2.6666625976562557,-1.0002930959065756e-05,-4.154650370279948e-05,3.1543572743733726e-05,-5.155801773071289e-06,-1.749992370605469e-05,1.23441219329834e-05,-8.801221847534179e-05,-0.00038259327411651613,0.0002945810556411743
