cell_id,group,mode,channel,profile,region,overshoot_above_plateaus,undershoot_below_plateaus,max_minus_upper_plateau,min_minus_lower_plateau,max_x_pixels,min_x_pixels
67#21,PC_ON,direct_BC_off,probability,matched_uniform,dark_boundary,0.0,0.0,0.0,0.011697866022586823,-6,-2
67#21,PC_ON,direct_BC_off,probability,matched_uniform,bright_boundary,0.0,0.0,-0.012595191597938538,0.0,2,4
67#21,PC_ON,AC_off,logit,ramp,dark_boundary,0.0,-0.00020194053649902344,-0.278796911239624,-0.00020194053649902344,-2,-5
67#21,PC_ON,AC_off,logit,ramp,bright_boundary,0.00020170211791992188,0.0,0.00020170211791992188,0.278796911239624,5,2
67#21,PC_ON,AC_off,logit,matched_uniform,dark_boundary,0.0,0.0,-0.27871131896972656,0.0,-2,-6
67#21,PC_ON,AC_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.27871131896972656,4,2
67#21,PC_ON,AC_off,probability,ramp,dark_boundary,0.0,-1.3135373592376709e-05,-0.025039948523044586,-1.3135373592376709e-05,-2,-5
67#21,PC_ON,AC_off,probability,ramp,bright_boundary,2.1807849407196045e-05,0.0,2.1807849407196045e-05,0.0223909392952919,5,2
67#21,PC_ON,AC_off,probability,matched_uniform,dark_boundary,0.0,0.0,-0.025033578276634216,0.0,-2,-6
67#21,PC_ON,AC_off,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.022382721304893494,4,2
67#26,PC_ON,normal,logit,ramp,dark_boundary,0.0,-0.0022126436233520508,-0.12098801136016846,-0.0022126436233520508,-2,-4
67#26,PC_ON,normal,logit,ramp,bright_boundary,0.0022125244140625,0.0,0.0022125244140625,0.1209878921508789,4,2
67#26,PC_ON,normal,logit,matched_uniform,dark_boundary,0.0,0.0,-0.12093889713287354,0.0,-2,-6
67#26,PC_ON,normal,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.12093889713287354,4,2
67#26,PC_ON,normal,probability,ramp,dark_boundary,0.0,-0.0003843456506729126,-0.02232147753238678,-0.0003843456506729126,-2,-4
67#26,PC_ON,normal,probability,ramp,bright_boundary,0.00042062997817993164,0.0,0.00042062997817993164,0.021704375743865967,4,2
67#26,PC_ON,normal,probability,matched_uniform,dark_boundary,0.0,0.0,-0.02231280505657196,0.0,-2,-6
67#26,PC_ON,normal,probability,matched_uniform,bright_boundary,0.0,0.0,0.0,0.021695226430892944,4,2
67#26,PC_ON,H1_off,logit,ramp,dark_boundary,0.0,-0.0019457340240478516,-0.12302649021148682,-0.0019457340240478516,-2,-4
67#26,PC_ON,H1_off,logit,ramp,bright_boundary,0.0019456148147583008,0.0,0.0019456148147583008,0.12302637100219727,4,2
67#26,PC_ON,H1_off,logit,matched_uniform,dark_boundary,0.0,0.0,-0.12302649021148682,0.0,-2,-6
67#26,PC_ON,H1_off,logit,matched_uniform,bright_boundary,0.0,0.0,0.0,0.12302637100219727,4,2
67#26,PC_ON,H1_off,probability,ramp,dark_boundary,0.0,-0.0003377199172973633,-0.022702232003211975,-0.0003377199172973633,-2,-4
67#26,PC_ON,H1_off,probability,ramp,bright_boundary,0.00037020444869995117,0.0,0.00037020444869995117,0.02206522226333618,4,2
67#26,PC_ON,H1_off,probability,matched_uniform,dark_boundary,0.0,0.0,-0.022702232003211975,0.0,-2,-6
