group,probe,mode,channel,n_cells,peak_response,peak_absolute_response,peak_latency_ms_from_trial_start,peak_latency_ms_from_onset,response_integral_seconds,peak_change_vs_center_only,integral_change_vs_center_only,center_onset_50ms,center_offset_50ms,surround_first_onset_50ms,surround_first_offset_50ms,off_minus_normal_mean_abs_active,off_minus_normal_peak_signed,off_minus_normal_peak_absolute,off_minus_normal_integral_seconds
PC_OFF,slow_2Hz,H1_off,probability,4,0.1167592704296112,0.1167592704296112,765.0,465.00000000000006,0.1543604414910078,0.03312017768621445,0.0013847928494215012,0.02225798973813653,0.08138572424650192,0.02225798973813653,0.04748684959486127,0.0008790653428150108,0.0019886456429958344,0.0019886456429958344,0.0005760141721111722
all,slow_2Hz,H1_off,probability,22,0.07613535597920418,0.07925238223238425,1021.5151515151516,721.5151515151515,0.08693220955319703,0.024504657834768295,0.0024733466350219464,0.014672640668736263,0.05261579951779409,0.014672640668736263,0.01726009460551061,0.000876877958944533,0.0015173124318773096,0.0023962438783862376,0.0005825321598174262
PC_OFF,rapid_10Hz,H1_off,probability,4,0.09076345339417458,0.09076345339417458,423.33333333333337,123.33333333333334,0.15301306173205376,0.007124360650777817,3.7413090467453e-05,0.02225798973813653,0.05977929476648569,0.02225798973813653,0.06025778502225876,0.0009017816264531575,0.0016621723771095276,0.0016621723771095276,0.0006169710304675391
all,rapid_10Hz,H1_off,probability,22,0.05638305402614854,0.059500080279328606,505.45454545454544,205.45454545454547,0.08472091425210238,0.004752355881712653,0.00026205133392729544,0.014672640668736263,0.035310673993080854,0.014672640668736263,0.028670993083241312,0.00114308649029805,0.0018518143756823106,0.002159478650851683,0.0006113735322618264
PC_OFF,rapid_20Hz,H1_off,probability,4,0.08258526027202606,0.08258526027202606,396.6666666666667,96.66666666666667,0.15293903648853302,-0.001053832471370697,-3.661215305328369e-05,0.023109853733330965,0.051650813780725,0.023109853733330965,0.05692325811833143,0.0004106523929294781,0.001184362918138504,0.001184362918138504,0.0006346350764943054
all,rapid_20Hz,H1_off,probability,22,0.046608069064942276,0.04908283766020428,476.66666666666674,176.66666666666669,0.08443943207914179,-0.005022629079493609,-1.9430839033289388e-05,0.01536003432490609,0.02627185791392218,0.01536003432490609,0.03466589854691516,0.000575122778172954,0.001615727489644831,0.0017817318439483643,0.0006695218580716755
PC_OFF,transient_50ms,H1_off,probability,4,0.10200276970863342,0.10200276970863342,1373.3333333333335,1073.3333333333335,0.15302596800029278,0.018363676965236664,5.0319358706474304e-05,0.02225798973813653,0.04779773112386465,0.02225798973813653,0.055583697743713856,0.0003524469075273373,0.0016451962292194366,0.0016451962292194366,0.0006347518083202885
all,transient_50ms,H1_off,probability,22,0.06473748860034076,0.06785451485352083,1327.2727272727275,1027.2727272727275,0.08453241240402515,0.013106790455904875,7.354948585006323e-05,0.014672640668736263,0.022623322099785913,0.014672640668736263,0.02436816654252735,0.000444151276579677,0.001864188096740029,0.002110700715671886,0.0006667403180141595
PC_OFF,large_field_50ms,H1_off,probability,4,0.05419505760073662,0.05419505760073662,355.0,55.00000000000003,0.00035229179229645524,-0.01976919174194336,-0.00019679201977851335,0.02225798973813653,0.028471254277974367,0.02225798973813653,0.028471254277974367,0.00018886600264522713,0.002946294844150543,0.002946294844150543,1.9204133479888696e-05
all,large_field_50ms,H1_off,probability,22,0.03576229140162468,0.03576229140162468,485.45454545454544,185.45454545454547,0.0002221503588605794,-0.013003908097743988,-0.00010070601923540711,0.014672640668736263,0.006047068391291594,0.014672640668736263,0.006047068391291594,0.0002813174298187898,0.003739620474251834,0.003952456468885595,1.933720140682867e-05
PC_OFF,slow_step,AC_off,logit,4,0.6324646323919296,0.6324646323919296,1253.3333333333335,953.3333333333335,1.2414810061454773,0.008717477321624756,-5.036592483520508e-06,0.17076090723276138,0.4584665074944496,0.17076090723276138,0.6131300330162048,0.2270025610923767,0.3984261751174927,0.3984261751174927,0.45785894244909286
all,slow_step,AC_off,logit,22,0.5115643997084011,0.5115643997084011,1476.6666666666667,1176.6666666666667,0.9866259341890161,0.01527749543840235,-2.7174299413507636e-06,0.1489138322120363,0.36119021339849994,0.1489138322120363,0.47713140601461584,0.24579908021471716,0.42837313359433954,0.42837313359433954,0.4958708624948155
PC_OFF,slow_1Hz,AC_off,logit,4,0.6324656307697296,0.6324656307697296,875.0,575.0,1.2414816617965698,0.008718475699424744,-4.380941390991211e-06,0.17076090723276138,0.45846714079380035,0.17076090723276138,0.6131448447704315,0.2269684411585331,0.3984261751174927,0.3984261751174927,0.45778947323560715
all,slow_1Hz,AC_off,logit,22,0.5115593278949911,0.5115593278949911,976.6666666666667,676.6666666666667,0.9866267551075328,0.01527242362499237,-1.8965114246715198e-06,0.1489138322120363,0.3611858141693202,0.1489138322120363,0.4771465334025296,0.24576192078265277,0.4286105361851779,0.4286105361851779,0.4957957755435597
PC_OFF,slow_2Hz,AC_off,logit,4,0.632490873336792,0.632490873336792,666.6666666666667,366.66666666666674,1.241482824087143,0.008743718266487122,-3.2186508178710938e-06,0.17076090723276138,0.4584788605570793,0.17076090723276138,0.6131570041179657,0.22691187635064125,0.3984261751174927,0.3984261751174927,0.45765163749456406
all,slow_2Hz,AC_off,logit,22,0.5114613188938661,0.5114613188938661,764.5454545454545,464.54545454545456,0.9866282696073706,0.015174414623867382,-3.82011586969549e-07,0.1489138322120363,0.3610929745164784,0.1489138322120363,0.47712203047492285,0.24569191580468958,0.42827387018637225,0.42827387018637225,0.4956470009955493
PC_OFF,rapid_10Hz,AC_off,logit,4,0.6305422782897949,0.6305422782897949,418.33333333333337,118.33333333333334,1.24148628115654,0.006795123219490051,2.384185791015625e-07,0.17076090723276138,0.4546715244650841,0.17076090723276138,0.5511100888252258,0.22399485856294632,0.2864387333393097,0.2864387333393097,0.45727206766605377
all,rapid_10Hz,AC_off,logit,22,0.5056617815386165,0.5056617815386165,431.51515151515156,131.51515151515153,0.9866302717815746,0.009374877268617804,1.620162617076527e-06,0.1489138322120363,0.35011798956177453,0.1489138322120363,0.4373459964990616,0.24315287375991995,0.33239895647222345,0.33239895647222345,0.4951916960152713
PC_OFF,rapid_20Hz,AC_off,logit,4,0.6258248537778854,0.6258248537778854,418.33333333333337,118.33333333333334,1.2414862513542175,0.0020776987075805664,2.086162567138672e-07,0.17094525694847107,0.4506431967020035,0.17094525694847107,0.42068586498498917,0.22250767052173615,0.2414798066020012,0.2414798066020012,0.45726893097162247
all,rapid_20Hz,AC_off,logit,22,0.4992601438002153,0.4992601438002153,432.42424242424244,132.42424242424244,0.9866295456886292,0.0029732395302165637,8.940696716308594e-07,0.1489571783352982,0.34509256007996475,0.1489571783352982,0.3495296700434251,0.24138965660875494,0.2700603238560937,0.2700603238560937,0.49517675963315094
PC_OFF,transient_50ms,AC_off,logit,4,0.630685567855835,0.630685567855835,895.0,595.0,1.241484373807907,0.00693841278553009,-1.6689300537109375e-06,0.17076090723276138,0.4489910155534744,0.17076090723276138,0.5493302196264267,0.22145524993538857,0.2918417900800705,0.2918417900800705,0.45729461312294006
all,transient_50ms,AC_off,logit,22,0.5072771676562049,0.5072771676562049,1297.2727272727273,997.2727272727273,0.9866270395842466,0.010990263386206194,-1.612034710970792e-06,0.1489138322120363,0.3440202488140626,0.1489138322120363,0.43650779263539746,0.24028416993943127,0.3316275965083729,0.3316275965083729,0.49519643458453094
PC_OFF,large_field_50ms,AC_off,logit,4,0.2908080369234085,0.4880092889070511,610.0,310.0,-2.4338563942016833e-09,-0.21671009063720703,2.483526301277905e-10,0.16819849982857704,0.37335411459207535,0.16819849982857704,0.37335411459207535,0.01939888228662312,-0.010734066367149353,0.2505814880132675,-2.1855037224405294e-09
all,large_field_50ms,AC_off,logit,22,0.18487769094380466,0.3962001610885967,633.3333333333334,333.33333333333337,-1.3817440701714321e-09,-0.11625833944840865,5.328293866730343e-10,0.14731906828555194,0.27285417237065057,0.14731906828555194,0.27285417237065057,0.020039767619561066,0.13154114376414905,0.29294945435090497,-1.5172091815219733e-09
PC_OFF,slow_step,AC_off,probability,4,0.13091357797384262,0.13091357797384262,1251.6666666666667,951.6666666666667,0.2557847201824188,0.002173103392124176,1.426786184310913e-06,0.03290379419922829,0.09321286156773567,0.03290379419922829,0.12619581818580627,0.05040927045047283,0.08797959610819817,0.08797959610819817,0.10163510404527187
all,slow_step,AC_off,probability,22,0.0923093506558375,0.0923093506558375,1476.3636363636363,1176.3636363636363,0.1770734272219918,0.003067754886367104,7.508830590681597e-06,0.025504455690018156,0.06358716653829272,0.025504455690018156,0.08543703298677098,0.04470623149113222,0.07699861817739227,0.07699861817739227,0.09016685120084068
PC_OFF,slow_1Hz,AC_off,probability,4,0.1309138387441635,0.1309138387441635,873.3333333333334,573.3333333333334,0.2557845637202263,0.0021733641624450684,1.2703239917755127e-06,0.03290379419922829,0.09321301802992821,0.03290379419922829,0.12619918957352638,0.05046937149018049,0.08797959610819817,0.08797959610819817,0.10175505466759205
all,slow_1Hz,AC_off,probability,22,0.09230820462107658,0.09230820462107658,976.3636363636364,676.3636363636364,0.17707194354046474,0.0030666088516061955,6.025149063630537e-06,0.025504455690018156,0.0635861928828738,0.025504455690018156,0.08544013225896792,0.044797625223344024,0.07705214382572607,0.07705214382572607,0.09034946120598099
PC_OFF,slow_2Hz,AC_off,probability,4,0.13092005252838135,0.13092005252838135,666.6666666666667,366.66666666666674,0.25578420981764793,0.002179577946662903,9.164214134216309e-07,0.03290379419922829,0.09321584366261959,0.03290379419922829,0.12619619444012642,0.05059426371008158,0.08797959610819817,0.08797959610819817,0.10199976526200771
all,slow_2Hz,AC_off,probability,22,0.09228585694323886,0.09228585694323886,741.8181818181819,441.8181818181818,0.17706917226314545,0.003044261173768477,3.2538717443292793e-06,0.025504455690018156,0.06356566941196268,0.025504455690018156,0.08543588204140012,0.0449839871884747,0.07700210708108815,0.07700210708108815,0.09071949005804279
PC_OFF,rapid_10Hz,AC_off,probability,4,0.1304246038198471,0.1304246038198471,418.33333333333337,118.33333333333334,0.2557819113135338,0.0016841292381286621,-1.3820827007293701e-06,0.03290379419922829,0.0923074297606945,0.03290379419922829,0.1119669247418642,0.05069843493402004,0.06441159918904305,0.06441159918904305,0.1033858098089695
all,rapid_10Hz,AC_off,probability,22,0.09113547849384221,0.09113547849384221,431.51515151515156,131.51515151515153,0.17705788361755284,0.0018938827243718233,-8.034773848273538e-06,0.025504455690018156,0.06147317732260986,0.025504455690018156,0.07770350236784328,0.04568356859751723,0.061457922851497475,0.061457922851497475,0.0929483390328559
PC_OFF,rapid_20Hz,AC_off,probability,4,0.12925785034894943,0.12925785034894943,418.33333333333337,118.33333333333334,0.2557818554341793,0.0005173757672309875,-1.4379620552062988e-06,0.032948125153779984,0.09132844768464565,0.032948125153779984,0.08367880433797836,0.05044048186391592,0.054687537252902985,0.054687537252902985,0.10347747057676315
all,rapid_20Hz,AC_off,probability,22,0.08983968164433133,0.08983968164433133,432.42424242424244,132.42424242424244,0.17705993726849556,0.000598085874860937,-5.981122905557806e-06,0.025514098434624346,0.06051934442736886,0.025514098434624346,0.06117708743973212,0.04555609043348919,0.05077973787080158,0.05077973787080158,0.09329003146426244
PC_OFF,transient_50ms,AC_off,probability,4,0.13047072291374207,0.13047072291374207,895.0,595.0,0.25578441098332405,0.0017302483320236206,1.1175870895385742e-06,0.03290379419922829,0.09094092808663845,0.03290379419922829,0.11152887903153896,0.05019012838602066,0.06521796062588692,0.06521796062588692,0.1033931951969862
all,transient_50ms,AC_off,probability,22,0.09144798903302713,0.09144798903302713,1297.2727272727273,997.2727272727273,0.17706811495802618,0.0022063932635567403,2.1965666250749067e-06,0.025504455690018156,0.060347313823347744,0.025504455690018156,0.07752533722668886,0.0453352929008278,0.060576009140773254,0.060576009140773254,0.09320244260809639
PC_OFF,large_field_50ms,AC_off,probability,4,0.09736154600977898,0.09736154600977898,360.0,60.0,0.0009222840599250048,-0.004749961197376251,-5.9000871260650456e-05,0.03229568060487509,0.07347849011421204,0.03229568060487509,0.07347849011421204,0.003639529546489939,0.052757397294044495,0.052757397294044495,0.0005891964174224995
all,large_field_50ms,AC_off,probability,22,0.06942912021821196,0.06942912021821196,360.6060606060606,60.606060606060616,0.000616733021822504,-0.0048913088711825285,-7.786964719839902e-05,0.025183479767292738,0.04688613438470797,0.025183479767292738,0.04688613438470797,0.003142942399294539,0.046900569715283134,0.05092308534817262,0.0004139198777424595
MC_OFF,slow_step,normal,logit,4,0.4247393310070038,0.4247393310070038,1463.3333333333335,1163.3333333333335,0.4938618689775467,0.11632347106933594,-0.0005583763122558594,0.12407813966274261,0.2627064287662506,0.12407813966274261,0.10759144835174084,0.0,0.0,0.0,0.0
MC_OFF,slow_1Hz,normal,logit,4,0.4247390925884247,0.4247390925884247,963.3333333333334,663.3333333333334,0.4939197972416878,0.11632323265075684,-0.0005004480481147766,0.12407813966274261,0.2627168223261833,0.12407813966274261,0.10759011283516884,0.0,0.0,0.0,0.0
MC_OFF,slow_2Hz,normal,logit,4,0.42473171651363373,0.42473171651363373,715.0,415.0,0.494035080075264,0.11631585657596588,-0.0003851652145385742,0.12407813966274261,0.26293666288256645,0.12407813966274261,0.10269765928387642,0.0,0.0,0.0,0.0
MC_OFF,rapid_10Hz,normal,logit,4,0.3608822524547577,0.3608822524547577,425.0,125.00000000000001,0.4944056048989296,0.052466392517089844,-1.4640390872955322e-05,0.12407813966274261,0.18790922686457634,0.12407813966274261,0.1627936903387308,0.0,0.0,0.0,0.0
MC_OFF,rapid_20Hz,normal,logit,4,0.2820736765861511,0.2820736765861511,406.6666666666667,106.66666666666669,0.4944249093532562,-0.026342183351516724,4.664063453674316e-06,0.12481996230781078,0.12214487046003342,0.12481996230781078,0.23571519926190376,0.0,0.0,0.0,0.0
MC_OFF,transient_50ms,normal,logit,4,0.3898765444755554,0.3898765444755554,1376.6666666666667,1076.6666666666667,0.49440523236989975,0.08146068453788757,-1.5012919902801514e-05,0.12407813966274261,0.10444950684905052,0.12407813966274261,0.14632507413625717,0.0,0.0,0.0,0.0
MC_OFF,large_field_50ms,normal,logit,4,0.0549301952123642,0.2542005032300949,588.3333333333334,288.33333333333337,-2.980232310934028e-10,-0.25348566472530365,-3.9736430812453705e-10,0.12256682850420475,-0.010211626533418894,0.12256682850420475,-0.010211626533418894,0.0,0.0,0.0,0.0
MC_OFF,slow_step,normal,probability,4,0.07993443310260773,0.07993443310260773,1463.3333333333335,1163.3333333333335,0.09093010239303112,0.024006426334381104,0.0024169329553842545,0.02194883953779936,0.0487974314019084,0.02194883953779936,0.01818705489858985,0.0,0.0,0.0,0.0
MC_OFF,slow_1Hz,normal,probability,4,0.07993438094854355,0.07993438094854355,963.3333333333334,663.3333333333334,0.09081946685910225,0.024006374180316925,0.0023062974214553833,0.02194883953779936,0.04879948031157255,0.02194883953779936,0.018186804372817278,0.0,0.0,0.0,0.0
MC_OFF,slow_2Hz,normal,probability,4,0.07993283867835999,0.07993283867835999,715.0,415.0,0.09059150330722332,0.024004831910133362,0.002078333869576454,0.02194883953779936,0.048842815682291985,0.02194883953779936,0.01726852438878268,0.0,0.0,0.0,0.0
MC_OFF,rapid_10Hz,normal,probability,4,0.06675189733505249,0.06675189733505249,425.0,125.00000000000001,0.08893930166959763,0.010823890566825867,0.0004261322319507599,0.02194883953779936,0.033921648282557726,0.02194883953779936,0.02813835395500064,0.0,0.0,0.0,0.0
MC_OFF,rapid_20Hz,normal,probability,4,0.050962235778570175,0.050962235778570175,406.6666666666667,106.66666666666669,0.08849503751844168,-0.004965770989656448,-1.813191920518875e-05,0.022086261305958033,0.021701339166611433,0.022086261305958033,0.04185578553006053,0.0,0.0,0.0,0.0
MC_OFF,transient_50ms,normal,probability,4,0.07269184291362762,0.07269184291362762,1376.6666666666667,1076.6666666666667,0.08857354335486889,0.016763836145401,6.037391722202301e-05,0.02194883953779936,0.01885524857789278,0.02194883953779936,0.025106473825871944,0.0,0.0,0.0,0.0
MC_OFF,large_field_50ms,normal,probability,4,0.04531412199139595,0.04531412199139595,338.33333333333337,38.33333333333334,0.0002672553346201312,-0.010613884776830673,-0.00010112427480635233,0.021661408245563507,-0.0011214150581508875,0.021661408245563507,-0.0011214150581508875,0.0,0.0,0.0,0.0
MC_OFF,slow_step,H1_off,logit,4,0.4253222495317459,0.4253222495317459,1483.3333333333335,1183.3333333333335,0.505233108997345,0.11231900751590729,-0.0005230754613876343,0.12560764513909817,0.2634457089006901,0.12560764513909817,0.11669047921895981,0.006115879339631647,0.021317169070243835,0.021317169070243835,0.011371236992999911
MC_OFF,slow_1Hz,H1_off,logit,4,0.4253220856189728,0.4253220856189728,983.3333333333334,683.3333333333334,0.5052897036075592,0.11231884360313416,-0.0004664808511734009,0.12560764513909817,0.26345614716410637,0.12560764513909817,0.11668909899890423,0.006572942016646266,0.021581441164016724,0.021581441164016724,0.011369919404387474
MC_OFF,slow_2Hz,H1_off,logit,4,0.4253159463405609,0.4253159463405609,735.0,435.0,0.5054022520780563,0.11231270432472229,-0.00035393238067626953,0.12560764513909817,0.26367564126849174,0.12560764513909817,0.1122201420366764,0.007472782046534121,0.021582171320915222,0.021582171320915222,0.011367176193743944
MC_OFF,rapid_10Hz,H1_off,logit,4,0.3530634045600891,0.3530634045600891,425.0,125.00000000000001,0.5057483613491058,0.04006016254425049,-7.82310962677002e-06,0.12560764513909817,0.18307450041174889,0.12560764513909817,0.18057872727513313,0.0102276720572263,0.02131664752960205,0.02131664752960205,0.011342724319547415
MC_OFF,rapid_20Hz,H1_off,logit,4,0.2865567207336426,0.2865567207336426,391.6666666666667,91.66666666666669,0.5057611986994743,-0.026446521282196045,5.014240741729736e-06,0.12634944170713425,0.12609389051795006,0.12634944170713425,0.24479534104466438,0.0063191489316523075,0.018268898129463196,0.018268898129463196,0.011336310068145394
MC_OFF,transient_50ms,H1_off,logit,4,0.3854414373636246,0.3854414373636246,1376.6666666666667,1076.6666666666667,0.5057424455881119,0.07243819534778595,-1.3738870620727539e-05,0.12560764513909817,0.10935336351394653,0.12560764513909817,0.16465571336448193,0.005824957333970815,0.021316900849342346,0.021316900849342346,0.01133722416125238
MC_OFF,large_field_50ms,H1_off,logit,4,0.25973284244537354,0.25973284244537354,340.0,40.0,3.9736430812453705e-10,-0.05327039957046509,9.934107703113426e-10,0.12560764513909817,0.022815579373855144,0.12560764513909817,0.022815579373855144,0.0027511181542649865,0.04055169224739075,0.04055169224739075,6.953875392179398e-10
MC_OFF,slow_step,H1_off,probability,4,0.08005529642105103,0.08005529642105103,1483.3333333333335,1183.3333333333335,0.09291319362819195,0.023226771503686905,0.002252175472676754,0.022240764927119017,0.04894060641527176,0.022240764927119017,0.019771456252783537,0.0010783988691400737,0.0038336776196956635,0.0038336776196956635,0.001983090609428473
MC_OFF,slow_1Hz,H1_off,probability,4,0.08005526661872864,0.08005526661872864,983.3333333333334,683.3333333333334,0.09279710706323385,0.023226741701364517,0.0021360889077186584,0.022240764927119017,0.04894266929477453,0.022240764927119017,0.019771197345107794,0.0011676910071400926,0.0039075203239917755,0.0039075203239917755,0.001977637904928997
MC_OFF,slow_2Hz,H1_off,probability,4,0.08005397021770477,0.08005397021770477,735.0,435.0,0.09255881886929274,0.023225445300340652,0.0018978007137775421,0.022240764927119017,0.04898595251142979,0.022240764927119017,0.01892912748735398,0.0013437260204227641,0.0039079152047634125,0.0039079152047634125,0.0019673128554131836
MC_OFF,rapid_10Hz,H1_off,probability,4,0.06519081816077232,0.06519081816077232,425.0,125.00000000000001,0.09095426369458437,0.008362293243408203,0.0002932455390691757,0.022240764927119017,0.03303413884714246,0.022240764927119017,0.031384650617837906,0.0019072281138505787,0.003840770572423935,0.003840770572423935,0.0020149593910900876
MC_OFF,rapid_20Hz,H1_off,probability,4,0.051813069730997086,0.051813069730997086,391.6666666666667,91.66666666666669,0.09063468966633081,-0.005015455186367035,-2.6328489184379578e-05,0.022378679364919662,0.022451207973062992,0.022378679364919662,0.04358119470998645,0.0011876698408741504,0.003452897071838379,0.003452897071838379,0.0021396578376879916
MC_OFF,transient_50ms,H1_off,probability,4,0.07179342582821846,0.07179342582821846,1376.6666666666667,1076.6666666666667,0.0907120481133461,0.01496490091085434,5.1029957830905914e-05,0.022240764927119017,0.01971733570098877,0.022240764927119017,0.028431451180949807,0.0010993609321303666,0.0038372278213500977,0.0038372278213500977,0.002138499155989848
MC_OFF,large_field_50ms,H1_off,probability,4,0.04637608677148819,0.04637608677148819,340.0,40.0,0.000290496271190932,-0.01045243814587593,-9.284960833610967e-05,0.022240764927119017,0.004399172408739105,0.022240764927119017,0.004399172408739105,0.00045608462096424773,0.007096108049154282,0.007096108049154282,2.3240931795953657e-05
MC_OFF,slow_step,AC_off,logit,4,0.479712538421154,0.479712538421154,1465.0,1165.0,0.9166329056024551,0.018635429441928864,-2.726912498474121e-06,0.16628903150558472,0.3123916834592819,0.16628903150558472,0.43855851888656616,0.20974357426166534,0.367869108915329,0.367869108915329,0.42277099192142487
MC_OFF,slow_1Hz,AC_off,logit,4,0.4797140881419182,0.4797140881419182,965.0,665.0,0.9166336953639984,0.018636979162693024,-1.9371509552001953e-06,0.16628903150558472,0.31239309534430504,0.16628903150558472,0.4385678395628929,0.20971553772687912,0.367869108915329,0.367869108915329,0.4227139353752136
MC_OFF,slow_2Hz,AC_off,logit,4,0.47974950820207596,0.47974950820207596,711.6666666666667,411.6666666666667,0.9166353791952133,0.0186723992228508,-2.5331974029541016e-07,0.16628903150558472,0.31242282316088676,0.16628903150558472,0.4383140131831169,0.209669079631567,0.367869108915329,0.367869108915329,0.42260026931762695
MC_OFF,rapid_10Hz,AC_off,logit,4,0.47517118602991104,0.47517118602991104,433.33333333333337,133.33333333333337,0.9166378229856491,0.014094077050685883,2.1904706954956055e-06,0.16628903150558472,0.3007005825638771,0.16628903150558472,0.42383015900850296,0.20775706321001053,0.3085864633321762,0.3085864633321762,0.42223212867975235
MC_OFF,rapid_20Hz,AC_off,logit,4,0.466392919421196,0.466392919421196,440.0,140.0,0.9166367799043655,0.005315810441970825,1.1473894119262695e-06,0.16628903150558472,0.29290957376360893,0.16628903150558472,0.366874635219574,0.20594891160726547,0.23936668038368225,0.23936668038368225,0.4222119301557541
MC_OFF,transient_50ms,AC_off,logit,4,0.47626831382513046,0.47626831382513046,1385.0,1085.0,0.9166338890790939,0.015191204845905304,-1.7434358596801758e-06,0.16628903150558472,0.29183223098516464,0.16628903150558472,0.4232523515820503,0.20505986735224724,0.30885230004787445,0.30885230004787445,0.422228679060936
