cell_id,group,condition,mode,offset_ms,peak_response_probability,peak_response_logit,peak_latency_ms_probability,peak_latency_ms_logit,response_integral_probability_s,response_integral_logit_s,integral_change_vs_center_only,integral_fraction_vs_center_only,peak_change_vs_center_only,peak_fraction_vs_center_only,center_onset_response,center_offset_response,surround_onset_response,surround_offset_response
70#1,PC_ON,surround_then_center_100ms,normal,-100.0,0.11479169130325317,-0.5772577524185181,406.6666666666667,306.6666666666667,0.0012974684359505773,-0.002238708082586527,-0.010930328513495624,-0.8938918890038209,-0.010723888874053955,-0.08543870696295283,-0.057540517300367355,0.08919687569141388,-0.017569785937666893,-0.057540517300367355
70#1,PC_ON,surround_then_center_50ms,normal,-50.0,0.06683948636054993,-0.35525453090667725,413.33333333333337,313.33333333333337,0.0001639759575482458,-0.002230364130809903,-0.012063820991897956,-0.9865899018256373,-0.0586760938167572,-0.4674805608504503,-0.051202304661273956,0.05619678646326065,-0.01678067073225975,-0.0054500168189406395
70#1,PC_ON,center_surround_simultaneous,normal,0.0,-0.012241646647453308,-0.06848549842834473,433.33333333333337,433.33333333333337,-0.000385688355891034,-0.0022233137860894203,-0.012613485305337235,-1.0315419333086409,-0.13775722682476044,-1.0975308932178809,0.007219333201646805,-0.005862312391400337,0.007219333201646805,-0.005862312391400337
70#1,PC_ON,center_then_surround_50ms,normal,50.0,0.08183509111404419,0.40800559520721436,366.6666666666667,366.6666666666667,0.0004876262100879103,-0.0022037657909095287,-0.011740170739358291,-0.9601214992280359,-0.04368048906326294,-0.3480085022238558,0.02716674841940403,0.00573110394179821,0.07485435158014297,-0.06071992591023445
70#1,PC_ON,center_then_surround_100ms,normal,100.0,0.1255146861076355,0.6020519733428955,406.6666666666667,406.6666666666667,0.0015860502608120441,-0.0021896844264119864,-0.010641746688634157,-0.8702914132963357,-8.940696716308594e-07,-7.1231768228921805e-06,0.02716674841940403,0.07460197061300278,0.07460197061300278,-0.07881207019090652
70#1,PC_ON,center_only,H1_off,,0.12560024857521057,0.6024209856987,406.6666666666667,406.6666666666667,0.012235764414072037,0.06084299087524414,0.0,0.0,0.0,0.0,0.02718028426170349,0.09551803767681122,,
70#1,PC_ON,surround_only,H1_off,,-0.08980408310890198,-0.5821560621261597,406.6666666666667,406.6666666666667,-0.010208134539425373,-0.06296749413013458,-0.02244389895349741,-1.8342866202691237,-0.21540433168411255,-1.714999246638644,,,-0.01754620298743248,-0.07872597873210907
70#1,PC_ON,surround_then_center_100ms,H1_off,-100.0,0.11486038565635681,-0.5765784978866577,406.6666666666667,306.6666666666667,0.0013133225729689002,-0.0021443478763103485,-0.010922441841103137,-0.8926652615623686,-0.01073986291885376,-0.08550829350009313,-0.05744962394237518,0.08924725651741028,-0.01754622347652912,-0.05744962394237518
70#1,PC_ON,surround_then_center_50ms,H1_off,-50.0,0.06696569919586182,-0.35479140281677246,413.33333333333337,313.33333333333337,0.00018077930144499987,-0.002135778311640024,-0.012054985112627037,-0.9852253365358121,-0.058634549379348755,-0.46683466031707616,-0.05111588165163994,0.05629756674170494,-0.016757620498538017,-0.005303782876580954
70#1,PC_ON,center_surround_simultaneous,H1_off,0.0,-0.01210331916809082,-0.06769740581512451,433.33333333333337,433.33333333333337,-0.00036845964496023953,-0.0021284667309373617,-0.012604224059032276,-1.030113332726191,-0.1377035677433014,-1.0963638154015534,0.007258661091327667,-0.005704313516616821,0.007258661091327667,-0.005704313516616821
70#1,PC_ON,center_then_surround_50ms,H1_off,50.0,0.08189857006072998,0.4082966446876526,366.6666666666667,366.6666666666667,0.0005042239208705723,-0.00210929149761796,-0.011731540493201464,-0.9587909750623609,-0.04370167851448059,-0.34794261166061013,0.02718028426170349,0.005880812183022499,0.07493915408849716,-0.060617685317993164
70#1,PC_ON,center_then_surround_100ms,H1_off,100.0,0.12560024857521057,0.6024209856987,406.6666666666667,406.6666666666667,0.001602047006599605,-0.0020954350475221872,-0.010633717407472432,-0.8690684985110426,0.0,0.0,0.02718028426170349,0.0746992751955986,0.0746992751955986,-0.0787401869893074
70#1,PC_ON,center_only,AC_off,,0.12528377771377563,0.6010552644729614,406.6666666666667,406.6666666666667,0.01219642162322998,0.060656484216451645,0.0,0.0,0.0,0.0,0.02715313620865345,0.09520931541919708,,
70#1,PC_ON,surround_only,AC_off,,-0.0006321519613265991,-0.003476381301879883,420.0,420.0,-8.021692337933928e-05,-0.00044100204831920564,-0.01227663854660932,-1.0065770867765471,-0.12591592967510223,-1.0050457606951382,,,-5.666166543960571e-05,-0.0005992557853460312
70#1,PC_ON,surround_then_center_100ms,AC_off,-100.0,0.12503266334533691,0.5999710559844971,406.6666666666667,406.6666666666667,0.012108255177736282,0.060216981917619705,-8.816644549369812e-05,-0.007228878126496662,-0.0002511143684387207,-0.002004364595489918,0.026511812582612038,0.09504109621047974,-5.666166543960571e-05,0.026511812582612038
70#1,PC_ON,surround_then_center_50ms,AC_off,-50.0,0.12464141845703125,0.5982811450958252,406.6666666666667,406.6666666666667,0.012103229761123657,0.06021798774600029,-9.319186210632324e-05,-0.007640918376323171,-0.0006423592567443848,-0.0051272340957974945,0.02676200307905674,0.09471458196640015,-5.27501106262207e-05,0.09524042904376984
70#1,PC_ON,center_surround_simultaneous,AC_off,0.0,0.12454017996788025,0.5978437662124634,406.6666666666667,406.6666666666667,0.01210397481918335,0.06021793559193611,-9.244680404663086e-05,-0.007579830125792926,-0.0007435977458953857,-0.00593530750321255,0.027089353650808334,0.0944838598370552,0.027089353650808334,0.0944838598370552
70#1,PC_ON,center_then_surround_50ms,AC_off,50.0,0.12498128414154053,0.5997490882873535,406.6666666666667,406.6666666666667,0.012109986506402493,0.0602169930934906,-8.643511682748795e-05,-0.007086924304327003,-0.0003024935722351074,-0.0024144672020202547,0.02715313620865345,0.09477807581424713,0.09591120481491089,0.025362804532051086
70#1,PC_ON,center_then_surround_100ms,AC_off,100.0,0.1252829134464264,0.6010515093803406,406.6666666666667,406.6666666666667,0.012114805169403553,0.06021609157323837,-8.161645382642746e-05,-0.006691836044022637,-8.642673492431641e-07,-6.898477720057871e-06,0.02715313620865345,0.09514321386814117,0.09514321386814117,-0.0006567519158124924
70#7,PC_ON,center_only,normal,,0.12196393311023712,0.6123549342155457,406.6666666666667,406.6666666666667,0.011761676520109177,0.061190854758024216,0.0,0.0,0.0,0.0,0.028685729950666428,0.08883093297481537,,
70#7,PC_ON,surround_only,normal,,-0.07422104477882385,-0.5044138431549072,413.33333333333337,413.33333333333337,-0.008370377123355865,-0.05443178489804268,-0.020132053643465042,-1.7116653063060239,-0.19618497788906097,-1.6085491250248478,,,-0.01335860788822174,-0.0657401829957962
70#7,PC_ON,surround_then_center_100ms,normal,-100.0,0.11317773163318634,0.5730107426643372,406.6666666666667,406.6666666666667,0.0026931706815958023,0.006754260044544935,-0.009068505838513374,-0.7710215310724424,-0.008786201477050781,-0.07203934190207995,-0.04274525120854378,0.08380109816789627,-0.013358624652028084,-0.04274525120854378
70#7,PC_ON,surround_then_center_50ms,normal,-50.0,0.07275734841823578,0.3845331072807312,413.33333333333337,413.33333333333337,0.0016244087601080537,0.00679039815440774,-0.010137267760001123,-0.8618896925679966,-0.04920658469200134,-0.40345193400352186,-0.03610480576753616,0.05540551245212555,-0.012674538418650627,0.013811824843287468
70#7,PC_ON,center_surround_simultaneous,normal,0.0,0.02696526050567627,0.15120744705200195,353.33333333333337,353.33333333333337,0.00125590106472373,0.006809997837990522,-0.010505775455385447,-0.8932209143333869,-0.09499867260456085,-0.7789079130360308,0.0130691546946764,0.003469187766313553,0.0130691546946764,0.003469187766313553
70#7,PC_ON,center_then_surround_50ms,normal,50.0,0.09231184422969818,0.4773855209350586,366.6666666666667,366.6666666666667,0.0021939738653600216,0.006802510004490614,-0.009567702654749155,-0.8134641892583137,-0.02965208888053894,-0.243121783008899,0.028685729950666428,0.015442268922924995,0.08516057580709457,-0.05431139096617699
70#7,PC_ON,center_then_surround_100ms,normal,100.0,0.12196393311023712,0.6123549342155457,406.6666666666667,406.6666666666667,0.0031242636032402515,0.006794562563300133,-0.008637412916868925,-0.7343691949103824,0.0,0.0,0.028685729950666428,0.07306524366140366,0.07306524366140366,-0.06581529974937439
70#7,PC_ON,center_only,H1_off,,0.1221226304769516,0.6130610108375549,406.6666666666667,406.6666666666667,0.011775940656661987,0.06125754863023758,0.0,0.0,0.0,0.0,0.028703473508358,0.08896510303020477,,
70#7,PC_ON,surround_only,H1_off,,-0.07403580844402313,-0.5029195547103882,413.33333333333337,413.33333333333337,-0.008353437297046185,-0.05430177226662636,-0.020129377953708172,-1.7093647582471814,-0.19615843892097473,-1.6062415144095348,,,-0.01332787424325943,-0.06557577848434448
70#7,PC_ON,surround_then_center_100ms,H1_off,-100.0,0.11330254375934601,0.573573112487793,406.6666666666667,406.6666666666667,0.002724844729527831,0.006951319519430399,-0.009051095927134156,-0.7686091660128817,-0.00882008671760559,-0.0722231963327241,-0.04255017638206482,0.08390244841575623,-0.013327892869710922,-0.04255017638206482
70#7,PC_ON,surround_then_center_50ms,H1_off,-50.0,0.07298438251018524,0.38563138246536255,413.33333333333337,413.33333333333337,0.0016587557038292289,0.006987925618886948,-0.010117184952832758,-0.8591402799834233,-0.04913824796676636,-0.4023680768654938,-0.03591817617416382,0.055581726133823395,-0.012646215036511421,0.01413998007774353
70#7,PC_ON,center_surround_simultaneous,H1_off,0.0,0.027185842394828796,0.1523960828781128,353.33333333333337,353.33333333333337,0.0012911577941849828,0.007007759530097246,-0.010484782862477005,-0.8903562923905753,-0.0949367880821228,-0.7773889877031462,0.013122182339429855,0.003802994266152382,0.013122182339429855,0.003802994266152382
70#7,PC_ON,center_then_surround_50ms,H1_off,50.0,0.09242428839206696,0.4779099225997925,366.6666666666667,366.6666666666667,0.002227162476629019,0.006999624893069267,-0.009548778180032969,-0.8108717985625166,-0.029698342084884644,-0.24318459215050775,0.028703473508358,0.015756305307149887,0.08531177788972855,-0.05410965159535408
70#7,PC_ON,center_then_surround_100ms,H1_off,100.0,0.1221226304769516,0.6130610108375549,406.6666666666667,406.6666666666667,0.0031558533664792776,0.006991318427026272,-0.00862008729018271,-0.7320083840016703,0.0,0.0,0.028703473508358,0.0732320100069046,0.0732320100069046,-0.06565608829259872
70#7,PC_ON,center_only,AC_off,,0.12173910439014435,0.6113544702529907,406.6666666666667,406.6666666666667,0.011732187122106552,0.06104233115911484,0.0,0.0,0.0,0.0,0.02867535874247551,0.08860015869140625,,
70#7,PC_ON,surround_only,AC_off,,-0.0007418841123580933,-0.0043413639068603516,420.0,420.0,-8.702337800059468e-05,-0.0005090602207928896,-0.011819210500107147,-1.0074174897736348,-0.12248098850250244,-1.006094049369548,,,-5.65163791179657e-05,-0.0006957370787858963
70#7,PC_ON,surround_then_center_100ms,AC_off,-100.0,0.12151692807674408,0.6103652715682983,406.6666666666667,406.6666666666667,0.01163564808666706,0.060534801334142685,-9.653903543949127e-05,-0.0082285625378056,-0.00022217631340026855,-0.001825020107657826,0.027921758592128754,0.08845789730548859,-5.65163791179657e-05,0.027921758592128754
70#7,PC_ON,surround_then_center_50ms,AC_off,-50.0,0.12103573977947235,0.6082221865653992,406.6666666666667,406.6666666666667,0.011628344655036926,0.06053624674677849,-0.00010384246706962585,-0.008851074909465014,-0.0007033646106719971,-0.005777639109434253,0.028188275173306465,0.08809374272823334,-5.072993735666387e-05,0.10073762387037277
70#7,PC_ON,center_surround_simultaneous,AC_off,0.0,0.12083812057971954,0.6073415279388428,406.6666666666667,406.6666666666667,0.011629391461610794,0.06053623929619789,-0.00010279566049575806,-0.008761849723830586,-0.0009009838104248047,-0.007400940026118229,0.02860926277935505,0.08774293214082718,0.02860926277935505,0.08774293214082718
70#7,PC_ON,center_then_surround_50ms,AC_off,50.0,0.12135763466358185,0.609656035900116,406.6666666666667,406.6666666666667,0.011637931689620018,0.0605350062251091,-9.425543248653412e-05,-0.008033918271635123,-0.0003814697265625,-0.0031335019957102845,0.02867535874247551,0.08806604892015457,0.10156215727329254,0.015547187998890877
70#7,PC_ON,center_then_surround_100ms,AC_off,100.0,0.12173910439014435,0.6113544702529907,406.6666666666667,406.6666666666667,0.011643926613032818,0.06053391844034195,-8.826050907373428e-05,-0.007522937382018743,0.0,0.0,0.02867535874247551,0.08853478729724884,0.08853478729724884,-0.0008541122078895569
70#15,PC_ON,center_only,normal,,0.08663426339626312,0.5696425437927246,406.6666666666667,406.6666666666667,0.008233839645981789,0.056970711797475815,0.0,0.0,0.0,0.0,0.0172140933573246,0.06541264057159424,,
70#15,PC_ON,surround_only,normal,,-0.05366925150156021,-0.5140451192855835,413.33333333333337,413.33333333333337,-0.006153295282274485,-0.055814046412706375,-0.014387134928256273,-1.7473178428095044,-0.14030351489782333,-1.6194922124065196,,,-0.009104658849537373,-0.04834168776869774
70#15,PC_ON,surround_then_center_100ms,normal,-100.0,0.07842442393302917,0.523261308670044,406.6666666666667,406.6666666666667,0.0014500865945592523,0.0011456951033324003,-0.006783753051422536,-0.8238869522717859,-0.008209839463233948,-0.09476434774636833,-0.035505056381225586,0.06076618656516075,-0.009104675613343716,-0.035505056381225586
70#15,PC_ON,surround_then_center_50ms,normal,-50.0,0.0447072833776474,0.3188745975494385,413.33333333333337,413.33333333333337,0.0005321534699760377,0.0011634747497737408,-0.007701686176005751,-0.9353699497614415,-0.04192698001861572,-0.4839537888934622,-0.028492894023656845,0.0362795926630497,-0.008630049414932728,-0.00010413782729301602
70#15,PC_ON,center_surround_simultaneous,normal,0.0,0.012190327048301697,0.09389734268188477,346.6666666666667,346.6666666666667,0.00018768002337310463,0.0011749037075787783,-0.008046159622608684,-0.9772062571725337,-0.07444393634796143,-0.8592897709241963,0.006481988355517387,-0.0011846628040075302,0.006481988355517387,-0.0011846628040075302
70#15,PC_ON,center_then_surround_50ms,normal,50.0,0.059023961424827576,0.4086570739746094,373.33333333333337,373.33333333333337,0.0009591889684088528,0.0011826427653431892,-0.007274650677572936,-0.8835064794009015,-0.027610301971435547,-0.31869956399521354,0.0172140933573246,0.010595213621854782,0.05492014437913895,-0.03821120783686638
70#15,PC_ON,center_then_surround_100ms,normal,100.0,0.08663426339626312,0.5696425437927246,406.6666666666667,406.6666666666667,0.00180510722566396,0.0011856954079121351,-0.006428732420317829,-0.7807696890787916,0.0,0.0,0.0172140933573246,0.0540282167494297,0.0540282167494297,-0.04835934937000275
70#15,PC_ON,center_only,H1_off,,0.08673261106014252,0.5701911449432373,406.6666666666667,406.6666666666667,0.008241972886025906,0.05701878294348717,0.0,0.0,0.0,0.0,0.017226487398147583,0.0654914379119873,,
70#15,PC_ON,surround_only,H1_off,,-0.05357629060745239,-0.5129505395889282,413.33333333333337,413.33333333333337,-0.00614584144204855,-0.055728729814291,-0.014387814328074455,-1.7456760082854308,-0.1403089016675949,-1.6177179489073756,,,-0.009083803743124008,-0.04826324060559273
70#15,PC_ON,surround_then_center_100ms,H1_off,-100.0,0.07848362624645233,0.5235999822616577,406.6666666666667,406.6666666666667,0.0014651549281552434,0.0012793756322935224,-0.006776817957870662,-0.8222324984058873,-0.008248984813690186,-0.09510822645440868,-0.03541019558906555,0.06081114336848259,-0.009083818644285202,-0.03541019558906555
70#15,PC_ON,surround_then_center_50ms,H1_off,-50.0,0.0448228120803833,0.3196190595626831,413.33333333333337,413.33333333333337,0.0005485459114424884,0.0012974906712770462,-0.007693426974583417,-0.9334448294081946,-0.041909798979759216,-0.48320693298046724,-0.028393469750881195,0.036364518105983734,-0.008610273711383343,6.112669507274404e-05
70#15,PC_ON,center_surround_simultaneous,H1_off,0.0,0.012295618653297424,0.09468257427215576,346.6666666666667,346.6666666666667,0.00020506292639765888,0.001309133367612958,-0.008036909959628247,-0.9751196795678206,-0.07443699240684509,-0.8582353453561851,0.006517965346574783,-0.0010128319263458252,0.006517965346574783,-0.0010128319263458252
70#15,PC_ON,center_then_surround_50ms,H1_off,50.0,0.05911225080490112,0.409196138381958,373.33333333333337,373.33333333333337,0.0009760946268215775,0.0013163948897272348,-0.007265878259204328,-0.8815702696041956,-0.027620360255241394,-0.31845415372181934,0.017226487398147583,0.010770021006464958,0.05501481518149376,-0.03811268135905266
70#15,PC_ON,center_then_surround_100ms,H1_off,100.0,0.08673261106014252,0.5701911449432373,406.6666666666667,406.6666666666667,0.001821202109567821,0.001319193048402667,-0.006420770776458085,-0.7790332321214462,0.0,0.0,0.017226487398147583,0.054130613803863525,0.054130613803863525,-0.04828614741563797
70#15,PC_ON,center_only,AC_off,,0.0864432156085968,0.5685762166976929,406.6666666666667,406.6666666666667,0.008209986612200737,0.05681523680686951,0.0,0.0,0.0,0.0,0.017204586416482925,0.06522107124328613,,
70#15,PC_ON,surround_only,AC_off,,-0.0005115270614624023,-0.0040776729583740234,420.0,420.0,-6.040920925443061e-05,-0.0004813162668142468,-0.008270395821455168,-1.007358015561762,-0.0869547426700592,-1.0059174922850918,,,-4.364177584648132e-05,-0.00048026256263256073
70#15,PC_ON,surround_then_center_100ms,AC_off,-100.0,0.08627410233020782,0.5676318407058716,406.6666666666667,406.6666666666667,0.008141487836837769,0.05633522942662239,-6.849877536296844e-05,-0.008343347997812013,-0.00016911327838897705,-0.001956351082017808,0.01668117195367813,0.065115787088871,-4.364177584648132e-05,0.01668117195367813
70#15,PC_ON,surround_then_center_50ms,AC_off,-50.0,0.08590669929981232,0.5655784606933594,406.6666666666667,406.6666666666667,0.008134654723107815,0.056336481124162674,-7.533188909292221e-05,-0.00917564091772971,-0.0005365163087844849,-0.006206575091025746,0.01686830073595047,0.06483465433120728,-3.999471664428711e-05,0.06616301834583282
70#15,PC_ON,center_surround_simultaneous,AC_off,0.0,0.08576354384422302,0.5647779703140259,406.6666666666667,406.6666666666667,0.008134854026138783,0.05633656308054924,-7.51325860619545e-05,-0.009151365234908069,-0.0006796717643737793,-0.007862638607189732,0.017153099179267883,0.06458620727062225,0.017153099179267883,0.06458620727062225
70#15,PC_ON,center_then_surround_50ms,AC_off,50.0,0.08615756034851074,0.5669807195663452,406.6666666666667,406.6666666666667,0.008142314851284027,0.05633555352687836,-6.76717609167099e-05,-0.008242615257879218,-0.00028565526008605957,-0.0033045422717667976,0.017204586416482925,0.06482996046543121,0.06675434112548828,0.01472108531743288
70#15,PC_ON,center_then_surround_100ms,AC_off,100.0,0.0864432156085968,0.5685762166976929,406.6666666666667,406.6666666666667,0.00814813282340765,0.05633457377552986,-6.1853788793087e-05,-0.007533969507473621,0.0,0.0,0.017204586416482925,0.06516731530427933,0.06516731530427933,-0.0005423557013273239
70#34,MC_ON,center_only,normal,,0.09447413682937622,0.5608969926834106,406.6666666666667,406.6666666666667,0.009044448845088482,0.05609242990612984,0.0,0.0,0.0,0.0,0.025158055126667023,0.06497602164745331,,
70#34,MC_ON,surround_only,normal,,-0.06875349581241608,-0.5940486192703247,413.33333333333337,413.33333333333337,-0.007874221540987492,-0.06412240862846375,-0.016918670386075974,-1.8706137516896375,-0.1632276326417923,-1.727749393853552,,,-0.011071931570768356,-0.06229545548558235
70#34,MC_ON,surround_then_center_100ms,normal,-100.0,0.08446061611175537,-0.5884894132614136,406.6666666666667,306.6666666666667,0.00031427748035639524,-0.008052927441895008,-0.008730171364732087,-0.9652518925432299,-0.01001352071762085,-0.10599219060032947,-0.044138792902231216,0.05928754061460495,-0.0110719483345747,-0.044138792902231216
70#34,MC_ON,surround_then_center_50ms,normal,-50.0,-0.04242794215679169,-0.33513402938842773,313.33333333333337,313.33333333333337,-0.0007939848583191633,-0.008057885803282261,-0.009838433703407645,-1.087786980933651,-0.1369020789861679,-1.4490958433779408,-0.03497827798128128,0.02938811667263508,-0.010407878085970879,-0.007433593273162842
70#34,MC_ON,center_surround_simultaneous,normal,0.0,-0.026968225836753845,-0.20366919040679932,440.0,440.0,-0.0010215543443337083,-0.008058474399149418,-0.01006600318942219,-1.1129482140737028,-0.12144236266613007,-1.2854561760692185,0.011780573055148125,-0.017267480492591858,0.011780573055148125,-0.017267480492591858
70#34,MC_ON,center_then_surround_50ms,normal,50.0,0.07158063352108002,-0.48599040508270264,366.6666666666667,473.33333333333337,1.5427867765538394e-05,-0.008017287589609623,-0.009029020977322944,-0.9982942169246812,-0.022893503308296204,-0.2423256149949559,0.025158055126667023,-0.0023382864892482758,0.06458038836717606,-0.054806821048259735
70#34,MC_ON,center_then_surround_100ms,normal,100.0,0.09447413682937622,-0.5949703454971313,406.6666666666667,513.3333333333334,0.0009290075395256281,-0.008001817390322685,-0.008115441305562854,-0.8972842286536765,0.0,0.0,0.025158055126667023,0.05189141258597374,0.05189141258597374,-0.062317896634340286
70#34,MC_ON,center_only,H1_off,,0.09464958310127258,0.5617965459823608,406.6666666666667,406.6666666666667,0.009056155569851398,0.056150030344724655,0.0,0.0,0.0,0.0,0.025183741003274918,0.065104641020298,,
70#34,MC_ON,surround_only,H1_off,,-0.06869401037693024,-0.5934005975723267,413.33333333333337,413.33333333333337,-0.007873042486608028,-0.06409852206707001,-0.016929198056459427,-1.8693581317019288,-0.16334359347820282,-1.7257719276315189,,,-0.011054478585720062,-0.06225313991308212
70#34,MC_ON,surround_then_center_100ms,H1_off,-100.0,0.08455824851989746,-0.5878154039382935,406.6666666666667,306.6666666666667,0.00032476827618665993,-0.007971138693392277,-0.008731387293664739,-0.9641383947435889,-0.010091334581375122,-0.10661784501023801,-0.04407364875078201,0.0593569353222847,-0.011054491624236107,-0.04407364875078201
70#34,MC_ON,surround_then_center_50ms,H1_off,-50.0,-0.04235120117664337,-0.3344491720199585,313.33333333333337,313.33333333333337,-0.0007834799471311271,-0.007975777611136436,-0.009839635516982526,-1.086513525644302,-0.13700078427791595,-1.4474525907982996,-0.03487951308488846,0.029451437294483185,-0.01039186306297779,-0.007258406840264797
70#34,MC_ON,center_surround_simultaneous,H1_off,0.0,-0.02689404785633087,-0.20306766033172607,440.0,440.0,-0.0010097227059304714,-0.007976179011166096,-0.01006587827578187,-1.1114957332769229,-0.12154363095760345,-1.2841433313821884,0.01182512380182743,-0.017114099115133286,0.01182512380182743,-0.017114099115133286
70#34,MC_ON,center_then_surround_50ms,H1_off,50.0,0.0717313289642334,-0.48562800884246826,366.6666666666667,473.33333333333337,2.890939504140988e-05,-0.00793534517288208,-0.009027246174809989,-0.996807762983042,-0.022918254137039185,-0.2421379301007301,0.025183741003274918,-0.0021417438983917236,0.06475011259317398,-0.0547732412815094
70#34,MC_ON,center_then_surround_100ms,H1_off,100.0,0.09464958310127258,-0.5946022272109985,406.6666666666667,513.3333333333334,0.0009431088110432029,-0.007920057512819767,-0.008113046758808196,-0.8958599149750827,0.0,0.0,0.025183741003274918,0.05203709006309509,0.05203709006309509,-0.06229900196194649
70#34,MC_ON,center_only,AC_off,,0.0941157341003418,0.5590580701828003,406.6666666666667,406.6666666666667,0.00899606291204691,0.055800121277570724,0.0,0.0,0.0,0.0,0.025148281827569008,0.06460154801607132,,
70#34,MC_ON,surround_only,AC_off,,-0.00041615962982177734,-0.002938985824584961,426.6666666666667,426.6666666666667,-4.858752072323114e-05,-0.0003430628858041018,-0.00904465043277014,-1.0054009760934604,-0.09453189373016357,-1.0044217859404687,,,-2.8537586331367493e-05,-0.00038941018283367157
70#34,MC_ON,surround_then_center_100ms,AC_off,-100.0,0.09397804737091064,0.5583512783050537,406.6666666666667,406.6666666666667,0.008940882980823517,0.05545804649591446,-5.5179931223392487e-05,-0.006133786720132794,-0.00013768672943115234,-0.0014629512349588346,0.024716868996620178,0.06451627612113953,-2.8537586331367493e-05,0.024716868996620178
70#34,MC_ON,surround_then_center_50ms,AC_off,-50.0,0.09369701147079468,0.5569077730178833,406.6666666666667,406.6666666666667,0.00893632136285305,0.0554589107632637,-5.97415491938591e-05,-0.006640854980444537,-0.00041872262954711914,-0.004449018366054465,0.024875005707144737,0.06430370360612869,-2.523405237297993e-05,0.07804537564516068
70#34,MC_ON,center_surround_simultaneous,AC_off,0.0,0.09359568357467651,0.5563870668411255,406.6666666666667,406.6666666666667,0.008937519043684006,0.05545884743332863,-5.8543868362903595e-05,-0.006507721092579919,-0.0005200505256652832,-0.005525649145028499,0.025113705545663834,0.06411156803369522,0.025113705545663834,0.06411156803369522
70#34,MC_ON,center_then_surround_50ms,AC_off,50.0,0.09389892220497131,0.5579448938369751,406.6666666666667,406.6666666666667,0.008943148888647556,0.05545807629823685,-5.291402339935303e-05,-0.005881908999157198,-0.0002168118953704834,-0.00230367321089297,0.025148281827569008,0.06430470943450928,0.07852880656719208,0.011651509441435337
70#34,MC_ON,center_then_surround_100ms,AC_off,100.0,0.0941157341003418,0.5590580701828003,406.6666666666667,406.6666666666667,0.008946775458753109,0.05545743554830551,-4.9287453293800354e-05,-0.005478780414907724,0.0,0.0,0.025148281827569008,0.06456850469112396,0.06456850469112396,-0.00052611343562603
