split,cell_id,group,pathway,quintile,bins,mean_delta_loss,median_delta_loss,normal_nll,recalibrated_off_nll,event_rate,mean_C,mean_U,mean_R,mean_V,mean_LSC
development,68#7,PC_ON,BC,1,672,0.4609024534980187,0.25667396682897414,0.32473527274004776,0.7856377262380664,0.17559523809523808,-0.2609937831163431,0.5657598103974427,-0.2611558104460658,0.5658305667515638,0.11092043301584058
development,68#7,PC_ON,BC,2,672,0.3844283542416267,0.21790040148475445,0.2976847686448576,0.6821131228864845,0.13690476190476192,-0.12817009048982678,0.5300720482967639,-0.11666478033991247,0.5271400929625001,0.2107860561425071
development,68#7,PC_ON,BC,3,672,0.23176080647613034,0.1585844017149985,0.3718570986199386,0.6036179050960688,0.16071428571428573,0.43025329791392625,0.816714110077252,0.4557978111495772,0.8217553147259464,0.42045902204146657
development,68#7,PC_ON,BC,4,672,0.22855981211751406,0.16288220874626447,0.354174109215066,0.58273392133258,0.16220238095238096,0.4917542019805599,0.8679906778100607,0.5444350336996043,0.8268074316443484,0.42503733200134325
development,68#7,PC_ON,BC,5,672,0.38646538414018816,0.09905924430687871,0.4050647007397871,0.7915300848799753,0.24404761904761904,2.0531912659538043,2.1647044580013244,1.9587175808191677,1.9910347940425102,1.0541645159749033
development,68#7,PC_ON,AC,1,672,0.050587110894186826,-0.08381997165994595,0.32473527274004776,0.3753223836342346,0.17559523809523808,-0.2609937831163431,0.5657598103974427,-0.2611558104460658,0.5658305667515638,0.11092043301584058
development,68#7,PC_ON,AC,2,672,0.2187621694950008,-0.08694658405564394,0.2976847686448576,0.5164469381398584,0.13690476190476192,-0.12817009048982678,0.5300720482967639,-0.11666478033991247,0.5271400929625001,0.2107860561425071
development,68#7,PC_ON,AC,3,672,0.09921650956789459,-0.07600912547875845,0.3718570986199386,0.4710736081878332,0.16071428571428573,0.43025329791392625,0.816714110077252,0.4557978111495772,0.8217553147259464,0.42045902204146657
development,68#7,PC_ON,AC,4,672,0.10967756836248543,-0.08250067272580681,0.354174109215066,0.4638516775775514,0.16220238095238096,0.4917542019805599,0.8679906778100607,0.5444350336996043,0.8268074316443484,0.42503733200134325
development,68#7,PC_ON,AC,5,672,0.12709300151582473,-0.05264484160009808,0.4050647007397871,0.5321577022556119,0.24404761904761904,2.0531912659538043,2.1647044580013244,1.9587175808191677,1.9910347940425102,1.0541645159749033
development,68#10,MC_ON,BC,1,96,0.2567387651541818,0.20661601160820373,0.26175907480309585,0.5184978399572777,0.09375,-0.2735308533315357,0.4948985305430997,-0.2701551548745469,0.4932901197308161,0.15200204366815148
development,68#10,MC_ON,BC,2,96,0.25913527009901943,0.18005899930120536,0.2715257502571691,0.5306610203561886,0.10416666666666667,-0.11332552550723475,0.43015890982551913,-0.11350666931728136,0.4318268028370464,0.19375479971083123
development,68#10,MC_ON,BC,3,96,0.20046696230219577,0.12337632641403871,0.3562459280810846,0.5567128903832803,0.13541666666666666,0.2936972300774483,0.6624210979898635,0.2987301870231195,0.6573191216318394,0.3582646468173061
development,68#10,MC_ON,BC,4,96,0.19334751160467167,0.13089515748927413,0.37682319048221363,0.5701707020868853,0.19791666666666666,0.3268889038679735,0.5950215262250134,0.32881978335721906,0.5533774458242208,0.40894416815286344
development,68#10,MC_ON,BC,5,96,0.27617879589106775,0.020751796022004637,0.376864453094447,0.6530432489855148,0.2708333333333333,1.3201656363720151,1.3703162332085688,1.4525208031546277,1.4729429589322187,1.029463438151732
development,68#10,MC_ON,AC,1,96,0.00454433185692589,-0.10305437525278845,0.26175907480309585,0.2663034066600218,0.09375,-0.2735308533315357,0.4948985305430997,-0.2701551548745469,0.4932901197308161,0.15200204366815148
development,68#10,MC_ON,AC,2,96,-0.007616317462675826,-0.09329968243051381,0.2715257502571691,0.26390943279449325,0.10416666666666667,-0.11332552550723475,0.43015890982551913,-0.11350666931728136,0.4318268028370464,0.19375479971083123
development,68#10,MC_ON,AC,3,96,-0.014072805171072752,-0.10393422506137039,0.3562459280810846,0.3421731229100118,0.13541666666666666,0.2936972300774483,0.6624210979898635,0.2987301870231195,0.6573191216318394,0.3582646468173061
development,68#10,MC_ON,AC,4,96,0.15635133913655078,-0.08574182841576383,0.37682319048221363,0.5331745296187643,0.19791666666666666,0.3268889038679735,0.5950215262250134,0.32881978335721906,0.5533774458242208,0.40894416815286344
development,68#10,MC_ON,AC,5,96,0.16035467941940862,0.0028010081203734775,0.376864453094447,0.5372191325138557,0.2708333333333333,1.3201656363720151,1.3703162332085688,1.4525208031546277,1.4729429589322187,1.029463438151732
development,68#11,PC_OFF,BC,1,672,0.20709208029529885,0.009289265849177244,0.4119710387858059,0.6190631190811049,0.19791666666666666,-0.19997748529330134,0.5580109592621435,-0.19874426898865258,0.5571315949858237,0.12333342179620901
development,68#11,PC_OFF,BC,2,672,0.3946811575926046,0.006446487443100141,0.44936467868004404,0.8440458362726488,0.25,-0.17534472309368235,0.5766031082316152,-0.17300171809711173,0.5754097715092333,0.1683322543847042
development,68#11,PC_OFF,BC,3,672,0.23016071162032228,-0.044565202401090284,0.420730776780253,0.6508914884005753,0.19047619047619047,0.21301992698641295,0.7505562630049097,0.2232762643958542,0.7206311624695113,0.28164132767171085
development,68#11,PC_OFF,BC,4,672,0.11127501931493781,0.008823474598165022,0.39051348598082924,0.501788505295767,0.15327380952380953,0.5468310448777629,0.8227284770707936,0.5990138427546489,0.8071674768052427,0.46041746582467963
development,68#11,PC_OFF,BC,5,672,0.06924011429019108,0.057635881385255876,0.2220111860646068,0.29125130035479785,0.0625,2.32937184515241,2.4722541666221027,2.3114827383740413,2.3294585517013715,1.0945553022608974
development,68#11,PC_OFF,AC,1,672,0.05935889985234212,-0.0005725026986630243,0.4119710387858059,0.47132993863814815,0.19791666666666666,-0.19997748529330134,0.5580109592621435,-0.19874426898865258,0.5571315949858237,0.12333342179620901
development,68#11,PC_OFF,AC,2,672,0.03683195040335742,-0.00031177995111713816,0.44936467868004404,0.48619662908340155,0.25,-0.17534472309368235,0.5766031082316152,-0.17300171809711173,0.5754097715092333,0.1683322543847042
development,68#11,PC_OFF,AC,3,672,0.010264154357005454,-4.1607738601750524e-05,0.420730776780253,0.4309949311372585,0.19047619047619047,0.21301992698641295,0.7505562630049097,0.2232762643958542,0.7206311624695113,0.28164132767171085
development,68#11,PC_OFF,AC,4,672,0.07027786847542201,-0.004978983393213107,0.39051348598082924,0.46079135445625125,0.15327380952380953,0.5468310448777629,0.8227284770707936,0.5990138427546489,0.8071674768052427,0.46041746582467963
development,68#11,PC_OFF,AC,5,672,0.010684773681503343,-0.0028897104828662363,0.2220111860646068,0.23269595974611013,0.0625,2.32937184515241,2.4722541666221027,2.3114827383740413,2.3294585517013715,1.0945553022608974
development,69#3,PC_OFF,BC,1,672,0.15785939316775568,0.024485543392774423,0.5236195168703679,0.6814789100381237,0.29464285714285715,-0.24425000586018086,0.5121663929437167,-0.24294769451504786,0.5097726433284455,0.10570291787927012
development,69#3,PC_OFF,BC,2,672,0.16795463239681535,-0.028446617876567937,0.5921906101500864,0.7601452425469017,0.37648809523809523,-0.22832741523113023,0.5194690408485864,-0.2304543737866172,0.5147472384127871,0.1648804981753333
development,69#3,PC_OFF,BC,3,672,0.18964969767873177,0.027147658602430486,0.5762317069876698,0.7658814046664016,0.3169642857142857,0.1385977190961114,0.5876104454885175,0.1549630577326146,0.5636794467516666,0.295233340543944
development,69#3,PC_OFF,BC,4,672,0.16725198970905333,-0.004496789259197276,0.5945275004707669,0.7617794901798202,0.3601190476190476,0.6909541835254155,1.0435578751069745,0.7374085890265228,0.9963383014831076,0.545379752469506
development,69#3,PC_OFF,BC,5,672,0.14264425069481818,0.1439401443906131,0.489730349376772,0.6323746000715902,0.28869047619047616,2.7300422861323264,2.8612911679641306,2.635675273633549,2.6550162230304624,1.0737286153513956
development,69#3,PC_OFF,AC,1,672,0.0022606044248513614,0.0002569043660970578,0.5236195168703679,0.5258801212952193,0.29464285714285715,-0.24425000586018086,0.5121663929437167,-0.24294769451504786,0.5097726433284455,0.10570291787927012
development,69#3,PC_OFF,AC,2,672,0.05420676380865927,0.04231794513576556,0.5921906101500864,0.6463973739587457,0.37648809523809523,-0.22832741523113023,0.5194690408485864,-0.2304543737866172,0.5147472384127871,0.1648804981753333
development,69#3,PC_OFF,AC,3,672,0.00916281429388677,0.015071233414911622,0.5762317069876698,0.5853945212815566,0.3169642857142857,0.1385977190961114,0.5876104454885175,0.1549630577326146,0.5636794467516666,0.295233340543944
