group,probe,mode,channel,n_cells,peak_response,peak_absolute_response,peak_latency_ms_from_trial_start,peak_latency_ms_from_onset,response_integral_seconds,peak_change_vs_center_only,integral_change_vs_center_only,center_onset_50ms,center_offset_50ms,surround_first_onset_50ms,surround_first_offset_50ms,off_minus_normal_mean_abs_active,off_minus_normal_peak_signed,off_minus_normal_peak_absolute,off_minus_normal_integral_seconds
MC_ON,slow_2Hz,normal,logit,5,0.4025008201599121,0.4025008201599121,760.0,460.0,0.3595557987689972,0.16046169996261597,-0.0006076574325561523,0.09292446970939636,0.2703889667987823,0.09292446970939636,-0.009444689191877843,0.0,0.0,0.0,0.0
MC_ON,rapid_10Hz,normal,logit,5,0.31975646018981935,0.31975646018981935,426.6666666666667,126.6666666666667,0.3601341903209686,0.0777173399925232,-2.9265880584716797e-05,0.09292446970939636,0.16512154340744017,0.09292446970939636,0.06690145209431649,0.0,0.0,0.0,0.0
MC_ON,rapid_20Hz,normal,logit,5,0.2276550054550171,0.2276550054550171,432.0,132.00000000000006,0.360165947675705,-0.014384114742279052,2.491474151611328e-06,0.09325343370437622,0.08634226322174073,0.09325343370437622,0.15744007229804993,0.0,0.0,0.0,0.0
MC_ON,transient_50ms,normal,logit,5,0.35478515625,0.35478515625,1377.3333333333335,1077.3333333333335,0.3601439356803894,0.11274603605270386,-1.952052116394043e-05,0.09292446970939636,0.06753053963184356,0.09292446970939636,0.05018532015383244,0.0,0.0,0.0,0.0
MC_ON,large_field_50ms,normal,logit,5,-0.07159326076507569,0.19656879901885987,369.33333333333337,69.33333333333334,3.1789144649962965e-10,-0.30838037729263307,4.768371697494445e-10,0.09243120849132538,-0.06413349099457263,0.09243120849132538,-0.06413349099457263,0.0,0.0,0.0,0.0
MC_ON,slow_step,normal,probability,5,0.07199038863182068,0.07199038863182068,1509.3333333333335,1209.3333333333335,0.06473569795489312,0.03053257167339325,0.0041696116328239444,0.01563960425555706,0.04721376746892929,0.01563960425555706,-0.0003969706594944,0.0,0.0,0.0,0.0
MC_ON,slow_1Hz,normal,probability,5,0.07199030816555023,0.07199030816555023,1009.3333333333334,709.3333333333334,0.0645179271697998,0.030532491207122803,0.003951840847730636,0.01563960425555706,0.047216381132602694,0.01563960425555706,-0.00039770863950252535,0.0,0.0,0.0,0.0
MC_ON,slow_2Hz,normal,probability,5,0.07198804318904876,0.07198804318904876,758.6666666666667,458.6666666666667,0.0640714630484581,0.03053022623062134,0.0035053767263889314,0.01563960425555706,0.04726829752326012,0.01563960425555706,-0.0014335044892504812,0.0,0.0,0.0,0.0
MC_ON,rapid_10Hz,normal,probability,5,0.05600611865520477,0.05600611865520477,426.6666666666667,126.6666666666667,0.06131211817264557,0.014548301696777344,0.0007460318505764007,0.01563960425555706,0.027886989712715148,0.01563960425555706,0.010825169924646615,0.0,0.0,0.0,0.0
MC_ON,rapid_20Hz,normal,probability,5,0.038823047280311586,0.038823047280311586,432.0,132.00000000000006,0.06060891821980476,-0.0026347696781158446,4.2831897735595704e-05,0.01569695584475994,0.014211618527770042,0.01569695584475994,0.02639806568622589,0.0,0.0,0.0,0.0
MC_ON,transient_50ms,normal,probability,5,0.06266960799694062,0.06266960799694062,1377.3333333333335,1077.3333333333335,0.060669871419668196,0.021211791038513183,0.00010378509759902954,0.01563960425555706,0.011355788633227348,0.01563960425555706,0.008009466994553804,0.0,0.0,0.0,0.0
MC_ON,large_field_50ms,normal,probability,5,0.033511224389076236,0.033511224389076236,969.3333333333334,669.3333333333334,0.0001905537472339347,-0.007012420892715454,-1.3578776270151139e-05,0.015549831092357635,-0.009675871673971414,0.015549831092357635,-0.009675871673971414,0.0,0.0,0.0,0.0
MC_ON,slow_step,H1_off,logit,5,0.40268975496292114,0.40268975496292114,1516.0,1216.0,0.359633332490921,0.15986605882644653,-0.0008560478687286377,0.09342453777790069,0.27031707763671875,0.09342453777790069,-0.00370444655418396,0.000424836203455925,0.0029097080230712892,0.003610992431640625,0.0003268010710598901
MC_ON,slow_1Hz,H1_off,logit,5,0.4026893377304077,0.4026893377304077,1016.0,716.0,0.3597172975540161,0.1598656415939331,-0.0007720828056335449,0.09342453777790069,0.27033116221427916,0.09342453777790069,-0.003709220886230469,0.0006054440746083856,0.0030249595642089845,0.003726291656494141,0.0003275256254710257
MC_ON,slow_2Hz,H1_off,logit,5,0.40267916917800906,0.40267916917800906,766.6666666666667,466.6666666666667,0.35988476872444153,0.1598554730415344,-0.0006046116352081299,0.09342453777790069,0.2706030935049057,0.09342453777790069,-0.009744463674724101,0.0009655813861172647,0.003028607368469238,0.0037242650985717775,0.00032894286559894683
MC_ON,rapid_10Hz,H1_off,logit,5,0.3177502155303955,0.3177502155303955,426.6666666666667,126.6666666666667,0.36046183705329893,0.07492651939392089,-2.754330635070801e-05,0.09342453777790069,0.16327695548534393,0.09342453777790069,0.06947211548686028,0.0017534625949338078,0.0035487890243530275,0.0035487890243530275,0.00032763100462034344
MC_ON,rapid_20Hz,H1_off,logit,5,0.22691736221313477,0.22691736221313477,432.0,132.00000000000006,0.36049211025238037,-0.015906333923339844,2.7298927307128905e-06,0.09375199079513549,0.08601243197917938,0.09375199079513549,0.15901511609554292,0.0007677110959775745,0.002978968620300293,0.002978968620300293,0.00032613819057587535
MC_ON,transient_50ms,H1_off,logit,5,0.35352187156677245,0.35352187156677245,1377.3333333333335,1077.3333333333335,0.36047019958496096,0.11069817543029785,-1.9180774688720704e-05,0.09342453777790069,0.06744032502174377,0.09342453777790069,0.05295861996710301,0.0003360748232807964,0.003550124168395996,0.003550124168395996,0.0003262661368353292
MC_ON,large_field_50ms,H1_off,logit,5,-0.07004542350769043,0.19585013389587402,369.33333333333337,69.33333333333334,7.152557546241666e-10,-0.22080457210540771,1.4305114870438729e-09,0.09342453777790069,-0.05982674434781075,0.09342453777790069,-0.05982674434781075,0.0006393546733306721,0.0019623756408691405,0.006739091873168945,3.9736430812453705e-10
MC_ON,slow_step,H1_off,probability,5,0.0720257967710495,0.0720257967710495,1516.0,1216.0,0.06478912532329559,0.03042207658290863,0.004164348542690277,0.01573072373867035,0.04725495800375938,0.01573072373867035,-0.0004690755158662796,7.445197261404246e-05,-0.0005970329046249389,0.0006511956453323364,5.342696385923773e-05
MC_ON,slow_1Hz,H1_off,probability,5,0.07202571034431457,0.07202571034431457,1016.0,716.0,0.06456635147333145,0.030421990156173705,0.003941574692726135,0.01573072373867035,0.047257594764232635,0.01573072373867035,-0.00046983398497104647,0.00010666186717571691,2.027451992034912e-05,0.0006575793027877808,4.842166308662854e-05
MC_ON,slow_2Hz,H1_off,probability,5,0.07202368974685669,0.07202368974685669,766.6666666666667,466.6666666666667,0.06410997807979583,0.03041996955871582,0.003485201299190521,0.01573072373867035,0.047308482229709625,0.01573072373867035,-0.0014884744305163622,0.00017085319632315077,2.4124979972839355e-05,0.000653943419456482,3.851771471090615e-05
MC_ON,rapid_10Hz,H1_off,probability,5,0.05561727285385132,0.05561727285385132,426.6666666666667,126.6666666666667,0.061337925493717194,0.014013552665710449,0.0007131487131118774,0.01573072373867035,0.02755451910197735,0.01573072373867035,0.011255071125924587,0.000314564147265628,0.0005989640951156617,0.0005989640951156617,2.5808157170104094e-05
MC_ON,rapid_20Hz,H1_off,probability,5,0.03868356943130493,0.03868356943130493,432.0,132.00000000000006,0.060661880671977995,-0.0029201507568359375,3.7103891372680664e-05,0.015787840634584428,0.014159353077411651,0.015787840634584428,0.026677485927939414,0.000138200270885136,0.0005222558975219727,0.0005222558975219727,5.296570234349929e-05
MC_ON,transient_50ms,H1_off,probability,5,0.062420976161956784,0.062420976161956784,1377.3333333333335,1077.3333333333335,0.060726269334554675,0.020817255973815917,0.00010149255394935608,0.01573072373867035,0.011341740936040878,0.01573072373867035,0.008472331613302232,5.927817983319983e-05,0.0005991160869598389,0.0005991160869598389,5.639616792905144e-05
MC_ON,large_field_50ms,H1_off,probability,5,0.03336726725101471,0.03336726725101471,969.3333333333334,669.3333333333334,0.00019428069062996656,-0.007298970222473144,-1.184280845336616e-05,0.01573072373867035,-0.008990044984966517,0.01573072373867035,-0.008990044984966517,0.00010475831186340656,0.0009552091360092163,0.0011401623487472534,3.7269394852046387e-06
MC_ON,slow_step,direct_BC_off,logit,5,-0.45535318851470946,0.45535318851470946,506.6666666666667,206.66666666666669,-0.47554482221603395,-0.2168802499771118,0.0008923768997192383,-0.04079240560531616,-0.018820765614509582,-0.04079240560531616,-0.4160324454307556,0.4088541030883789,-0.42272125482559203,0.42272125482559203,-0.8348513841629028
MC_ON,slow_1Hz,direct_BC_off,logit,5,-0.45535318851470946,0.45535318851470946,506.6666666666667,206.66666666666669,-0.4756360471248627,-0.2168802499771118,0.000801151990890503,-0.04079240560531616,-0.01880716681480408,-0.04079240560531616,-0.4160466730594635,0.40894132256507876,-0.42272611856460574,0.42272611856460574,-0.8350257635116577
MC_ON,slow_2Hz,direct_BC_off,logit,5,-0.45535318851470946,0.45535318851470946,506.6666666666667,206.66666666666669,-0.4758177399635315,-0.2168802499771118,0.0006194591522216796,-0.04079240560531616,-0.01854141354560852,-0.04079240560531616,-0.4222731053829193,0.4091147005558014,-0.42275955677032473,0.42275955677032473,-0.8353734970092773
MC_ON,rapid_10Hz,direct_BC_off,logit,5,-0.37075207233428953,0.37075207233428953,476.0,176.00000000000003,-0.47639346718788145,-0.1322791337966919,4.3731927871704104e-05,-0.04079240560531616,-0.12093186974525452,-0.04079240560531616,-0.3107069194316864,0.40978389978408813,-0.4221204280853271,0.4221204280853271,-0.83652765750885
MC_ON,rapid_20Hz,direct_BC_off,logit,5,-0.28212885856628417,0.28212885856628417,536.0,236.0,-0.47643277049064636,-0.043655920028686526,4.428625106811523e-06,-0.040464916825294496,-0.19843930900096893,-0.040464916825294496,-0.14579727053642272,0.40987128019332886,-0.4206160306930542,0.4206160306930542,-0.8365987300872803
MC_ON,transient_50ms,direct_BC_off,logit,5,-0.37303149700164795,0.37303149700164795,382.6666666666667,82.66666666666667,-0.4764370501041412,-0.1345585584640503,1.4901161193847656e-07,-0.04079240560531616,-0.2169528931379318,-0.04079240560531616,-0.3271721303462982,0.40989269614219664,-0.4217419385910034,0.4217419385910034,-0.8365809798240662
MC_ON,large_field_50ms,direct_BC_off,logit,5,-0.07687913179397583,0.35497082471847535,776.0,476.0,1.907348678997778e-09,0.11113506555557251,8.742014778739815e-10,-0.04075371026992798,-0.30495330691337585,-0.04075371026992798,-0.30495330691337585,0.020400474593043328,-0.34947452545166013,0.34947452545166013,1.5894572324981482e-09
MC_ON,slow_step,direct_BC_off,probability,5,-0.0631420597434044,0.0631420597434044,506.6666666666667,206.66666666666669,-0.06660665199160576,-0.0276875302195549,0.004298387467861176,-0.006345158442854881,-0.0030004329979419707,-0.006345158442854881,-0.05823039710521698,0.06419214978814125,-0.07520936131477356,0.07520936131477356,-0.13134235441684722
MC_ON,slow_1Hz,direct_BC_off,probability,5,-0.0631420597434044,0.0631420597434044,506.6666666666667,206.66666666666669,-0.06683212146162987,-0.0276875302195549,0.004072917997837067,-0.006345158442854881,-0.0029982879757881166,-0.006345158442854881,-0.058232109248638156,0.06419598311185837,-0.07520950436592103,0.07520950436592103,-0.13135005235671998
MC_ON,slow_2Hz,direct_BC_off,probability,5,-0.0631420597434044,0.0631420597434044,506.6666666666667,206.66666666666669,-0.06729270592331886,-0.0276875302195549,0.0036123335361480714,-0.006345158442854881,-0.002956312894821167,-0.006345158442854881,-0.05904174447059631,0.06420273780822754,-0.07521249651908875,0.07521249651908875,-0.131364169716835
MC_ON,rapid_10Hz,direct_BC_off,probability,5,-0.05292461216449738,0.05292461216449738,476.0,176.00000000000003,-0.07006401270627975,-0.017470082640647887,0.0008410267531871795,-0.006345158442854881,-0.018309011682868005,-0.006345158442854881,-0.045159289985895155,0.06432012915611267,-0.07174715399742126,0.07174715399742126,-0.13137613534927367
MC_ON,rapid_20Hz,direct_BC_off,probability,5,-0.04142943024635315,0.04142943024635315,536.0,236.0,-0.07079713866114616,-0.005974900722503662,0.00010790079832077027,-0.006297579035162926,-0.029586774483323097,-0.006297579035162926,-0.022118103876709937,0.06440410763025284,-0.06786865592002869,0.06786865592002869,-0.1314060539007187
MC_ON,transient_50ms,direct_BC_off,probability,5,-0.05321807712316513,0.05321807712316513,382.6666666666667,82.66666666666667,-0.07083946913480758,-0.017763547599315643,6.557032465934754e-05,-0.006345158442854881,-0.03239374682307243,-0.006345158442854881,-0.047307529300451276,0.0644636832177639,-0.07309659123420716,0.07309659123420716,-0.13150933682918547
MC_ON,large_field_50ms,direct_BC_off,probability,5,0.062845978140831,0.062845978140831,1376.0,1076.0,0.0005217379832174629,0.03102937638759613,0.0003731398668605834,-0.006339301913976669,-0.04438084065914154,-0.006339301913976669,-0.04438084065914154,0.0032565985340625046,0.05937577486038208,0.05937577486038208,0.00033118423889391126
MC_ON,slow_step,AC_off,logit,5,0.422489070892334,0.422489070892334,1554.6666666666667,1254.6666666666667,0.8349160075187683,0.0028600454330444335,8.344650268554688e-07,0.13366818726062774,0.28879469633102417,0.13366818726062774,0.41288180351257325,0.23717394173145295,0.45567147731781005,0.45567147731781005,0.4756094515323639
MC_ON,slow_1Hz,AC_off,logit,5,0.4224897027015686,0.4224897027015686,1053.3333333333335,753.3333333333334,0.8349160075187683,0.0028606772422790526,8.344650268554688e-07,0.13366818726062774,0.28879507184028624,0.13366818726062774,0.41289143562316893,0.23713309764862062,0.45567147731781005,0.45567147731781005,0.4755262851715088
MC_ON,slow_2Hz,AC_off,logit,5,0.4225052833557129,0.4225052833557129,768.0,468.0,0.8349161505699157,0.0028762578964233398,9.775161743164062e-07,0.13366818726062774,0.2887996852397919,0.13366818726062774,0.41301018595695493,0.2370653361082077,0.45567147731781005,0.45567147731781005,0.4753603398799896
MC_ON,rapid_10Hz,AC_off,logit,5,0.4213432431221008,0.4213432431221008,429.33333333333337,129.33333333333334,0.8349156975746155,0.0017142176628112793,5.245208740234375e-07,0.13366818726062774,0.28547322154045107,0.13366818726062774,0.3772698163986206,0.23381661474704743,0.3700912594795227,0.3700912594795227,0.4747814953327179
MC_ON,rapid_20Hz,AC_off,logit,5,0.419828462600708,0.419828462600708,429.33333333333337,129.33333333333334,0.8349154233932495,0.00019943714141845703,2.5033950805664064e-07,0.13366971909999847,0.2842601478099823,0.13366971909999847,0.30299876928329467,0.2312850147485733,0.2813104629516602,0.2813104629516602,0.4747494995594025
MC_ON,transient_50ms,AC_off,logit,5,0.421055006980896,0.421055006980896,1190.6666666666667,890.6666666666667,0.8349148035049438,0.0014259815216064453,-3.695487976074219e-07,0.13366818726062774,0.28398891985416413,0.13366818726062774,0.3770577013492584,0.2300919324159622,0.3727534055709839,0.3727534055709839,0.4747709035873413
MC_ON,large_field_50ms,AC_off,logit,5,0.07241359949111939,0.3491684556007385,760.0,460.0,-1.907348690100008e-09,2.771615982055664e-05,-7.152557768286272e-10,0.13313665390014648,0.24077484607696534,0.13313665390014648,0.24077484607696534,0.022227126732468606,0.3549973487854004,0.3549973487854004,-2.2252401365996378e-09
MC_ON,slow_step,AC_off,probability,5,0.07596428394317627,0.07596428394317627,1552.0,1252.0,0.14973093569278717,0.0005813509225845337,-3.6597251892089843e-06,0.02309616580605507,0.05072142258286476,0.02309616580605507,0.0740318201482296,0.0423824854195118,0.08087957203388214,0.08087957203388214,0.084995236992836
MC_ON,slow_1Hz,AC_off,probability,5,0.07596442103385925,0.07596442103385925,1053.3333333333335,753.3333333333334,0.14973078966140746,0.0005814880132675171,-3.8057565689086915e-06,0.02309616580605507,0.05072149783372879,0.02309616580605507,0.07403373047709465,0.04249142408370972,0.08087957203388214,0.08087957203388214,0.08521285951137543
MC_ON,slow_2Hz,AC_off,probability,5,0.07596749365329743,0.07596749365329743,766.6666666666667,466.6666666666667,0.14973047077655793,0.0005845606327056884,-4.124641418457031e-06,0.02309616580605507,0.05072236433625221,0.02309616580605507,0.07405689880251884,0.04271714240312576,0.08087957203388214,0.08087957203388214,0.08565901219844818
MC_ON,rapid_10Hz,AC_off,probability,5,0.07572980523109436,0.07572980523109436,429.33333333333337,129.33333333333334,0.1497311383485794,0.0003468722105026245,-3.4570693969726562e-06,0.02309616580605507,0.050081224739551546,0.02309616580605507,0.06707412526011466,0.043558402359485625,0.06734055280685425,0.06734055280685425,0.08841901421546935
MC_ON,rapid_20Hz,AC_off,probability,5,0.07542518973350525,0.07542518973350525,429.33333333333337,129.33333333333334,0.14973280131816863,4.2256712913513186e-05,-1.794099807739258e-06,0.023096468299627304,0.04985355138778687,0.023096468299627304,0.05319806262850761,0.04348072409629822,0.052404722571372984,0.052404722571372984,0.08912388235330582
MC_ON,transient_50ms,AC_off,probability,5,0.07567463517189026,0.07567463517189026,1190.6666666666667,890.6666666666667,0.14973503351211548,0.00029170215129852294,4.3809413909912107e-07,0.02309616580605507,0.049810823798179624,0.02309616580605507,0.06703109666705132,0.0432644210755825,0.06705453395843505,0.06705453395843505,0.08906516134738922
MC_ON,large_field_50ms,AC_off,probability,5,0.061547687649726866,0.061547687649726866,360.0,60.000000000000014,0.0004797367611899972,-0.0014169394969940185,-2.111036446876824e-05,0.022992695122957228,0.041511610895395276,0.022992695122957228,0.041511610895395276,0.0035543414764106275,0.058761152625083926,0.058761152625083926,0.0002891830081352964
PC_ON,slow_step,normal,logit,9,0.4000093738238017,0.4000093738238017,1546.6666666666667,1246.6666666666667,0.42039794557624394,0.16691330406400892,-0.0006261716286341349,0.05130516489346822,0.3017529530657662,0.05130516489346822,0.06763605193959342,0.0,0.0,0.0,0.0
PC_ON,slow_1Hz,normal,logit,9,0.4000092281235589,0.4000092281235589,1046.6666666666667,746.6666666666666,0.42046846118238235,0.16691315836376613,-0.0005556560224956936,0.05130516489346822,0.30176545514000785,0.05130516489346822,0.06763395501507653,0.0,0.0,0.0,0.0
PC_ON,slow_2Hz,normal,logit,9,0.39997854497697616,0.39997854497697616,783.7037037037038,483.70370370370375,0.4206085403760274,0.16688247521718344,-0.0004155768288506402,0.05130516489346822,0.301928804980384,0.05130516489346822,0.06422655925982529,0.0,0.0,0.0,0.0
PC_ON,rapid_10Hz,normal,logit,9,0.3074066374037001,0.3074066374037001,434.81481481481484,134.81481481481484,0.4210063914457957,0.07431056764390734,-1.7725759082370336e-05,0.05130516489346822,0.2031029628382789,0.05130516489346822,0.11294299674530824,0.0,0.0,0.0,0.0
PC_ON,rapid_20Hz,normal,logit,9,0.24610747893651327,0.24610747893651327,641.4814814814815,341.4814814814815,0.421026349067688,0.013011409176720513,2.23186280992296e-06,0.056508044401804604,0.1542755299144321,0.056508044401804604,0.1344098159008556,0.0,0.0,0.0,0.0
PC_ON,transient_50ms,normal,logit,9,0.3464311891131931,0.3464311891131931,1375.5555555555557,1075.5555555555557,0.421006730861134,0.11333511935340033,-1.7386343744066027e-05,0.05130516489346822,0.1358274014459716,0.05130516489346822,0.0911678657349613,0.0,0.0,0.0,0.0
PC_ON,large_field_50ms,normal,logit,9,0.07849478721618652,0.16271323627895778,460.74074074074076,160.74074074074076,4.4151589791615226e-10,-0.03790873951382107,9.71334975415535e-10,0.05121085875564151,0.017817184949914616,0.05121085875564151,0.017817184949914616,0.0,0.0,0.0,0.0
PC_ON,slow_step,normal,probability,9,0.06284144106838438,0.06284144106838438,1546.6666666666667,1246.6666666666667,0.06539111874169773,0.028295358849896327,0.003056148894959026,0.007392144037617577,0.04644923822747336,0.007392144037617577,0.009762115880019136,0.0,0.0,0.0,0.0
PC_ON,slow_1Hz,normal,probability,9,0.06284141292174657,0.06284141292174657,1046.6666666666667,746.6666666666666,0.0651957272655434,0.028295330703258514,0.0028607574188046986,0.007392144037617577,0.04645132728748851,0.007392144037617577,0.009761829343107011,0.0,0.0,0.0,0.0
PC_ON,slow_2Hz,normal,probability,9,0.06283675382534663,0.06283675382534663,783.7037037037038,483.70370370370375,0.06479773960179752,0.02829067160685857,0.0024627697550588185,0.007392144037617577,0.046480256857143507,0.007392144037617577,0.009213623668377599,0.0,0.0,0.0,0.0
PC_ON,rapid_10Hz,normal,probability,9,0.047161718209584556,0.047161718209584556,434.81481481481484,134.81481481481484,0.0627170308596558,0.012615635991096497,0.00038206101291709475,0.007392144037617577,0.03048824022213618,0.007392144037617577,0.016024108898515504,0.0,0.0,0.0,0.0
PC_ON,rapid_20Hz,normal,probability,9,0.03687298215097851,0.03687298215097851,641.4814814814815,341.4814814814815,0.06235544424917963,0.002326899932490455,2.0474402440918817e-05,0.008068415543271435,0.0226724859740999,0.008068415543271435,0.019420849573281076,0.0,0.0,0.0,0.0
PC_ON,transient_50ms,normal,probability,9,0.053698056273990206,0.053698056273990206,1375.5555555555557,1075.5555555555557,0.06242582533094618,0.01915197405550215,9.085548420747121e-05,0.007392144037617577,0.01994905351764626,0.007392144037617577,0.012769838381144736,0.0,0.0,0.0,0.0
PC_ON,large_field_50ms,normal,probability,9,0.023400469786591,0.023400469786591,571.8518518518518,271.8518518518519,0.0001096513495010893,-0.0076079219579696655,-6.25891948907843e-05,0.007376682944595814,0.002465112212424477,0.007376682944595814,0.002465112212424477,0.0,0.0,0.0,0.0
PC_ON,slow_step,H1_off,logit,9,0.39975131220287746,0.39975131220287746,1549.6296296296298,1249.6296296296298,0.42089909315109253,0.1662759648429023,-0.0006218254566192627,0.05142410099506378,0.30157043205367196,0.05142410099506378,0.06819971402486165,0.0007498005385665844,0.0010331736670600043,0.0016643736097547743,0.0005011432383778609
PC_ON,slow_1Hz,H1_off,logit,9,0.3997511996163262,0.3997511996163262,1049.6296296296298,749.6296296296297,0.4209694332546658,0.16627585225635105,-0.0005514853530459934,0.05142410099506378,0.3015829573074977,0.05142410099506378,0.06819762206739849,0.0008096423553070053,0.0015974839528401692,0.0019394026862250434,0.0005009760772938736
PC_ON,slow_2Hz,H1_off,logit,9,0.39971983432769775,0.39971983432769775,788.8888888888889,488.8888888888889,0.4211091299851735,0.16624448696772257,-0.0004117886225382487,0.05142410099506378,0.3017371810144848,0.05142410099506378,0.06482574053936535,0.0009262667622857003,0.0015958547592163086,0.0019379059473673503,0.0005006004794267938
PC_ON,rapid_10Hz,H1_off,logit,9,0.3066366646024916,0.3066366646024916,435.55555555555554,135.55555555555557,0.4215036845869488,0.07316131724251641,-1.7234020762973363e-05,0.05142410099506378,0.20270197259055245,0.05142410099506378,0.11396025804181893,0.0007498159684473649,0.0012741618686252171,0.0015435483720567492,0.0004972815578286019
PC_ON,rapid_20Hz,H1_off,logit,9,0.24609898858600193,0.24609898858600193,641.4814814814815,341.4814814814815,0.42152322828769684,0.012623641226026747,2.3096799850463867e-06,0.056623447272512645,0.1543974272078938,0.056623447272512645,0.13486812429295647,0.00040692511942729145,0.000915633307562934,0.0010539160834418403,0.0004968641959648165
PC_ON,transient_50ms,H1_off,logit,9,0.34580787022908527,0.34580787022908527,1375.5555555555557,1075.5555555555557,0.4215037011437946,0.11233252286911011,-1.7217463917202418e-05,0.05142410099506378,0.13604013125101724,0.05142410099506378,0.09225345630612639,0.0003608947994911836,0.0012824535369873047,0.0015665955013699,0.0004969627851904887
PC_ON,large_field_50ms,H1_off,logit,9,0.1024361186557346,0.1636651357014974,350.3703703703704,50.37037037037039,0.0,-0.020863347583346896,7.947286162490741e-10,0.05142410099506378,0.01958816022508674,0.05142410099506378,0.01958816022508674,0.0002102872612239379,0.002196232477823893,0.0028167300754123265,-4.4151589791615226e-10
PC_ON,slow_step,H1_off,probability,9,0.06279413484864765,0.06279413484864765,1549.6296296296298,1249.6296296296298,0.0654588041620122,0.02818496773640315,0.0030406800409158072,0.007411217523945702,0.04641699170072874,0.007411217523945702,0.009847085612515608,0.00011493141472682409,8.12353359328376e-05,0.0002480323115984599,6.768655698073821e-05
PC_ON,slow_1Hz,H1_off,probability,9,0.06279411166906357,0.06279411166906357,1049.6296296296298,749.6296296296297,0.0652625769790676,0.028184944556819067,0.0028444528579711914,0.007411217523945702,0.04641908696956105,0.007411217523945702,0.009846802283492353,0.0001247159159700257,0.00024743792083528306,0.000290998982058631,6.684594801400736e-05
PC_ON,slow_2Hz,H1_off,probability,9,0.06278934992021984,0.06278934992021984,788.8888888888889,488.8888888888889,0.06486298247343963,0.028180182807975344,0.0024448583523432412,0.007411217523945702,0.04644648399617937,0.007411217523945702,0.009303920979922017,0.00014378632315331034,0.00024716473288006254,0.0002907489736874898,6.524286477037499e-05
PC_ON,rapid_10Hz,H1_off,probability,9,0.04702795793612798,0.04702795793612798,435.55555555555554,135.55555555555557,0.06279154970414108,0.012418790823883481,0.0003734255830446879,0.007411217523945702,0.030422578772736922,0.007411217523945702,0.016182835705371365,0.00012101126635065561,0.0001961390177408854,0.0002332992023891873,7.452064851855134e-05
PC_ON,rapid_20Hz,H1_off,probability,9,0.03687172714206907,0.03687172714206907,641.4814814814815,341.4814814814815,0.06243766388959355,0.002262560029824575,1.953976849714915e-05,0.008086815993818972,0.022693994662000075,0.008086815993818972,0.01949477568268776,6.555700696885146e-05,0.00014740228652954102,0.0001666545867919922,8.221796472045955e-05
PC_ON,transient_50ms,H1_off,probability,9,0.05358821153640747,0.05358821153640747,1375.5555555555557,1075.5555555555557,0.06250818487670687,0.01897904442416297,9.0060755610466e-05,0.007411217523945702,0.019983022059831355,0.007411217523945702,0.012939128817783462,5.812693739749698e-05,0.00019720113939709135,0.00023502690924538506,8.236246766399645e-05
PC_ON,large_field_50ms,H1_off,probability,9,0.02354578259918425,0.02354578259918425,572.5925925925926,272.5925925925926,0.0001111875695237864,-0.007511528001891242,-6.159373212237067e-05,0.007411217523945702,0.0027261689150085053,0.007411217523945702,0.0027261689150085053,2.9542995232784757e-05,0.0003577727410528395,0.00041557434532377456,1.5362159568136728e-06
PC_ON,slow_step,direct_BC_off,logit,9,-0.3714800808164809,0.3714800808164809,539.2592592592594,239.25925925925927,-0.3702494402726491,-0.18584764003753662,0.0006689661078982883,-0.04785849650700887,0.0019931726985507542,-0.04785849650700887,-0.3245069930950801,0.3859626021650102,-0.39892682764265275,0.39892682764265275,-0.7906473477681478
PC_ON,slow_1Hz,direct_BC_off,logit,9,-0.371519062254164,0.371519062254164,1205.925925925926,905.925925925926,-0.37032124400138855,-0.18588662147521973,0.0005971623791588678,-0.04785849650700887,0.0020057525899675158,-0.04785849650700887,-0.3245193014542262,0.3860337866677178,-0.3989621268378364,0.3989621268378364,-0.7907896836598715
PC_ON,slow_2Hz,direct_BC_off,logit,9,-0.3714792728424072,0.3714792728424072,749.6296296296297,449.6296296296297,-0.37046429846021867,-0.185846832063463,0.00045410792032877606,-0.04785849650700887,0.002185907628801134,-0.04785849650700887,-0.32812369366486865,0.38617614573902553,-0.39896660380893284,0.39896660380893284,-0.7910728255907694
PC_ON,rapid_10Hz,direct_BC_off,logit,9,-0.2790254619386461,0.2790254619386461,497.77777777777777,197.7777777777778,-0.3708943823973338,-0.09339302115970188,2.402398321363661e-05,-0.04785849650700887,-0.09430504507488674,-0.04785849650700887,-0.22269246644443935,0.38667656977971393,-0.3984697726037767,0.3984697726037767,-0.7919007937113444
PC_ON,rapid_20Hz,direct_BC_off,logit,9,-0.2151099575890435,0.2151099575890435,554.0740740740741,254.0740740740741,-0.37091590960820514,-0.029477516810099285,2.4967723422580293e-06,-0.042670685384008616,-0.14271809657414755,-0.042670685384008616,-0.11383757657474941,0.3867253164450328,-0.39777882231606376,0.39777882231606376,-0.7919422586758932
PC_ON,transient_50ms,direct_BC_off,logit,9,-0.2824812995062934,0.2824812995062934,382.22222222222223,82.22222222222224,-0.3709181480937534,-0.09684885872734918,2.582867940266927e-07,-0.04785849650700887,-0.16101332671112484,-0.04785849650700887,-0.24431479473908743,0.3867391182316674,-0.39792444970872665,0.39792444970872665,-0.7919249004787869
