group,probe,mode,channel,n_cells,current_peak_response,previous_peak_response,delta_peak_response,current_peak_absolute_response,previous_peak_absolute_response,delta_peak_absolute_response,current_peak_latency_ms_from_trial_start,previous_peak_latency_ms_from_trial_start,delta_peak_latency_ms_from_trial_start,current_peak_latency_ms_from_onset,previous_peak_latency_ms_from_onset,delta_peak_latency_ms_from_onset,current_response_integral_seconds,previous_response_integral_seconds,delta_response_integral_seconds,current_peak_change_vs_center_only,previous_peak_change_vs_center_only,delta_peak_change_vs_center_only,current_integral_change_vs_center_only,previous_integral_change_vs_center_only,delta_integral_change_vs_center_only,current_center_onset_50ms,previous_center_onset_50ms,delta_center_onset_50ms,current_center_offset_50ms,previous_center_offset_50ms,delta_center_offset_50ms,current_surround_first_onset_50ms,previous_surround_first_onset_50ms,delta_surround_first_onset_50ms,current_surround_first_offset_50ms,previous_surround_first_offset_50ms,delta_surround_first_offset_50ms,current_off_minus_normal_mean_abs_active,previous_off_minus_normal_mean_abs_active,delta_off_minus_normal_mean_abs_active,current_off_minus_normal_peak_signed,previous_off_minus_normal_peak_signed,delta_off_minus_normal_peak_signed,current_off_minus_normal_peak_absolute,previous_off_minus_normal_peak_absolute,delta_off_minus_normal_peak_absolute,current_off_minus_normal_integral_seconds,previous_off_minus_normal_integral_seconds,delta_off_minus_normal_integral_seconds
all,rapid_10Hz,normal,probability,22,0.058505024422298775,0.057628132064234124,0.0008768923580646515,0.058505024422298775,0.06050729379057884,-0.002002269368280064,430.6060606060606,419.3939393939394,11.21212121212122,130.60606060606062,119.3939393939394,11.21212121212122,0.07944864864376458,0.08410953821360388,-0.0046608895698392935,0.012186848304488442,0.006509898738427596,0.005676949566060846,0.00042253114621747625,0.00032201631587337363,0.0001005148303441026,0.014737118628214706,0.014484284064647827,0.0002528345635668798,0.03354581089859659,0.03598155855963176,-0.002435747661035169,0.014737118628214706,0.014484284064647827,0.0002528345635668798,0.023613068645566025,0.027174498843537134,-0.003561430197971111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC_OFF,rapid_20Hz,normal,probability,4,0.07167902961373329,0.08250226825475693,-0.010823238641023636,0.07167902961373329,0.08250226825475693,-0.010823238641023636,405.0,398.33333333333337,6.666666666666671,105.00000000000001,98.33333333333334,6.666666666666671,0.13369940780103207,0.15230439603328705,-0.018604988232254982,-0.0005923621356487274,-0.0006130076944828033,2.0645558834075928e-05,-3.425031900405884e-05,-3.439188003540039e-05,1.4156103134155273e-07,0.022815095726400614,0.02270272234454751,0.00011237338185310364,0.0426388131454587,0.05171419773250818,-0.009075384587049484,0.022815095726400614,0.02270272234454751,0.00011237338185310364,0.052460080944001675,0.056326817721128464,-0.003866736777126789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,rapid_20Hz,normal,probability,22,0.046628620475530624,0.04853602905165066,-0.0019074085761200297,0.046628620475530624,0.04853602905165066,-0.0019074085761200297,508.7878787878788,573.0303030303031,-64.24242424242424,208.7878787878788,273.03030303030306,-64.24242424242424,0.07904406264424324,0.08376991060901094,-0.004725847964767705,0.00031044435772028834,-0.0025822042741558767,0.0028926486318761654,1.7945146696134046e-05,-1.7611288719556548e-05,3.5556435415690594e-05,0.015066798649389635,0.015170196579261259,-0.00010339792987162417,0.02389850907705047,0.026109878862784666,-0.002211369785734198,0.015066798649389635,0.015170196579261259,-0.00010339792987162417,0.0305795714428479,0.03386728164993904,-0.0032877102070911365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC_OFF,transient_50ms,normal,probability,4,0.0864521898329258,0.10271069034934044,-0.016258500516414642,0.0864521898329258,0.10271069034934044,-0.016258500516414642,1380.0,1373.3333333333335,6.666666666666686,1080.0,1073.3333333333335,6.666666666666686,0.133761715143919,0.15239121206104755,-0.018629496917128563,0.014180798083543777,0.019595414400100708,-0.0054146163165569305,2.8057023882865906e-05,5.2424147725105286e-05,-2.436712384223938e-05,0.022595375776290894,0.021828320808708668,0.0007670549675822258,0.04058580752462149,0.047613889910280704,-0.007028082385659218,0.022595375776290894,0.021828320808708668,0.0007670549675822258,0.052717097103595734,0.05430888244882226,-0.0015917853452265263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,transient_50ms,normal,probability,22,0.0646644735878164,0.06564595888961446,-0.0009814853017980402,0.0646644735878164,0.06852512061595917,-0.0038606470281427555,1377.5757575757577,1327.2727272727275,50.303030303030276,1077.5757575757577,1027.2727272727275,50.303030303030276,0.07910249128260395,0.08386567067778246,-0.004763179395178502,0.018346297470006077,0.01452772556380792,0.003818571906198155,7.637378505685113e-05,7.814878005195747e-05,-1.7749949951063504e-06,0.014737118628214706,0.014484284064647827,0.0002528345635668798,0.02145338168537075,0.022379156202077866,-0.000925774516707117,0.014737118628214706,0.014484284064647827,0.0002528345635668798,0.020947589687156407,0.022803267210044643,-0.0018556775228882377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC_OFF,large_field_50ms,normal,probability,4,0.052326615899801254,0.05147232860326767,0.0008542872965335846,0.052326615899801254,0.05147232860326767,0.0008542872965335846,353.33333333333337,351.6666666666667,1.6666666666666856,53.33333333333337,51.666666666666686,1.6666666666666856,0.0003165968428220367,0.00033308764977846295,-1.649080695642624e-05,-0.014424841850996017,-0.02198627218604088,0.007561430335044861,-0.00014090646618569735,-0.00021141730030649342,7.051083412079606e-05,0.02217784710228443,0.021469244733452797,0.0007086023688316345,0.02672687848098576,0.026511923409998417,0.0002149550709873438,0.02217784710228443,0.021469244733452797,0.0007086023688316345,0.02672687848098576,0.026511923409998417,0.0002149550709873438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all,large_field_50ms,normal,probability,22,0.035219660198146645,0.034609499302777375,0.0006101608953692696,0.035219660198146645,0.034609499302777375,0.0006101608953692696,580.0,579.6969696969697,0.3030303030303065,280.00000000000006,279.69696969696975,0.3030303030303065,0.00019548492905001197,0.00020281315176940882,-7.3282227193968454e-06,-0.008435342799533497,-0.013671125877987255,0.005235783078453757,-6.420104050035165e-05,-0.00011267431438516888,4.847327388481724e-05,0.014609136745672335,0.014322277624160051,0.00028685912151228297,0.003673875757323747,0.003583061508834362,9.08142484893853e-05,0.014609136745672335,0.014322277624160051,0.00028685912151228297,0.003673875757323747,0.003583061508834362,9.08142484893853e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PC_OFF,slow_step,H1_off,logit,4,0.4821366146206856,0.5709665715694427,-0.08882995694875717,0.4821366146206856,0.5709665715694427,-0.08882995694875717,1538.3333333333335,1516.6666666666667,21.666666666666686,1238.3333333333335,1216.6666666666667,21.666666666666686,0.7012849897146225,0.7863650918006897,-0.0850801020860672,0.10601890087127686,0.14565320312976837,-0.039634302258491516,-0.00028489530086517334,-0.0005652159452438354,0.0002803206443786621,0.12547647766768932,0.12113266997039318,0.004343807697296143,0.3361373133957386,0.4045015573501587,-0.06836424395442009,0.12547647766768932,0.12113266997039318,0.004343807697296143,0.24023384973406792,0.2614530511200428,-0.021219201385974884,0.004035710502648726,0.0031468899978790432,0.0008888205047696829,0.008149698376655579,0.007319122552871704,0.0008305758237838745,0.008149698376655579,0.007319122552871704,0.0008305758237838745,0.0034816715196939185,0.002743018325418234,0.0007386531942756847
all,slow_step,H1_off,logit,22,0.415878644043749,0.42219785397702997,-0.006319209933280945,0.415878644043749,0.4471930942752145,-0.031314450231465424,1530.0,1560.909090909091,-30.90909090909092,1230.0,1260.909090909091,-30.90909090909092,0.4689571396871047,0.49426184577698057,-0.025304706089875915,0.14306945692409168,0.12111863222989169,0.021950824694199997,-0.0005844614722511985,-0.0006739448078654029,8.94833356142044e-05,0.08816782656041058,0.08752546256238763,0.0006423639980229465,0.2922786988995292,0.30175562270663003,-0.009476923807100817,0.08816782656041058,0.08752546256238763,0.0006423639980229465,0.08890408887104555,0.10546988079493697,-0.016565791923891415,0.0016784809638259255,0.0036374937891113486,-0.0019590128252854233,0.004401388493451205,0.005934008143164895,-0.0015326196497136896,0.004818989471955733,0.013045319102027199,-0.008226329630071466,0.0019272181373459964,0.0035067723180294374,-0.001579554180683441
PC_OFF,slow_1Hz,H1_off,logit,4,0.4821367487311363,0.5709667205810547,-0.08882997184991837,0.4821367487311363,0.5709667205810547,-0.08882997184991837,1038.3333333333335,1016.6666666666667,21.666666666666686,738.3333333333334,716.6666666666667,21.666666666666686,0.7013213187456131,0.7864333689212799,-0.08511205017566681,0.1060190349817276,0.1456533521413803,-0.03963431715965271,-0.00024856626987457275,-0.0004969388246536255,0.00024837255477905273,0.12547647766768932,0.12113266997039318,0.004343807697296143,0.33614667505025864,0.40451308339834213,-0.0683664083480835,0.12547647766768932,0.12113266997039318,0.004343807697296143,0.2402358017861843,0.2614549584686756,-0.021219156682491302,0.004196660171146505,0.0033694743760861456,0.0008271857950603589,0.009186625480651855,0.008557699620723724,0.0006289258599281311,0.009186625480651855,0.008557699620723724,0.0006289258599281311,0.003479478065855801,0.0027412252529757097,0.0007382528128800914
all,slow_1Hz,H1_off,logit,22,0.4158785112879493,0.4221858896992423,-0.00630737841129303,0.4158785112879493,0.4471811299974268,-0.03130261870947751,1030.0,1107.2727272727273,-77.27272727272728,730.0,807.2727272727273,-77.27272727272728,0.4690204438838092,0.4943378723480485,-0.025317428464239292,0.14306932416829196,0.12110666795210405,0.021962656216187912,-0.0005211572755466808,-0.0005979182367975062,7.676096125082536e-05,0.08816782656041058,0.08752546256238763,0.0006423639980229465,0.2922905602238395,0.3017544827677987,-0.009463922543959185,0.08816782656041058,0.08752546256238763,0.0006423639980229465,0.08890227126804265,0.10548467392271216,-0.016582402654669502,0.001809913000298283,0.004150566674070433,-0.00234065367377215,0.004879434000362049,0.01009100540117784,-0.00521157140081579,0.005178703503175216,0.014116800644180992,-0.008938097141005776,0.001926791135205845,0.0035068894741760396,-0.0015800983389701948
PC_OFF,slow_2Hz,H1_off,logit,4,0.4821389466524124,0.5709687918424606,-0.08882984519004822,0.4821389466524124,0.5709687918424606,-0.08882984519004822,786.6666666666667,765.0,21.666666666666657,486.66666666666674,465.00000000000006,21.666666666666657,0.7013931646943092,0.7865688502788544,-0.08517568558454514,0.10602123290300369,0.14565542340278625,-0.03963419049978256,-0.00017672032117843628,-0.0003614574670791626,0.00018473714590072632,0.12547647766768932,0.12113266997039318,0.004343807697296143,0.33631495013833046,0.40474623441696167,-0.06843128427863121,0.12547647766768932,0.12113266997039318,0.004343807697296143,0.23795685544610023,0.25837208703160286,-0.020415231585502625,0.004511345265200362,0.003808374865911901,0.0007029703992884606,0.00918596237897873,0.008557751774787903,0.0006282106041908264,0.00918596237897873,0.008557751774787903,0.0006282106041908264,0.00347509395214729,0.0027376314683351666,0.0007374624838121235
all,slow_2Hz,H1_off,logit,22,0.4158630289814689,0.4218691804192283,-0.006006151437759399,0.4158630289814689,0.4468644207174128,-0.031001391735943882,775.1515151515152,1021.5151515151516,-246.36363636363637,475.1515151515152,721.5151515151515,-246.36363636363637,0.46914630315520545,0.4944880900227211,-0.025341786867515606,0.14305384186181155,0.12078995867209001,0.022263883189721542,-0.0003952980041503906,-0.00044770056212490255,5.240255797451193e-05,0.08816782656041058,0.08752546256238763,0.0006423639980229465,0.29248337786306033,0.3016377362337979,-0.009154358370737596,0.08816782656041058,0.08752546256238763,0.0006423639980229465,0.08496189849789847,0.1018829413541508,-0.01692104285625233,0.002068045209770472,0.005124835487963123,-0.003056790278192652,0.004879492250355807,0.01005433364347978,-0.005174841393123974,0.005177526311440902,0.014064610004425049,-0.008887083692984148,0.001925910631887911,0.003506849041018127,-0.001580938409130216
PC_OFF,rapid_10Hz,H1_off,logit,4,0.40794578939676285,0.4573131278157234,-0.04936733841896057,0.40794578939676285,0.4573131278157234,-0.04936733841896057,428.33333333333337,423.33333333333337,5.0,128.33333333333334,123.33333333333334,5.0,0.7015760689973831,0.7869353294372559,-0.08535926043987274,0.031828075647354126,0.03199975937604904,-0.00017168372869491577,6.183981895446777e-06,5.02169132232666e-06,1.1622905731201172e-06,0.12547647766768932,0.12113266997039318,0.004343807697296143,0.25251125544309616,0.306534793227911,-0.054023537784814835,0.12547647766768932,0.12113266997039318,0.004343807697296143,0.2969759777188301,0.31863437220454216,-0.02165839448571205,0.004002487956313416,0.003812457332969643,0.00019003062334377319,0.007743306457996368,0.007151857018470764,0.0005914494395256042,0.007743306457996368,0.007151857018470764,0.0005914494395256042,0.003461747372057289,0.0027212290588067845,0.0007405183132505044
all,rapid_10Hz,H1_off,logit,22,0.3365891535173763,0.319356001236222,0.017233152281154285,0.3365891535173763,0.3443512415344065,-0.007762088017030196,431.21212121212125,505.45454545454544,-74.24242424242424,131.21212121212122,205.45454545454547,-74.24242424242424,0.46952668035572226,0.4949293616651134,-0.02540268130939115,0.06377996639771895,0.018276779489083725,0.045503186908635224,-1.4920803633603183e-05,-6.428919732570648e-06,-8.491883901032535e-06,0.08816782656041058,0.08752546256238763,0.0006423639980229465,0.1980542235753753,0.2072127881375226,-0.009158564562147314,0.08816782656041058,0.08752546256238763,0.0006423639980229465,0.1446946800940416,0.17043525928800757,-0.025740579193965954,0.0023093329040090216,0.006521240704883398,-0.004211907800874376,0.004571314562450756,0.01037624478340149,-0.005804930220950733,0.004681518132036383,0.01277464899149808,-0.008093130859461698,0.0019200123497284949,0.003490819683065638,-0.001570807333337143
PC_OFF,rapid_20Hz,H1_off,logit,4,0.3734776973724365,0.4204705283045769,-0.04699283093214035,0.3734776973724365,0.4204705283045769,-0.04699283093214035,405.0,396.6666666666667,8.333333333333343,105.00000000000001,96.66666666666667,8.333333333333343,0.7015757486224174,0.7869367897510529,-0.0853610411286354,-0.0026400163769721985,-0.004842840135097504,0.002202823758125305,5.863606929779053e-06,6.4820051193237305e-06,-6.183981895446777e-07,0.12638134509325027,0.12505425326526165,0.0013270918279886246,0.22480451315641403,0.26850590854883194,-0.04370139539241791,0.12638134509325027,0.12505425326526165,0.0013270918279886246,0.2813456654548645,0.2992764711380005,-0.017930805683135986,0.0019439047464402393,0.0017492233237135224,0.00019468142272671685,0.0053533464670181274,0.005014955997467041,0.0003383904695510864,0.0053533464670181274,0.005014955997467041,0.0003383904695510864,0.0034612968302099034,0.0027194772992515936,0.0007418195309583098
all,rapid_20Hz,H1_off,logit,22,0.2738670435818759,0.26852449910207227,0.005342544479803605,0.2738670435818759,0.28795278478752484,-0.014085741205648943,508.7878787878788,476.66666666666674,32.12121212121213,208.7878787878788,176.66666666666669,32.12121212121213,0.46954483267935837,0.4949400512162935,-0.02539521853693507,0.0010578564622185447,-0.032554722645066,0.033612579107284546,3.231520002538508e-06,4.2606314474886115e-06,-1.0291114449501038e-06,0.09053395519202406,0.09158263728022575,-0.0010486820882016962,0.14444312283938582,0.1554872735657475,-0.011044150726361708,0.09053395519202406,0.09158263728022575,-0.0010486820882016962,0.1834395578639074,0.2048019834540107,-0.02136242559010332,0.0012388117634559007,0.0032185774233022876,-0.001979765659846387,0.0035942359404130416,0.008651806549592451,-0.00505757060917941,0.003650806166908958,0.010051106864755804,-0.0064003006978468465,0.00191887897050368,0.0034872685130473906,-0.0015683895425437104
PC_OFF,transient_50ms,H1_off,logit,4,0.43896667659282684,0.5068469420075417,-0.06788026541471481,0.43896667659282684,0.5068469420075417,-0.06788026541471481,1380.0,1373.3333333333335,6.666666666666686,1080.0,1073.3333333333335,6.666666666666686,0.70155880600214,0.786909744143486,-0.08535093814134598,0.06284896284341812,0.08153357356786728,-0.018684610724449158,-1.1079013347625732e-05,-2.0563602447509766e-05,9.484589099884033e-06,0.12547647766768932,0.12113266997039318,0.004343807697296143,0.2152225449681282,0.24989093095064163,-0.03466838598251343,0.12547647766768932,0.12113266997039318,0.004343807697296143,0.28767092525959015,0.2973121963441372,-0.009641271084547043,0.001860561293142382,0.001505599939264357,0.00035496135387802497,0.007786490023136139,0.007070422172546387,0.0007160678505897522,0.007786490023136139,0.007070422172546387,0.0007160678505897522,0.0034619077487150207,0.002720014177612029,0.0007418935711029917
all,transient_50ms,H1_off,logit,22,0.36993222074075177,0.36312431503425946,0.006807905706492337,0.36993222074075177,0.3881195553324439,-0.018187334591692143,1377.878787878788,1327.2727272727275,50.60606060606057,1077.878787878788,1027.2727272727275,50.60606060606057,0.4695259217511524,0.4949186931956898,-0.025392771444537422,0.09712303362109444,0.06204509328712116,0.035077940333973275,-1.567940820347179e-05,-1.709738915616816e-05,1.4179809526963667e-06,0.08816782656041058,0.08752546256238763,0.0006423639980229465,0.12900601361285557,0.1331121318719604,-0.0041061182591048155,0.08816782656041058,0.08752546256238763,0.0006423639980229465,0.1288907720961354,0.14542145214297555,-0.01653068004684015,0.0010785587602929975,0.0024606981314718723,-0.0013821393711788749,0.0045828670263290405,0.010445434938777576,-0.005862567912448536,0.0046991069208491935,0.012602689591321077,-0.007903582670471886,0.0019190857247766953,0.0034881111139177597,-0.0015690253891410646
PC_OFF,large_field_50ms,H1_off,logit,4,0.06141006946563721,0.29045386612415314,-0.22904379665851593,0.29353272914886475,0.29045386612415314,0.003078863024711609,603.3333333333334,355.0,248.33333333333337,303.33333333333337,55.00000000000003,248.33333333333337,-3.476937765478638e-10,-9.934107286779792e-10,6.457169521301154e-10,-0.008216619491577148,-0.09102188795804977,0.08280526846647263,1.3411044774702674e-09,-3.9736428036896143e-10,1.7384687578392288e-09,0.12547647766768932,0.12113266997039318,0.004343807697296143,0.1555562224239111,0.15769020281732082,-0.002133980393409729,0.12547647766768932,0.12113266997039318,0.004343807697296143,0.1555562224239111,0.15769020281732082,-0.002133980393409729,0.0009414996748091653,0.000879393121067551,6.210655374161433e-05,-0.01225021481513977,0.011967286467552185,-0.024217501282691956,0.014583379030227661,0.012728676199913025,0.0018547028303146362,-5.463759167323445e-10,-7.450580499779313e-10,1.986821332455868e-10
all,large_field_50ms,H1_off,logit,22,0.08551348881288008,0.12247956070032986,-0.03696607188744978,0.21319665150208908,0.21526835452426563,-0.002071703022176569,398.7878787878788,394.54545454545456,4.242424242424249,98.78787878787881,94.54545454545456,4.242424242424249,1.5352711526326536e-10,1.0837209160366709e-10,4.515502365959828e-11,-0.06557434526356784,-0.09377232600342143,0.0281979807398536,1.0746898093660917e-09,7.04418558836941e-10,3.7027125052915074e-10,0.08816782656041058,0.08752546256238763,0.0006423639980229465,0.02484725376019593,0.033130127396857875,-0.008282873636661943,0.08816782656041058,0.08752546256238763,0.0006423639980229465,0.02484725376019593,0.033130127396857875,-0.008282873636661943,0.0006375873847652904,0.0017907904088629452,-0.0011532030240976549,0.0026520924134687943,0.013556732372804121,-0.010904639959335327,0.008870384909889915,0.023534365675666115,-0.014663980765776201,-9.934107576951719e-11,-2.7093023531725308e-11,-7.224805223779188e-11
PC_OFF,slow_step,H1_off,probability,4,0.09579798206686974,0.11675888299942017,-0.02096090093255043,0.09579798206686974,0.11675888299942017,-0.02096090093255043,1538.3333333333335,1516.6666666666667,21.666666666666686,1238.3333333333335,1216.6666666666667,21.666666666666686,0.13556273095309734,0.15472176671028137,-0.01915903575718403,0.02296687290072441,0.03311979025602341,-0.010152917355298996,0.0010366979986429214,0.0017461180686950684,-0.0007094200700521469,0.02305670641362667,0.02225798973813653,0.0007987166754901409,0.06578806508332491,0.0813314113765955,-0.015543346293270588,0.02305670641362667,0.02225798973813653,0.0007987166754901409,0.04434530343860388,0.048162818886339664,-0.0038175154477357864,0.000907581936189672,0.0007164274429669604,0.0001911544932227116,0.0018613673746585846,0.0016884095966815948,0.00017295777797698975,0.0018613673746585846,0.0016884095966815948,0.00017295777797698975,0.0007310776891245041,0.0005721357538277516,0.0001589419352967525
all,slow_step,H1_off,probability,22,0.07315977832133119,0.0761899243701588,-0.0030301460488276048,0.07315977832133119,0.07930695062333887,-0.006147172302007675,1530.0,1560.909090909091,-30.90909090909092,1230.0,1260.909090909091,-30.90909090909092,0.08214618765156377,0.08751233150674538,-0.005366143855181607,0.02662461759014563,0.02455922622572292,0.0020653913644227114,0.0027385179630734706,0.003053468588570302,-0.00031495062549683183,0.014874910766428167,0.014672640668736263,0.00020227009769190442,0.05026620592583309,0.052626860243352974,-0.0023606543175198817,0.014874910766428167,0.014672640668736263,0.00020227009769190442,0.01503477893261747,0.017909493466669864,-0.0028747145340523935,0.00032413384054631354,0.0006181759811376899,-0.0002940421405913763,0.0005614970895377072,0.0009119144894860008,-0.0003504173999482935,0.0009134205227548426,0.0022444670850580387,-0.0013310465623031962,0.00034967205415755,0.0006057535391102482,-0.00025608148495269813
PC_OFF,slow_1Hz,H1_off,probability,4,0.09579801931977272,0.11675891280174255,-0.020960893481969833,0.09579801931977272,0.11675891280174255,-0.020960893481969833,1038.3333333333335,1016.6666666666667,21.666666666666686,738.3333333333334,716.6666666666667,21.666666666666686,0.13548771105706692,0.15460288897156715,-0.019115177914500237,0.022966910153627396,0.033119820058345795,-0.010152909904718399,0.0009616781026124954,0.0016272403299808502,-0.0006655622273683548,0.02305670641362667,0.02225798973813653,0.0007987166754901409,0.06579005066305399,0.08133397996425629,-0.015543929301202297,0.02305670641362667,0.02225798973813653,0.0007987166754901409,0.044345670379698277,0.04816315229982138,-0.0038174819201231003,0.0009476456325501204,0.0007711122452747077,0.00017653338727541268,0.002111028879880905,0.0019885338842868805,0.00012249499559402466,0.002111028879880905,0.0019885338842868805,0.00012249499559402466,0.0007346656602749135,0.0005733718990086345,0.00016129376126627903
all,slow_1Hz,H1_off,probability,22,0.07315975461493839,0.0761879404837435,-0.003028185868805105,0.07315975461493839,0.07930496673692357,-0.006145212121985175,1030.0,1107.2727272727273,-77.27272727272728,730.0,807.2727272727273,-77.27272727272728,0.08198527390645309,0.08732021703723479,-0.005334943130781705,0.026624593883752823,0.024557242339307613,0.0020673515444452114,0.0025776042179627852,0.0028613541190597143,-0.0002837499010969292,0.014874910766428167,0.014672640668736263,0.00020227009769190442,0.05026838420466943,0.052627024918117306,-0.002358640713447874,0.014874910766428167,0.014672640668736263,0.00020227009769190442,0.01503451494500041,0.017911542545665394,-0.002877027600664984,0.0003497574063492886,0.0007072495960032525,-0.0003574921896539639,0.0008250044828111476,0.0015229203484275124,-0.000697915865616365,0.0009876669130542061,0.002405319701541554,-0.0014176527884873476,0.00034841770808601393,0.0005977313773076854,-0.0002493136692216715
PC_OFF,slow_2Hz,H1_off,probability,4,0.09579849615693092,0.1167592704296112,-0.020960774272680283,0.09579849615693092,0.1167592704296112,-0.020960774272680283,786.6666666666667,765.0,21.666666666666657,486.66666666666674,465.00000000000006,21.666666666666657,0.13533463701605797,0.1543604414910078,-0.019025804474949837,0.0229673869907856,0.03312017768621445,-0.010152790695428848,0.0008086040616035461,0.0013847928494215012,-0.000576188787817955,0.02305670641362667,0.02225798973813653,0.0007987166754901409,0.06582572683691978,0.08138572424650192,-0.015559997409582138,0.02305670641362667,0.02225798973813653,0.0007987166754901409,0.04387448634952307,0.04748684959486127,-0.0036123632453382015,0.0010261566312692594,0.0008790653428150108,0.00014709128845424857,0.0021109506487846375,0.0019886456429958344,0.0001223050057888031,0.0021109506487846375,0.0019886456429958344,0.0001223050057888031,0.0007419798603223171,0.0005760141721111722,0.00016596568821114488
all,slow_2Hz,H1_off,probability,22,0.07315727695822716,0.07613535597920418,-0.0029780790209770203,0.07315727695822716,0.07925238223238425,-0.00609510527415709,775.1515151515152,1021.5151515151516,-246.36363636363637,475.1515151515152,721.5151515151515,-246.36363636363637,0.08165643914518031,0.08693220955319703,-0.005275770408016714,0.02662211622704159,0.024504657834768295,0.002117458392273296,0.002248769456690008,0.0024733466350219464,-0.00022457717833193865,0.014874910766428167,0.014672640668736263,0.00020227009769190442,0.05030494945293123,0.05261579951779409,-0.0023108500648628583,0.014874910766428167,0.014672640668736263,0.00020227009769190442,0.014350861437957396,0.01726009460551061,-0.0029092331675532146,0.00040009807790656026,0.000876877958944533,-0.00047677988103797276,0.0008257746019146659,0.0015173124318773096,-0.0006915378299626437,0.000986745073036714,0.0023962438783862376,-0.0014094988053495233,0.0003460437257506948,0.0005825321598174262,-0.0002364884340667314
PC_OFF,rapid_10Hz,H1_off,probability,4,0.07954991608858109,0.09076345339417458,-0.01121353730559349,0.07954991608858109,0.09076345339417458,-0.01121353730559349,428.33333333333337,423.33333333333337,5.0,128.33333333333334,123.33333333333334,5.0,0.1345509272068739,0.15301306173205376,-0.018462134525179863,0.0067188069224357605,0.007124360650777817,-0.0004055537283420563,2.489425241947174e-05,3.7413090467453e-05,-1.2518838047981262e-05,0.02305670641362667,0.02225798973813653,0.0007987166754901409,0.048157413490116596,0.05977929476648569,-0.011621881276369095,0.02305670641362667,0.02225798973813653,0.0007987166754901409,0.05608013551682234,0.06025778502225876,-0.0041776495054364204,0.0009307374602940399,0.0009017816264531575,2.8955833840882406e-05,0.0017919018864631653,0.0016621723771095276,0.0001297295093536377,0.0017919018864631653,0.0016621723771095276,0.0001297295093536377,0.0007876245326770004,0.0006169710304675391,0.0001706535022094613
all,rapid_10Hz,H1_off,probability,22,0.058280972255901856,0.05638305402614854,0.001897918229753321,0.058280972255901856,0.059500080279328606,-0.0012191080234267495,431.21212121212125,505.45454545454544,-74.24242424242424,131.21212121212122,205.45454545454547,-74.24242424242424,0.07980602615597573,0.08472091425210238,-0.004914888096126643,0.011745811524716291,0.004752355881712653,0.006993455643003637,0.00039835646748542786,0.00026205133392729544,0.00013630513355813244,0.014874910766428167,0.014672640668736263,0.00020227009769190442,0.03324401179667224,0.035310673993080854,-0.0020666621964086185,0.014874910766428167,0.014672640668736263,0.00020227009769190442,0.02425170786128464,0.028670993083241312,-0.00441928522195667,0.0004508590468090419,0.00114308649029805,-0.0006922274434890079,0.0008676878430626609,0.0018518143756823106,-0.0009841265326196497,0.0008828897367824208,0.002159478650851683,-0.0012765889140692625,0.0003573780228717541,0.0006113735322618264,-0.00025399550939007236
PC_OFF,rapid_20Hz,H1_off,probability,4,0.07218031957745552,0.08258526027202606,-0.010404940694570541,0.07218031957745552,0.08258526027202606,-0.010404940694570541,405.0,396.6666666666667,8.333333333333343,105.00000000000001,96.66666666666667,8.333333333333343,0.13449237495660782,0.15293903648853302,-0.0184466615319252,-0.0006507895886898041,-0.001053832471370697,0.00040304288268089294,-3.3657997846603394e-05,-3.661215305328369e-05,2.954155206680298e-06,0.023245922289788723,0.023109853733330965,0.00013606855645775795,0.04263158608227968,0.051650813780725,-0.00901922769844532,0.023245922289788723,0.023109853733330965,0.00013606855645775795,0.05310775991529226,0.05692325811833143,-0.0038154982030391693,0.00044655132933257846,0.0004106523929294781,3.589893640310038e-05,0.001246333122253418,0.001184362918138504,6.197020411491394e-05,0.001246333122253418,0.001184362918138504,6.197020411491394e-05,0.0007929542498459341,0.0006346350764943054,0.0001583191733516287
