cohort,cell_id,fit_A,fit_B,pathway,cosine,relative_l2,norm_A,norm_B,rmse,center_displacement_deg,temporal_marginal_cosine,nonzero_element_sign_agreement,center_x_deg_A,center_y_deg_A,rms_extent_deg_A,temporal_signed_marginal_A,temporal_energy_marginal_A,center_x_deg_B,center_y_deg_B,rms_extent_deg_B,temporal_signed_marginal_B,temporal_energy_marginal_B
zero_center_seed,68#4,fresh_1,fresh_2,global,0.9972131349862511,0.07497994357248705,0.12578208228749793,0.1263730512348745,0.00013869313871097818,6.0142460641749344e-12,0.9993344607002279,0.9913232104121475,-3.060664612448286e-15,6.991301511603115e-14,0.06575125748505846,"[0.07683837168572571, 0.0724263074199758, 0.06623836383897741, 0.05761391732052701, 0.04563228632874994, 0.02904273124803991, 0.00626984211458792, -0.02437966758380039, -0.06400139077359768, -0.11132963326461853, -0.1592762254698843, -0.1900361550829508, -0.1735697359079038, -0.08587822804563172, 0.013561892323195934, 0.0]","[0.0015090100402882058, 0.0013946425772031253, 0.0012476863490780722, 0.0010652809604837963, 0.0008487933388656298, 0.0006098607586571767, 0.0003824107617792026, 0.00024012442448654642, 0.0003087953708143656, 0.0007303640327537672, 0.0014897876959316764, 0.002102949115460177, 0.0017780656108156733, 0.0010949487458439136, 0.0010184124421175635, 0.0]",3.69462141128564e-12,-4.673324590784151e-12,0.06669565752790337,"[0.07751909573878102, 0.07301173176793663, 0.06668880883486228, 0.05786585188644944, 0.04559263002591951, 0.028594295848697104, 0.005301454372250269, -0.025890964731636767, -0.06582063348962341, -0.11269129066440842, -0.15861234593437645, -0.18515248562497355, -0.16338122149490641, -0.07510515796937611, 0.01404839275012676, 0.0]","[0.0015655527737937361, 0.001450069833221481, 0.0013007052530921927, 0.00111437383914013, 0.0008924828807223588, 0.0006473805386464263, 0.00041464345512338675, 0.00026987079321711, 0.0003372402409174452, 0.0007447698983359778, 0.0014472968813249558, 0.001960772655699429, 0.0016459480791438266, 0.0012000368840179739, 0.0009790040720157665, 0.0]"
zero_center_seed,68#4,fresh_1,fresh_2,H1,0.995641052277969,0.20360638194755917,0.00045836073241403436,0.00037340496007297043,1.3724289757890412e-06,4.836170804367419e-09,0.9964460036931833,0.9888441276727611,-9.609543747538565e-10,6.164828471230034e-09,0.1338143001815781,"[0.00012826098084550708, 0.00037082645316566243, 0.0006230000852274209, 0.0008779431078842492, 0.0011248091290911866, 0.0013473653285411835, 0.0015222435661681466, 0.0016178040626053658, 0.0015955088225325653, 0.0014178776305144858, 0.0010714555570214834, 0.0006073426597617004, 0.00016965104737232117, -3.6326678101494814e-05, 4.898756742477417e-07, 0.0]","[2.0941956702897024e-10, 1.2668749964804655e-09, 4.369567289698349e-09, 9.58403812115611e-09, 1.6628325973706697e-08, 2.4674183958754467e-08, 3.21531346221556e-08, 3.6735798172688975e-08, 3.583245391731333e-08, 2.8055374134582473e-08, 1.5580349246942126e-08, 4.67128246211638e-09, 2.7642378816668134e-10, 5.601816756695272e-11, 1.3166007726325007e-12, 0.0]",-3.268707118259693e-09,1.0414866744452651e-08,0.13498212519817376,"[-1.759745330609519e-05, 0.00018884862484691567, 0.00040703411328824046, 0.0006316670699697546, 0.0008539710455695015, 0.00106040458714185, 0.0012310937512785003, 0.0013387245628355693, 0.001349419110353356, 0.0012289448181017626, 0.0009592481586184753, 0.0005709207541375605, 0.00018130985527409216, -2.321233958568758e-05, -2.1777993166050003e-06, 0.0]","[3.65104417364307e-10, 2.85407578609442e-10, 1.6772063421061037e-09, 4.6933854419330425e-09, 9.258590856440433e-09, 1.4907776136271334e-08, 2.061425827191492e-08, 2.472279729839648e-08, 2.5237552836654028e-08, 2.0809852944381648e-08, 1.2386523729961973e-08, 4.1104423685091676e-09, 3.2561097808323837e-10, 3.649604852428684e-11, 2.5895794625440145e-13, 0.0]"
zero_center_seed,68#4,fresh_1,fresh_2,direct_BC,0.9993285139714984,0.05482015512887232,0.15377847268176065,0.15994577045701033,0.00012397293717492902,0.0,0.9993392642491665,1.0,0.0,0.0,0.04338444580610104,"[0.09223035164177418, 0.09016896970570087, 0.08754071407020092, 0.08429736457765102, 0.08037708140909672, 0.07579164765775204, 0.070652911439538, 0.06532668694853783, 0.06072894297540188, 0.05881787743419409, 0.06310605816543102, 0.07861817814409733, 0.10827777348458767, 0.14042070135474205, 0.11451512202620506, 0.0]","[0.0017402557403393588, 0.0016633359956942824, 0.001567788775811197, 0.0014537845697825437, 0.0013217405844150112, 0.0011753000276751926, 0.001021474503201534, 0.0008735821071038687, 0.0007556062492719076, 0.000710201324774268, 0.0008204775502735143, 0.0012792073859634948, 0.0024351318170500354, 0.004101552212210785, 0.0027283798167680173, 0.0]",0.0,0.0,0.043459126309236186,"[0.09433822520077229, 0.09236246347427368, 0.08981127478182316, 0.08663533069193363, 0.0827802587300539, 0.07827651873230934, 0.0732779111713171, 0.06823439709842205, 0.06421087309718132, 0.06337489373981953, 0.06942862272262573, 0.08721175789833069, 0.11818733811378479, 0.14660188183188438, 0.11046830005943775, 0.0]","[0.0018207084157369387, 0.0017452445196575184, 0.0016501704465035245, 0.0015355446259423707, 0.0014019656860468147, 0.001253645226173359, 0.0010988177399795865, 0.0009531266277847186, 0.0008447846314698672, 0.0008244735493578917, 0.000992644582531732, 0.0015721305761218912, 0.0028954772520674715, 0.004460761761615709, 0.0025331538460972476, 0.0]"
zero_center_seed,68#4,fresh_1,fresh_2,AC,0.9996492697610505,0.026486789173666713,0.1545911369153406,0.15460818591187672,6.021504193520695e-05,1.6037926151754518e-18,0.999756972112194,1.0,-1.1341776883708896e-18,0.0,0.05819060192125922,"[-0.01552023459225893, -0.018113488098606467, -0.02192534855566919, -0.027561378199607134, -0.03586959047242999, -0.04809628752991557, -0.06590530974790454, -0.09132415801286697, -0.12632583361119032, -0.17156540229916573, -0.2234537322074175, -0.26926170103251934, -0.2820171434432268, -0.22626260481774807, -0.10095372889190912, 0.0]","[1.4622416454573426e-05, 2.0430307759974995e-05, 3.0785334999645805e-05, 5.006495224649085e-05, 8.706288199020117e-05, 0.00016014160014209329, 0.00030627730636668477, 0.0005964018799909535, 0.0011530054867325867, 0.0021426481423165657, 0.003653358534060936, 0.00532233268643771, 0.005848577238977133, 0.003764854305447111, 0.0007478565388549226, 0.0]",0.0,-1.1339275654524763e-18,0.05902768184291504,"[-0.016801533754915, -0.019539587199687958, -0.02352949813939631, -0.02940113190561533, -0.038041595835238695, -0.05074263131245971, -0.06920755468308926, -0.09546407219022512, -0.1313809221610427, -0.17729513347148895, -0.22900021262466908, -0.27293516881763935, -0.28174985758960247, -0.22168381698429585, -0.09641772694885731, 0.0]","[1.7112425951855122e-05, 2.3686980270487006e-05, 3.523735115027485e-05, 5.647913968965168e-05, 9.686083122261357e-05, 0.0001759667847099594, 0.00033285989568514554, 0.0006413780745665027, 0.0012259251770849937, 0.002246970792765199, 0.0037646643941736104, 0.005361405246457645, 0.005719100695225981, 0.0035384364633203316, 0.0006676068986871924, 0.0]"
zero_center_seed,69#4,primary,fresh_1,global,0.9936619764385402,0.11417188442664217,0.1885236834783525,0.18356144185921608,0.0003165309441437549,8.808740539210123e-13,0.989555716270922,0.9637789395070948,-5.129430825352979e-13,5.547154357446387e-13,0.07529195736784243,"[-0.02388170087564312, -0.037143008222598084, -0.054806309533701025, -0.07730511033671483, -0.10427087258846157, -0.13341909685784792, -0.15912710454784662, -0.17059225669346123, -0.1505893897864441, -0.07802810010689887, 0.059114201540520384, 0.23096619917816996, 0.32240286096930504, 0.19787256233394146, 0.0, 0.0]","[4.797035894808848e-05, 8.712909688279218e-05, 0.00016532090234409254, 0.0003083263081200176, 0.0005443377051797964, 0.0008819650176602551, 0.0012665022087946084, 0.001539690724188571, 0.0015341294983223911, 0.001573685950459403, 0.003275382301383874, 0.008326077480980073, 0.011615372194933374, 0.004375289484048698, 0.0, 0.0]",1.1062015841434992e-13,-6.746458917388105e-14,0.07453850520561621,"[-0.030111163643978145, -0.04401123503564719, -0.06195431536952256, -0.08394821456996837, -0.10894872917431986, -0.13393356890331098, -0.1524404948021596, -0.1532357540147984, -0.12012420378937305, -0.0361081787343856, 0.10181802726108558, 0.2515459566162699, 0.30293135717511177, 0.1648087427020073, 0.0, 0.0]","[6.485284000573645e-05, 0.00011443066459163077, 0.00020576974933156383, 0.00036027334446336537, 0.0005942281332361168, 0.0008959541529819923, 0.0011898572858909735, 0.0013337406725271292, 0.0012859820859175352, 0.001616573900978491, 0.003933906774850436, 0.008808571394047286, 0.010255236162425588, 0.003035425776186512, 0.0, 0.0]"
zero_center_seed,69#4,primary,fresh_1,H1,0.9826492025254628,0.1923945554841053,0.0006855225129509492,0.0006385717317593618,1.939570575787422e-06,1.6930973900543367e-09,0.980658141169976,0.9625327838141626,-1.078673417763366e-09,2.859242961409016e-09,0.1253955089922255,"[0.001507553534031203, 0.0014825677141505622, 0.0013263928269271474, 0.0009950857004472624, 0.0004593168402031722, -0.0002733657989448801, -0.0011498019891265088, -0.0020285047239747556, -0.0025998235813746717, -0.002519806643981659, -0.0016747335098479255, -0.0005597954844911435, 5.554407835006714e-06, 1.1296942830085754e-06, 0.0, 0.0]","[2.6024759658600624e-08, 2.4366227772844684e-08, 1.8312484552253743e-08, 9.061906471378942e-09, 1.926156085386765e-09, 6.123247707982037e-09, 3.106134766434707e-08, 7.78292226256108e-08, 1.1768629022440646e-07, 1.0634230635618045e-07, 4.612244623513713e-08, 5.0811302819956425e-09, 3.4475096388764115e-12, 1.4261682113048124e-13, 0.0, 0.0]",-6.727804486592948e-10,4.5029672904376666e-09,0.12326868049039817,"[0.0012766247887885385, 0.0011821093480861578, 0.0009604679983645781, 0.0005794399451453103, 2.149056073630362e-05, -0.0006945689153585732, -0.0014843944835787326, -0.0021706419231974916, -0.0024877877328886022, -0.002188961203747619, -0.0013112995704638308, -0.0003875686419396729, 2.062879502773285e-06, 0.0, 0.0, 0.0]","[1.786627005023253e-08, 1.4587741578835098e-08, 8.737946146955142e-09, 2.6500284189745485e-09, 1.8872919281729534e-09, 1.4441132330097656e-08, 4.525036654814844e-08, 8.547670714175544e-08, 1.0614886078320776e-07, 7.994697830334142e-08, 2.833061596799428e-08, 2.449441943618394e-09, 4.754608165513652e-13, 0.0, 0.0, 0.0]"
zero_center_seed,69#4,primary,fresh_1,direct_BC,0.997732893654039,0.06943938318123372,0.20340071861179296,0.199459383924879,0.00020770618292680274,0.0,0.9977327850154526,1.0,0.0,0.0,0.059808526396350536,"[0.02449005749076605, 0.02661759126931429, 0.0295657969545573, 0.03388983057811856, 0.04045029962435365, 0.050667188595980406, 0.06671591848134995, 0.09167743846774101, 0.1292920485138893, 0.1824954841285944, 0.2489975281059742, 0.3111764155328274, 0.3199789263308048, 0.19647797383368015, 0.0, 0.0]","[6.70035012708067e-05, 7.91518206635733e-05, 9.765871070658829e-05, 0.00012831651483814657, 0.0001828111266248269, 0.00028683389409335015, 0.0004973403247247044, 0.0009391507622967393, 0.0018679524503486047, 0.0037216374438976026, 0.00692825634821774, 0.010820533814904235, 0.011441372125804664, 0.004313833493402201, 0.0, 0.0]",0.0,0.0,0.059798639704216026,"[0.02593949716538191, 0.028259743005037308, 0.03152485890313983, 0.03635168122127652, 0.04370887437835336, 0.055051688104867935, 0.07255703955888748, 0.09915302228182554, 0.13809958659112453, 0.19126786850392818, 0.2544744275510311, 0.3075961507856846, 0.3006392642855644, 0.1636200025677681, 0.0, 0.0]","[7.516863432767266e-05, 8.9219225481629e-05, 0.00011102998621666292, 0.00014763823272816645, 0.00021345598280361777, 0.00033863457290548606, 0.0005882599498097003, 0.0010985990382125785, 0.002131203490553197, 0.0040882057142904195, 0.007236723171231946, 0.010573478966537167, 0.010100633284626695, 0.0029917955859673495, 0.0, 0.0]"
zero_center_seed,69#4,primary,fresh_1,AC,0.9960579375806924,0.10104376045463172,0.13788990291189188,0.13067431801481358,0.0002048957988079651,0.0,0.9960662235148657,1.0,0.0,0.0,0.08629456643131185,"[-0.049879309022799134, -0.06524316454306245, -0.08569849235937, -0.11219003424048424, -0.14518049452453852, -0.18381292745471, -0.22469322476536036, -0.26024117693305016, -0.2772816065698862, -0.2580037787556648, -0.18820859491825104, -0.07965046120807528, 0.0024183597415685654, 0.0013934518210589886, 0.0, 0.0]","[0.00012261661845799058, 0.00020998892670553732, 0.00036256207212719644, 0.0006216495259587385, 0.0010413608512628908, 0.0016696772581257773, 0.0024951841938567554, 0.0033469960862634873, 0.0037987489523034663, 0.0032868896773040022, 0.0017462794648739396, 0.00031080117072989234, 6.535471298411977e-07, 2.1697995145346545e-07, 0.0, 0.0]",0.0,0.0,0.08626056965264303,"[-0.057327285408973694, -0.07345307944342494, -0.09443963831290603, -0.1208793306723237, -0.1526790913194418, -0.18829069752246141, -0.2235131375491619, -0.2502181362360716, -0.25573602318763733, -0.2251870697364211, -0.15134511794894934, -0.05566262733191252, 0.002290021628141403, 0.0011887382715940475, 0.0, 0.0]","[0.0001620232556920518, 0.0002662250173601319, 0.00044039942438447153, 0.0007218892837837195, 0.0011520580710637955, 0.0017525469881377641, 0.00246974559491717, 0.0030948585798501634, 0.003231777068077764, 0.002503761938753385, 0.0011284774502161648, 0.00015127074628220423, 5.860522249165681e-07, 1.5791789293416458e-07, 0.0, 0.0]"
zero_center_seed,69#4,primary,fresh_2,global,0.9941233578957099,0.11358974982315104,0.1885236834783525,0.19390244212668478,0.00031491703003007316,5.79459084048288e-12,0.9923295031334923,0.9850634802091113,-5.129430825352979e-13,5.547154357446387e-13,0.07529195736784243,"[-0.02388170087564312, -0.037143008222598084, -0.054806309533701025, -0.07730511033671483, -0.10427087258846157, -0.13341909685784792, -0.15912710454784662, -0.17059225669346123, -0.1505893897864441, -0.07802810010689887, 0.059114201540520384, 0.23096619917816996, 0.32240286096930504, 0.19787256233394146, 0.0, 0.0]","[4.797035894808848e-05, 8.712909688279218e-05, 0.00016532090234409254, 0.0003083263081200176, 0.0005443377051797964, 0.0008819650176602551, 0.0012665022087946084, 0.001539690724188571, 0.0015341294983223911, 0.001573685950459403, 0.003275382301383874, 0.008326077480980073, 0.011615372194933374, 0.004375289484048698, 0.0, 0.0]",4.600857206916061e-12,-2.1704138470996233e-12,0.07489116968968151,"[-0.02723229073045097, -0.04230508091089824, -0.062433312635125304, -0.08815606775491247, -0.11885542002130478, -0.15154948049657513, -0.17907170641959347, -0.18795559609339385, -0.15755720930712647, -0.06492376180142312, 0.09565986862528675, 0.2704126648679033, 0.3223884217441082, 0.15774345211684704, 0.0, 0.0]","[5.0080303911017935e-05, 0.000100190872062944, 0.0002009073473243067, 0.0003856738709658547, 0.000688458310919553, 0.0011111071211441373, 0.0015600632164401622, 0.0017990151926485785, 0.0016237325113163748, 0.0016175729574241025, 0.004033399855619056, 0.010027203942488289, 0.011619006566899528, 0.002781744993528446, 0.0, 0.0]"
zero_center_seed,69#4,primary,fresh_2,H1,0.9946755948916102,0.1421438050950493,0.0006855225129509492,0.0007489851337876294,1.4329820363112977e-06,1.574818537174889e-09,0.9946241999178802,0.9817027632561613,-1.078673417763366e-09,2.859242961409016e-09,0.1253955089922255,"[0.001507553534031203, 0.0014825677141505622, 0.0013263928269271474, 0.0009950857004472624, 0.0004593168402031722, -0.0002733657989448801, -0.0011498019891265088, -0.0020285047239747556, -0.0025998235813746717, -0.002519806643981659, -0.0016747335098479255, -0.0005597954844911435, 5.554407835006714e-06, 1.1296942830085754e-06, 0.0, 0.0]","[2.6024759658600624e-08, 2.4366227772844684e-08, 1.8312484552253743e-08, 9.061906471378942e-09, 1.926156085386765e-09, 6.123247707982037e-09, 3.106134766434707e-08, 7.78292226256108e-08, 1.1768629022440646e-07, 1.0634230635618045e-07, 4.612244623513713e-08, 5.0811302819956425e-09, 3.4475096388764115e-12, 1.4261682113048124e-13, 0.0, 0.0]",-2.3114222259537613e-09,3.83923469654499e-09,0.12615498510653234,"[0.0016976853975325668, 0.0016735521862418778, 0.0014986283032207837, 0.0010775345258160485, 0.00041291235390872316, -0.0004850568851875181, -0.001517528367942944, -0.0024486421191394214, -0.0029091570114565535, -0.002561671233364926, -0.001482081300284932, -0.0004064429011538806, 1.8067657947540283e-06, -7.022172212600708e-07, 0.0, 0.0]","[3.2005649669168396e-08, 3.067183084088242e-08, 2.3767865544390376e-08, 1.0713772263140762e-08, 1.630917638337706e-09, 1.0395252495138255e-08, 4.929833058324309e-08, 1.0944805711817794e-07, 1.4501398586588925e-07, 1.0925917752882034e-07, 3.609569301664949e-08, 2.6777779036620696e-09, 3.6500663602723193e-13, 5.516073708911051e-14, 0.0, 0.0]"
zero_center_seed,69#4,primary,fresh_2,direct_BC,0.9970939704514977,0.07679697430027675,0.20340071861179296,0.204783363155121,0.00022971411411599538,0.0,0.9970973162935777,1.0,0.0,0.0,0.059808526396350536,"[0.02449005749076605, 0.02661759126931429, 0.0295657969545573, 0.03388983057811856, 0.04045029962435365, 0.050667188595980406, 0.06671591848134995, 0.09167743846774101, 0.1292920485138893, 0.1824954841285944, 0.2489975281059742, 0.3111764155328274, 0.3199789263308048, 0.19647797383368015, 0.0, 0.0]","[6.70035012708067e-05, 7.91518206635733e-05, 9.765871070658829e-05, 0.00012831651483814657, 0.0001828111266248269, 0.00028683389409335015, 0.0004973403247247044, 0.0009391507622967393, 0.0018679524503486047, 0.0037216374438976026, 0.00692825634821774, 0.010820533814904235, 0.011441372125804664, 0.004313833493402201, 0.0, 0.0]",0.0,0.0,0.05972404694399246,"[0.02141789742745459, 0.023283231304958463, 0.02597152441740036, 0.03006563801318407, 0.03651842009276152, 0.04692105017602444, 0.06375309731811285, 0.09057009965181351, 0.1316968034952879, 0.19036930985748768, 0.26309049874544144, 0.326855581253767, 0.32024119421839714, 0.15673166327178478, 0.0, 0.0]","[5.12474538441235e-05, 6.056430288689697e-05, 7.536064609898097e-05, 0.00010099965804430356, 0.0001490190775814105, 0.0002460358473857973, 0.00045426623205459433, 0.0009168875661053795, 0.0019387661354322919, 0.004051233565041491, 0.007737737737431596, 0.011943185104648382, 0.01146474806856436, 0.002746174430002569, 0.0, 0.0]"
zero_center_seed,69#4,primary,fresh_2,AC,0.9976206201052715,0.07449388565746409,0.13788990291189188,0.141452751411211,0.00015105815677701908,0.0,0.9976535338239446,1.0,0.0,0.0,0.08629456643131185,"[-0.049879309022799134, -0.06524316454306245, -0.08569849235937, -0.11219003424048424, -0.14518049452453852, -0.18381292745471, -0.22469322476536036, -0.26024117693305016, -0.2772816065698862, -0.2580037787556648, -0.18820859491825104, -0.07965046120807528, 0.0024183597415685654, 0.0013934518210589886, 0.0, 0.0]","[0.00012261661845799058, 0.00020998892670553732, 0.00036256207212719644, 0.0006216495259587385, 0.0010413608512628908, 0.0016696772581257773, 0.0024951841938567554, 0.0033469960862634873, 0.0037987489523034663, 0.0032868896773040022, 0.0017462794648739396, 0.00031080117072989234, 6.535471298411977e-07, 2.1697995145346545e-07, 0.0, 0.0]",0.0,0.0,0.08581038372883955,"[-0.05034787277691066, -0.06726187095046043, -0.08990346686914563, -0.11929924227297306, -0.15578675363212824, -0.1979854805395007, -0.24130730144679546, -0.2760770581662655, -0.2863448467105627, -0.2527314219623804, -0.16594852227717638, -0.056036473251879215, 0.00214539747685194, 0.0010124938562512398, 0.0, 0.0]","[0.0001252747128222262, 0.00022383845540973842, 0.00040022749980207686, 0.0007051400681714034, 0.0012029234222524724, 0.0019433284897572801, 0.0028870188631011824, 0.0037785982479981405, 0.004063682667629968, 0.0031633348782977994, 0.0013611115413081779, 0.00015377288321457325, 5.145480589810805e-07, 1.1460397783113335e-07, 0.0, 0.0]"
zero_center_seed,69#4,fresh_1,fresh_2,global,0.9963397091298182,0.10443496717384992,0.18356144185921608,0.19390244212668478,0.0002819151934551734,4.958288447957399e-12,0.9959690148394609,0.9787154592979835,1.1062015841434992e-13,-6.746458917388105e-14,0.07453850520561621,"[-0.030111163643978145, -0.04401123503564719, -0.06195431536952256, -0.08394821456996837, -0.10894872917431986, -0.13393356890331098, -0.1524404948021596, -0.1532357540147984, -0.12012420378937305, -0.0361081787343856, 0.10181802726108558, 0.2515459566162699, 0.30293135717511177, 0.1648087427020073, 0.0, 0.0]","[6.485284000573645e-05, 0.00011443066459163077, 0.00020576974933156383, 0.00036027334446336537, 0.0005942281332361168, 0.0008959541529819923, 0.0011898572858909735, 0.0013337406725271292, 0.0012859820859175352, 0.001616573900978491, 0.003933906774850436, 0.008808571394047286, 0.010255236162425588, 0.003035425776186512, 0.0, 0.0]",4.600857206916061e-12,-2.1704138470996233e-12,0.07489116968968151,"[-0.02723229073045097, -0.04230508091089824, -0.062433312635125304, -0.08815606775491247, -0.11885542002130478, -0.15154948049657513, -0.17907170641959347, -0.18795559609339385, -0.15755720930712647, -0.06492376180142312, 0.09565986862528675, 0.2704126648679033, 0.3223884217441082, 0.15774345211684704, 0.0, 0.0]","[5.0080303911017935e-05, 0.000100190872062944, 0.0002009073473243067, 0.0003856738709658547, 0.000688458310919553, 0.0011111071211441373, 0.0015600632164401622, 0.0017990151926485785, 0.0016237325113163748, 0.0016175729574241025, 0.004033399855619056, 0.010027203942488289, 0.011619006566899528, 0.002781744993528446, 0.0, 0.0]"
zero_center_seed,69#4,fresh_1,fresh_2,H1,0.9897893737906654,0.232053854763052,0.0006385717317593618,0.0007489851337876294,2.179162233786434e-06,1.7679614901038622e-09,0.9894306375639292,0.9775196702884975,-6.727804486592948e-10,4.5029672904376666e-09,0.12326868049039817,"[0.0012766247887885385, 0.0011821093480861578, 0.0009604679983645781, 0.0005794399451453103, 2.149056073630362e-05, -0.0006945689153585732, -0.0014843944835787326, -0.0021706419231974916, -0.0024877877328886022, -0.002188961203747619, -0.0013112995704638308, -0.0003875686419396729, 2.062879502773285e-06, 0.0, 0.0, 0.0]","[1.786627005023253e-08, 1.4587741578835098e-08, 8.737946146955142e-09, 2.6500284189745485e-09, 1.8872919281729534e-09, 1.4441132330097656e-08, 4.525036654814844e-08, 8.547670714175544e-08, 1.0614886078320776e-07, 7.994697830334142e-08, 2.833061596799428e-08, 2.449441943618394e-09, 4.754608165513652e-13, 0.0, 0.0, 0.0]",-2.3114222259537613e-09,3.83923469654499e-09,0.12615498510653234,"[0.0016976853975325668, 0.0016735521862418778, 0.0014986283032207837, 0.0010775345258160485, 0.00041291235390872316, -0.0004850568851875181, -0.001517528367942944, -0.0024486421191394214, -0.0029091570114565535, -0.002561671233364926, -0.001482081300284932, -0.0004064429011538806, 1.8067657947540283e-06, -7.022172212600708e-07, 0.0, 0.0]","[3.2005649669168396e-08, 3.067183084088242e-08, 2.3767865544390376e-08, 1.0713772263140762e-08, 1.630917638337706e-09, 1.0395252495138255e-08, 4.929833058324309e-08, 1.0944805711817794e-07, 1.4501398586588925e-07, 1.0925917752882034e-07, 3.609569301664949e-08, 2.6777779036620696e-09, 3.6500663602723193e-13, 5.516073708911051e-14, 0.0, 0.0]"
zero_center_seed,69#4,fresh_1,fresh_2,direct_BC,0.9985563371119595,0.06063711552167393,0.199459383924879,0.204783363155121,0.00017786237801374705,0.0,0.9985594455697099,1.0,0.0,0.0,0.059798639704216026,"[0.02593949716538191, 0.028259743005037308, 0.03152485890313983, 0.03635168122127652, 0.04370887437835336, 0.055051688104867935, 0.07255703955888748, 0.09915302228182554, 0.13809958659112453, 0.19126786850392818, 0.2544744275510311, 0.3075961507856846, 0.3006392642855644, 0.1636200025677681, 0.0, 0.0]","[7.516863432767266e-05, 8.9219225481629e-05, 0.00011102998621666292, 0.00014763823272816645, 0.00021345598280361777, 0.00033863457290548606, 0.0005882599498097003, 0.0010985990382125785, 0.002131203490553197, 0.0040882057142904195, 0.007236723171231946, 0.010573478966537167, 0.010100633284626695, 0.0029917955859673495, 0.0, 0.0]",0.0,0.0,0.05972404694399246,"[0.02141789742745459, 0.023283231304958463, 0.02597152441740036, 0.03006563801318407, 0.03651842009276152, 0.04692105017602444, 0.06375309731811285, 0.09057009965181351, 0.1316968034952879, 0.19036930985748768, 0.26309049874544144, 0.326855581253767, 0.32024119421839714, 0.15673166327178478, 0.0, 0.0]","[5.12474538441235e-05, 6.056430288689697e-05, 7.536064609898097e-05, 0.00010099965804430356, 0.0001490190775814105, 0.0002460358473857973, 0.00045426623205459433, 0.0009168875661053795, 0.0019387661354322919, 0.004051233565041491, 0.007737737737431596, 0.011943185104648382, 0.01146474806856436, 0.002746174430002569, 0.0, 0.0]"
zero_center_seed,69#4,fresh_1,fresh_2,AC,0.9988374639695,0.0965418381432429,0.13067431801481358,0.141452751411211,0.00018552263028330559,0.0,0.9988666328083218,1.0,0.0,0.0,0.08626056965264303,"[-0.057327285408973694, -0.07345307944342494, -0.09443963831290603, -0.1208793306723237, -0.1526790913194418, -0.18829069752246141, -0.2235131375491619, -0.2502181362360716, -0.25573602318763733, -0.2251870697364211, -0.15134511794894934, -0.05566262733191252, 0.002290021628141403, 0.0011887382715940475, 0.0, 0.0]","[0.0001620232556920518, 0.0002662250173601319, 0.00044039942438447153, 0.0007218892837837195, 0.0011520580710637955, 0.0017525469881377641, 0.00246974559491717, 0.0030948585798501634, 0.003231777068077764, 0.002503761938753385, 0.0011284774502161648, 0.00015127074628220423, 5.860522249165681e-07, 1.5791789293416458e-07, 0.0, 0.0]",0.0,0.0,0.08581038372883955,"[-0.05034787277691066, -0.06726187095046043, -0.08990346686914563, -0.11929924227297306, -0.15578675363212824, -0.1979854805395007, -0.24130730144679546, -0.2760770581662655, -0.2863448467105627, -0.2527314219623804, -0.16594852227717638, -0.056036473251879215, 0.00214539747685194, 0.0010124938562512398, 0.0, 0.0]","[0.0001252747128222262, 0.00022383845540973842, 0.00040022749980207686, 0.0007051400681714034, 0.0012029234222524724, 0.0019433284897572801, 0.0028870188631011824, 0.0037785982479981405, 0.004063682667629968, 0.0031633348782977994, 0.0013611115413081779, 0.00015377288321457325, 5.145480589810805e-07, 1.1460397783113335e-07, 0.0, 0.0]"
historical_shared_BC_synthetic,population_8,teacher,53001,global,0.9999666031549622,0.008172882891103106,1.1542856825330232,1.1541794321757317,0.00014740377665967838,2.7090357415632958e-05,0.9999528903361828,1.0,0.004764471479471315,-0.023400303293512444,0.06754679521864804,"[-0.0007577016804134473, 0.0006327233240881469, 0.0021030952884757426, 0.0035992133744002786, 0.005040824802563293, 0.0063166565814753994, 0.007281542082637316, 0.007760040392895462, 0.0075769665691041155, 0.006636931171669858, 0.005149357996288018, 0.00330071663279341, 0.0014663753374293265, 0.0002624050321884397, 1.0425947039038874e-05, 0.0]","[0.0040390431957380915, 0.0046300139309621265, 0.0052774009097957585, 0.005969059571583764, 0.006681723157863235, 0.007375350031021447, 0.007985077204794307, 0.008410699649368074, 0.008508419966783694, 0.008099735708289407, 0.007042308646929265, 0.0052162839816961475, 0.0028954296781293636, 0.0011088963845504644, 3.402278879028982e-05, 0.0]",0.004760483652229622,-0.023373508057017926,0.06754413660163966,"[-0.0008191166416509077, 0.0005869924825674389, 0.0020621195835701656, 0.003553433016350027, 0.0049841328072943725, 0.00624903285279288, 0.007211844826088054, 0.007708508683208493, 0.007570331386887119, 0.006689634004032996, 0.0051667122897924855, 0.003263341290221433, 0.0013483973559687001, 9.25717799020731e-05, -4.6225856749515515e-05, 0.0]","[0.0040524770022873574, 0.004642381665045003, 0.005288258125874912, 0.005977631037195099, 0.006686751955914649, 0.007375115297129172, 0.007977957666342676, 0.008396956794244539, 0.008492982765016227, 0.008093751810657994, 0.007042216543409789, 0.005252211372661766, 0.002937737436079587, 0.000991202615088154, 5.050301664644416e-05, 0.0]"
