cohort,cell_id,fit_A,fit_B,pathway,cosine,relative_l2,norm_A,norm_B,rmse,magnitude_ratio_B_over_A,signed_mean_same_sign,nonzero_bin_sign_agreement,mean_abs_A,signed_mean_A,rms_A,positive_fraction_A,mean_abs_B,signed_mean_B,rms_B,positive_fraction_B,magnitude_min,magnitude_max,magnitude_range,magnitude_sample_SD,magnitude_CV
alignment_nuisance,67#14,zero,aligned,direct_BC,0.9816306645291453,0.1910365946301565,144.11921228424714,142.86720709586882,0.47497287555516265,0.9731662747956956,True,0.9375,1.5118692968040706,-0.9657711606472731,2.486292620922714,0.4083333333333333,1.4713002115488052,-0.9114741543928783,2.464693479407268,0.425,,,,,
alignment_nuisance,67#14,zero,aligned,AC,0.9919125277389906,0.13256122407470103,114.13206369375077,117.57439368057167,0.2610084316763365,1.0193486488493622,True,0.9395833333333333,1.241549555460612,0.8550064501663049,1.9689651592931383,0.6229166666666667,1.265571861838301,0.8405259493738413,2.0283509934880497,0.6166666666666667,,,,,
alignment_nuisance,67#21,zero,aligned,H1,0.9941204493285817,1.7482356175629363,1.0215644382673932,2.7980645854002457,0.03081031167525799,2.75139198854098,True,0.9770833333333333,0.010634738703568776,0.003407411773999532,0.017623660887431163,0.49583333333333335,0.02926033486922582,0.009783542156219483,0.04827120008000633,0.4979166666666667,,,,,
alignment_nuisance,67#21,zero,aligned,direct_BC,0.9883644428713623,0.17975309485471272,112.82149149327614,122.31575809322494,0.3498634501268787,1.0900795789078117,True,0.95,1.187744393448035,-0.760613763332367,1.9463556408286644,0.4083333333333333,1.294735908259948,-0.8002176113426686,2.1101473006246416,0.4083333333333333,,,,,
alignment_nuisance,67#21,zero,aligned,AC,0.9890143854730087,0.18865199941241187,85.14044554601045,94.18474484063617,0.27709436384886604,1.1034924936164257,True,0.9395833333333333,0.9349592566490174,0.644748312731584,1.468812229459129,0.6229166666666667,1.0317205215493839,0.6841302076975505,1.6248412157492687,0.6208333333333333,,,,,
alignment_nuisance,67#26,zero,aligned,H1,0.991383615460441,0.9402301832793917,0.9467120892310332,1.8200013981005179,0.01535615450417043,1.9317052626612456,True,0.94375,0.009510854312351772,0.004813862521023978,0.016332335184784542,0.53125,0.01837216732757432,0.007967683176199595,0.03139800706960251,0.5083333333333333,,,,,
alignment_nuisance,67#26,zero,aligned,direct_BC,0.9948126921198314,0.10211463159631924,113.2171909461502,113.64058242060172,0.1994484710860255,0.9940387638309433,True,0.9541666666666667,1.18444018521834,-0.7553391395048017,1.9531821049356313,0.4125,1.177379457546132,-0.7379685197557722,1.960486301801587,0.4375,,,,,
alignment_nuisance,67#26,zero,aligned,AC,0.9968650581418597,0.08074378206628859,84.3752176901919,85.46991349383455,0.11753152078466175,1.010431488308535,True,0.9666666666666667,0.9036627294052215,0.5978362381458282,1.455610794750379,0.6020833333333333,0.9130892766018709,0.5993544694213641,1.4744960915516387,0.6020833333333333,,,,,
alignment_nuisance,67#33,zero,aligned,H1,0.9893123045561841,1.1604880761239662,6.226516452853161,13.328502895737893,0.12465686017765423,2.221252667566339,True,0.9375,0.06233497411012649,-0.02200792357325554,0.1074176139698122,0.5041666666666667,0.13846172752479713,-0.048765552168091135,0.22993852014858912,0.49166666666666664,,,,,
alignment_nuisance,67#33,zero,aligned,direct_BC,0.9777143633556954,0.2699916061449722,175.76258071267705,201.68429061517992,0.8186665473188984,1.160885965313317,True,0.9291666666666667,1.7483528861155113,1.033148340259989,3.032192589273729,0.55625,2.0296383279065293,1.1222230901320775,3.4793845703482535,0.5354166666666667,,,,,
alignment_nuisance,67#33,zero,aligned,AC,0.9880370594660881,0.17830161850085025,99.87990528020529,107.62343341702967,0.3072301044801547,1.094682598717292,True,0.9541666666666667,1.050547481328249,-0.6745134691397349,1.7230920676061572,0.4,1.1500160469363132,-0.7086761642247439,1.8566806194816834,0.3958333333333333,,,,,
alignment_nuisance,67#34,zero,aligned,H1,0.9928305330206342,0.30700379618463475,0.7922093487745331,1.0105495667804205,0.004195793155241311,1.28571205021013,True,0.9375,0.008133719861507415,0.0010618560016155242,0.013666909684458509,0.4583333333333333,0.010457621638973553,0.0014827421555916468,0.017433636301087616,0.49583333333333335,,,,,
alignment_nuisance,67#34,zero,aligned,direct_BC,0.9888651263903562,0.1742870476279938,116.85528661352139,126.15529039866077,0.35135314022094355,1.0787590613848952,True,0.9479166666666666,1.2141356584926446,-0.7716335095465183,2.0159452179767734,0.4125,1.3097598433494568,-0.8639456709225972,2.176385525823727,0.40625,,,,,
alignment_nuisance,67#34,zero,aligned,AC,0.9941852210451768,0.1478862502784613,95.8110785597387,104.96572236423147,0.24444090771190316,1.0858421566121905,True,0.9645833333333333,1.0285067414244016,0.709068451821804,1.652898137938011,0.61875,1.116795978198449,0.7884347448746364,1.810830747876194,0.6375,,,,,
alignment_nuisance,68#3,zero,aligned,H1,0.9491723201665692,5.45745598416267,2.7031654149709468,17.293619669357845,0.2545031871108112,6.220513642965919,True,0.8708333333333333,0.027485079628725848,-0.00400711614638567,0.04663403385192083,0.5458333333333333,0.17097131280849379,-0.0368504020695885,0.2983432832547349,0.49166666666666664,,,,,
