cell_id,recording_id,repeat,start_bin,stop_bin,reference,source_image_id,exact,reference_kind
69#7,lSS01258,3,600,750,production_60s,lSS01258-live-frames-000600-000749-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,600,750,production_60s,lSS01258-live-frames-000600-000749-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,600,750,production_60s,lSS01258-live-frames-000600-000749-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,600,750,production_60s,lSS01258-live-frames-000600-000749-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,750,900,production_60s,lSS01258-live-frames-000750-000899-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,750,900,production_60s,lSS01258-live-frames-000750-000899-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,750,900,production_60s,lSS01258-live-frames-000750-000899-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,750,900,production_60s,lSS01258-live-frames-000750-000899-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,750,900,production_60s,lSS01258-live-frames-000750-000899-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,750,900,production_60s,lSS01258-live-frames-000750-000899-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,900,1050,production_60s,lSS01258-live-frames-000900-001049-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,900,1050,production_60s,lSS01258-live-frames-000900-001049-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,900,1050,production_60s,lSS01258-live-frames-000900-001049-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,900,1050,production_60s,lSS01258-live-frames-000900-001049-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,900,1050,production_60s,lSS01258-live-frames-000900-001049-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,900,1050,production_60s,lSS01258-live-frames-000900-001049-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,1050,1200,production_60s,lSS01258-live-frames-001050-001199-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,1050,1200,production_60s,lSS01258-live-frames-001050-001199-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,1050,1200,production_60s,lSS01258-live-frames-001050-001199-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,1050,1200,production_60s,lSS01258-live-frames-001050-001199-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,1050,1200,production_60s,lSS01258-live-frames-001050-001199-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,1050,1200,production_60s,lSS01258-live-frames-001050-001199-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,1200,1350,production_60s,lSS01258-live-frames-001200-001349-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,1200,1350,production_60s,lSS01258-live-frames-001200-001349-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,1200,1350,production_60s,lSS01258-live-frames-001200-001349-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,1200,1350,production_60s,lSS01258-live-frames-001200-001349-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,1200,1350,production_60s,lSS01258-live-frames-001200-001349-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,1200,1350,production_60s,lSS01258-live-frames-001200-001349-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,1350,1500,production_60s,lSS01258-live-frames-001350-001499-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,1350,1500,production_60s,lSS01258-live-frames-001350-001499-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,1350,1500,production_60s,lSS01258-live-frames-001350-001499-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,1350,1500,production_60s,lSS01258-live-frames-001350-001499-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,1350,1500,production_60s,lSS01258-live-frames-001350-001499-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,1350,1500,production_60s,lSS01258-live-frames-001350-001499-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,1500,1650,production_60s,lSS01258-live-frames-001500-001649-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,1500,1650,production_60s,lSS01258-live-frames-001500-001649-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,1500,1650,production_60s,lSS01258-live-frames-001500-001649-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,1500,1650,production_60s,lSS01258-live-frames-001500-001649-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,1500,1650,production_60s,lSS01258-live-frames-001500-001649-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,1500,1650,production_60s,lSS01258-live-frames-001500-001649-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,1650,1800,production_60s,lSS01258-live-frames-001650-001799-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,1650,1800,production_60s,lSS01258-live-frames-001650-001799-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,1650,1800,production_60s,lSS01258-live-frames-001650-001799-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,1650,1800,production_60s,lSS01258-live-frames-001650-001799-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,1650,1800,production_60s,lSS01258-live-frames-001650-001799-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,1650,1800,production_60s,lSS01258-live-frames-001650-001799-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,1800,1950,production_60s,lSS01258-live-frames-001800-001949-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,1800,1950,production_60s,lSS01258-live-frames-001800-001949-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,1800,1950,production_60s,lSS01258-live-frames-001800-001949-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,1800,1950,production_60s,lSS01258-live-frames-001800-001949-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,1800,1950,production_60s,lSS01258-live-frames-001800-001949-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,1800,1950,production_60s,lSS01258-live-frames-001800-001949-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,1950,2100,production_60s,lSS01258-live-frames-001950-002099-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,1950,2100,production_60s,lSS01258-live-frames-001950-002099-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,1950,2100,production_60s,lSS01258-live-frames-001950-002099-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,1950,2100,production_60s,lSS01258-live-frames-001950-002099-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,1950,2100,production_60s,lSS01258-live-frames-001950-002099-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,1950,2100,production_60s,lSS01258-live-frames-001950-002099-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,2100,2250,production_60s,lSS01258-live-frames-002100-002249-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,2100,2250,production_60s,lSS01258-live-frames-002100-002249-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,2100,2250,production_60s,lSS01258-live-frames-002100-002249-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,2100,2250,production_60s,lSS01258-live-frames-002100-002249-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,2100,2250,production_60s,lSS01258-live-frames-002100-002249-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,2100,2250,production_60s,lSS01258-live-frames-002100-002249-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,2250,2400,production_60s,lSS01258-live-frames-002250-002399-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,2250,2400,production_60s,lSS01258-live-frames-002250-002399-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,2250,2400,production_60s,lSS01258-live-frames-002250-002399-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,2250,2400,production_60s,lSS01258-live-frames-002250-002399-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,2250,2400,production_60s,lSS01258-live-frames-002250-002399-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,2250,2400,production_60s,lSS01258-live-frames-002250-002399-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,2400,2550,production_60s,lSS01258-live-frames-002400-002549-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,2400,2550,production_60s,lSS01258-live-frames-002400-002549-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,2400,2550,production_60s,lSS01258-live-frames-002400-002549-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,2400,2550,production_60s,lSS01258-live-frames-002400-002549-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,2400,2550,production_60s,lSS01258-live-frames-002400-002549-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,2400,2550,production_60s,lSS01258-live-frames-002400-002549-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,2550,2700,production_60s,lSS01258-live-frames-002550-002699-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,2550,2700,production_60s,lSS01258-live-frames-002550-002699-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,2550,2700,production_60s,lSS01258-live-frames-002550-002699-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,2550,2700,production_60s,lSS01258-live-frames-002550-002699-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,2550,2700,production_60s,lSS01258-live-frames-002550-002699-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,2550,2700,production_60s,lSS01258-live-frames-002550-002699-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,2700,2850,production_60s,lSS01258-live-frames-002700-002849-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,2700,2850,production_60s,lSS01258-live-frames-002700-002849-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,2700,2850,production_60s,lSS01258-live-frames-002700-002849-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,2700,2850,production_60s,lSS01258-live-frames-002700-002849-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,2700,2850,production_60s,lSS01258-live-frames-002700-002849-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,2700,2850,production_60s,lSS01258-live-frames-002700-002849-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,2850,3000,production_60s,lSS01258-live-frames-002850-002999-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,2850,3000,production_60s,lSS01258-live-frames-002850-002999-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,2850,3000,production_60s,lSS01258-live-frames-002850-002999-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,2850,3000,production_60s,lSS01258-live-frames-002850-002999-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,2850,3000,production_60s,lSS01258-live-frames-002850-002999-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,2850,3000,production_60s,lSS01258-live-frames-002850-002999-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,3000,3150,production_60s,lSS01258-live-frames-003000-003149-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,3000,3150,production_60s,lSS01258-live-frames-003000-003149-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,3000,3150,production_60s,lSS01258-live-frames-003000-003149-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,3000,3150,production_60s,lSS01258-live-frames-003000-003149-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,3000,3150,production_60s,lSS01258-live-frames-003000-003149-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,3000,3150,production_60s,lSS01258-live-frames-003000-003149-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,3150,3300,production_60s,lSS01258-live-frames-003150-003299-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,3150,3300,production_60s,lSS01258-live-frames-003150-003299-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,3150,3300,production_60s,lSS01258-live-frames-003150-003299-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,3150,3300,production_60s,lSS01258-live-frames-003150-003299-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,3150,3300,production_60s,lSS01258-live-frames-003150-003299-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,3150,3300,production_60s,lSS01258-live-frames-003150-003299-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,3300,3450,production_60s,lSS01258-live-frames-003300-003449-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,3300,3450,production_60s,lSS01258-live-frames-003300-003449-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,3300,3450,production_60s,lSS01258-live-frames-003300-003449-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,3300,3450,production_60s,lSS01258-live-frames-003300-003449-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,3300,3450,production_60s,lSS01258-live-frames-003300-003449-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,3300,3450,production_60s,lSS01258-live-frames-003300-003449-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,3450,3600,production_60s,lSS01258-live-frames-003450-003599-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,3450,3600,production_60s,lSS01258-live-frames-003450-003599-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,3450,3600,production_60s,lSS01258-live-frames-003450-003599-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,3450,3600,production_60s,lSS01258-live-frames-003450-003599-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,3450,3600,production_60s,lSS01258-live-frames-003450-003599-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,3450,3600,production_60s,lSS01258-live-frames-003450-003599-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,3600,3750,production_60s,lSS01258-live-frames-003600-003749-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,3600,3750,production_60s,lSS01258-live-frames-003600-003749-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,3600,3750,production_60s,lSS01258-live-frames-003600-003749-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,3600,3750,production_60s,lSS01258-live-frames-003600-003749-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,3600,3750,production_60s,lSS01258-live-frames-003600-003749-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,3600,3750,production_60s,lSS01258-live-frames-003600-003749-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,3750,3900,production_60s,lSS01258-live-frames-003750-003899-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,3750,3900,production_60s,lSS01258-live-frames-003750-003899-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,3750,3900,production_60s,lSS01258-live-frames-003750-003899-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,3750,3900,production_60s,lSS01258-live-frames-003750-003899-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,3750,3900,production_60s,lSS01258-live-frames-003750-003899-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,3750,3900,production_60s,lSS01258-live-frames-003750-003899-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,3900,4050,production_60s,lSS01258-live-frames-003900-004049-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,3900,4050,production_60s,lSS01258-live-frames-003900-004049-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,3900,4050,production_60s,lSS01258-live-frames-003900-004049-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,3900,4050,production_60s,lSS01258-live-frames-003900-004049-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,3900,4050,production_60s,lSS01258-live-frames-003900-004049-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,3900,4050,production_60s,lSS01258-live-frames-003900-004049-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,4050,4200,production_60s,lSS01258-live-frames-004050-004199-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,4050,4200,production_60s,lSS01258-live-frames-004050-004199-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,4050,4200,production_60s,lSS01258-live-frames-004050-004199-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,4050,4200,production_60s,lSS01258-live-frames-004050-004199-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,4050,4200,production_60s,lSS01258-live-frames-004050-004199-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,4050,4200,production_60s,lSS01258-live-frames-004050-004199-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,4200,4350,production_60s,lSS01258-live-frames-004200-004349-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,4200,4350,production_60s,lSS01258-live-frames-004200-004349-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,4200,4350,production_60s,lSS01258-live-frames-004200-004349-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,4200,4350,production_60s,lSS01258-live-frames-004200-004349-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,4200,4350,production_60s,lSS01258-live-frames-004200-004349-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,4200,4350,production_60s,lSS01258-live-frames-004200-004349-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,4350,4500,production_60s,lSS01258-live-frames-004350-004499-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,4350,4500,production_60s,lSS01258-live-frames-004350-004499-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,4350,4500,production_60s,lSS01258-live-frames-004350-004499-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,4350,4500,production_60s,lSS01258-live-frames-004350-004499-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,4350,4500,production_60s,lSS01258-live-frames-004350-004499-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,4350,4500,production_60s,lSS01258-live-frames-004350-004499-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,4500,4650,production_60s,lSS01258-live-frames-004500-004649-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,4500,4650,production_60s,lSS01258-live-frames-004500-004649-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,4500,4650,production_60s,lSS01258-live-frames-004500-004649-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,4500,4650,production_60s,lSS01258-live-frames-004500-004649-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,4500,4650,production_60s,lSS01258-live-frames-004500-004649-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,4500,4650,production_60s,lSS01258-live-frames-004500-004649-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,4650,4800,production_60s,lSS01258-live-frames-004650-004799-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,4650,4800,production_60s,lSS01258-live-frames-004650-004799-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,4650,4800,production_60s,lSS01258-live-frames-004650-004799-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,4650,4800,production_60s,lSS01258-live-frames-004650-004799-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,4650,4800,production_60s,lSS01258-live-frames-004650-004799-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,4650,4800,production_60s,lSS01258-live-frames-004650-004799-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,4800,4950,production_60s,lSS01258-live-frames-004800-004949-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,4800,4950,production_60s,lSS01258-live-frames-004800-004949-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,4800,4950,production_60s,lSS01258-live-frames-004800-004949-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,4800,4950,production_60s,lSS01258-live-frames-004800-004949-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,4800,4950,production_60s,lSS01258-live-frames-004800-004949-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,4800,4950,production_60s,lSS01258-live-frames-004800-004949-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,4950,5100,production_60s,lSS01258-live-frames-004950-005099-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,4950,5100,production_60s,lSS01258-live-frames-004950-005099-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,4950,5100,production_60s,lSS01258-live-frames-004950-005099-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,4950,5100,production_60s,lSS01258-live-frames-004950-005099-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,4950,5100,production_60s,lSS01258-live-frames-004950-005099-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,4950,5100,production_60s,lSS01258-live-frames-004950-005099-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,5100,5250,production_60s,lSS01258-live-frames-005100-005249-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,5100,5250,production_60s,lSS01258-live-frames-005100-005249-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,3,5100,5250,production_60s,lSS01258-live-frames-005100-005249-trial-3,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,4,5100,5250,production_60s,lSS01258-live-frames-005100-005249-trial-4,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,5,5100,5250,production_60s,lSS01258-live-frames-005100-005249-trial-5,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,6,5100,5250,production_60s,lSS01258-live-frames-005100-005249-trial-6,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,1,5250,5400,production_60s,lSS01258-live-frames-005250-005399-trial-1,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
69#7,lSS01258,2,5250,5400,production_60s,lSS01258-live-frames-005250-005399-trial-2,True,LIVE_UNCHANGED_PRODUCTION_ADAPTER
