group,mode,channel,family,name,kind,n_cells,mean_on,peak_signed,peak_absolute,peak_latency_from_onset_ms,integral_response_seconds,onset_50ms_mean,offset_50ms_mean,positive_cells,negative_cells,zero_within_1e9_cells
PC_OFF,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+02,model_minus_LN,4,0.015169733902439475,0.029187560081481934,0.05376696586608887,63.33332061767578,0.001231345236301422,0.011368440464138985,0.0030239857733249664,3,1,0
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+02,model_minus_LN,22,-0.004284912953153253,-0.028348754752766003,0.090398447080092,73.33332408558239,-0.0005055466384598703,-0.0036822838539426975,-0.0017871474000540647,9,13,0
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+02,model_minus_LN,4,0.002599190513137728,0.0047683753073215485,0.00671546533703804,63.33332061767578,0.00022580140580733617,0.001832611858844757,0.0008111067581921816,3,1,0
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+02,model_minus_LN,22,-0.0009318218667017804,-0.00652123208750378,0.010243670845573599,64.84847467595881,-6.613842014110449e-05,-0.0011117350394752893,0.00036959443241357803,9,13,0
PC_OFF,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+03,model_minus_LN,4,-0.005402947659604251,-0.013619855046272278,0.03941012918949127,133.33331298828125,-0.001490846574306488,-0.0018281042575836182,-0.009782722219824791,2,2,0
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+03,model_minus_LN,22,-0.004873967578698119,-0.03293239799412814,0.08334150910377502,104.24241083318537,-0.0007627073020646067,-0.0027229826558719983,-0.00461582365361127,8,14,0
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+03,model_minus_LN,4,-0.00018157602607971057,-0.0014099907130002975,0.004269188269972801,133.33331298828125,-0.00015450069059928258,7.941131480038166e-05,-0.0011433514300733805,2,2,0
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+03,model_minus_LN,22,-0.0009065417986924083,-0.00038588385690342295,0.009292934428561817,94.84847190163352,-7.692252370444211e-05,-0.0008692254143005067,0.0001382192342796109,10,12,0
PC_OFF,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+04,model_minus_LN,4,-0.02619697220507078,-0.046854168176651,0.046854168176651,91.6666488647461,-0.0045916519562403365,-0.014403779059648514,-0.026657715439796448,0,4,0
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+04,model_minus_LN,22,-0.003425460895496971,-0.03057043660770763,0.07892742482098666,92.72726024280895,-0.0008016466371940843,-0.00030649656599218196,-0.0057860047302462836,13,9,0
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+04,model_minus_LN,4,-0.0028525350826384965,-0.00562167726457119,0.00562167726457119,103.33332061767578,-0.0005871416255831719,-0.0014679713640362024,-0.003778777550905943,0,4,0
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+04,model_minus_LN,22,-0.0005101632086734753,0.0008153380318121476,0.009272028099406849,86.96968772194602,-4.0827898139303395e-05,-0.0003631150095977566,0.00026521143842149866,14,8,0
PC_OFF,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+05,model_minus_LN,4,-0.018366743170190603,-0.029662013053894043,0.029662013053894043,81.6666488647461,-0.0027727838357289635,-0.011007443070411682,-0.013805350288748741,0,4,0
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+05,model_minus_LN,22,-0.003891777508463499,-0.029938118024305863,0.05185996944254095,93.33332269841975,-0.001018737933852456,-0.0001563663509759036,-0.008682198822498322,11,11,0
