"Path","Bytes","SHA256"
"tests/test_synthetic_teacher_identity.py","5653","3EE617FE227E2809E60F794912497CD029854A4D04888F56D1D44746A43CA033"
"tests/test_temporal_center_surround.py","2713","002FC1FA1108B83262BFD3625DD4CB879A776DC743DAFDCC11C622F83C463CBB"
"tests/test_type_prior_comparison.py","8685","A16BD62723AF1D0CF177CA13D15A29D62E7AB7C80E242A53A76ADC6F82DEBDC3"
"tests/test_type_prior_rf_artifact_validation.py","3743","8F253183562603F29137BC239BD287172606D574938CD3210D746925F39FFEB3"
"tests/test_typed_rgc_population.py","20611","6594A84943494B2FD2EE7BEC4B365CA63564678A2DB252668D0AC6C967CDFE4D"
"tests/test_v3_watchdog.py","3729","AA4C3993DF24A46BA343DBBCDAF7271E8471BB21EE66A6648B61D0BAE77AC2B3"
"tests/test_v4_group_endpoint.py","2757","C6F2912902BA1EE106FCF0A7C0C4B2CFC102B063D037EBCB60FE0B87C19D6E6F"
"tests/test_v4_identity_endpoint.py","2289","5BB18F1AFD385736C1DEAAEC7BF98DB410B2C913D06E949A91EFB54DC0F06529"
"tests/type_prior_fixture.py","8908","A62667C2BB9CF726A75D6A9759808060475ED8FED01B8FF1781639FB8FE8B035"
"training/__init__.py","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"training/mechanistic_retina/__init__.py","365","06DBC0CA9A548BEC4FCAE1692FBB49BD39785BAA08C0F42674CD1206B178FE09"
"training/mechanistic_retina/center_surround_ln.py","8124","D87070F6E87E32D7F7FDBB678525B9FE775A117348D9F92848E0498031719007"
"training/mechanistic_retina/compact_causal_cnn.py","7355","29A89279889BED4CDF3AE9B932802D0EBFA3EB5FB0DBF953152CF591F17C0D77"
"training/mechanistic_retina/gain_audit.py","494","E5F9A2F76B1441D05398AD34138EA8120912C61AD05ED9C2CF48890BF508AA50"
"training/mechanistic_retina/losses.py","990","6E26F7B0AC7D08B681D2B4A291E457D8159E170AFC41C6B39ABA4166FB9CC91A"
"training/mechanistic_retina/optimizer.py","1206","06D169AE1EBB6A258D844C7F3038E28ECE78A8CDCAA78FCDB6F8C9B3F08ABA17"
"training/mechanistic_retina/r4_development.py","5731","1BF301B0684A87AD714E51E3CCC886DB9FF4B7FE277B2FFACFAC60BB69B637BA"
"training/mechanistic_retina/real_early_stopping.py","9225","736B19F9EAD119F31F53D6A4A32E716CDB70D37A0659D620EFB8E2BA90B46926"
"training/mechanistic_retina/real_sampled.py","7141","91EE5ABC3C6AFB204C6142F52CB3675045E7E2B4E19BE8760B7581BD29513D20"
"training/mechanistic_retina/sampled.py","5823","235E18D93CBB9C462CE1C77506987BA84B9B58C21449A8B50CF25A2C05423B57"
"training/mechanistic_retina/stages.py","8421","380B32F6ACDB12BD5A4C5D76A97321221A5918FB7137696240A84D1BFBCFCD19"
"training/mechanistic_retina/trainer.py","7454","954A092177E3C0B8A12A121E7B0685B670C39EC07C648421530760595C29097D"
"training/response_checkpointing.py","8171","5755B4617C4A02DDD9B1864619F1C8EB6729284DA5C6DBEEE1C901B2CB6D9C32"
"training/response_config_types.py","2724","5A0BED73679D6FDB2199A3176D8DBAD8FBC52FD0CC9BD757B3616A10D5E5CDD7"
"training/response_config.py","7756","81E1D8B81799ACAE62E10A82521E080DA899AB5504BB9B9E3169EF46491C77A0"
"training/response_data.py","8910","A2AD6823D3D61A96B8B64E1940A97DCED8B788F862369B296CA94CC79BDFC769"
"training/response_optimizer.py","1750","801C64778C5379926F674FC312DDDD74FB3F7260553166310BE616E02B93D5EA"
"training/response_readout_calibration.py","7548","960CBF005C0508E0C3D1121B2C9339447022974C3C986FED1E391919992329E6"
"training/response_trainer.py","8166","ABBC6483308798F06117090E947B13C03B2C326AD29A380A7A2908BBDC7017F9"
"training/response_unroll.py","3933","5478AC4CADA5BBA8B95CE0FA88F36011DF15FAC946A36A5D554B69CD6BF5D2A3"
"utils/__init__.py","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
