group,mode,channel,family,name,kind,n_cells,mean_on,peak_signed,peak_absolute,peak_latency_from_onset_ms,integral_response_seconds,onset_50ms_mean,offset_50ms_mean,positive_cells,negative_cells,zero_within_1e9_cells
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-11,overlapping_minus_exclusive_pair,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-11,overlapping_minus_exclusive_pair,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-11,overlapping_minus_exclusive_pair,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-11,overlapping_minus_exclusive_pair,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-10,overlapping_minus_exclusive_pair,4,2.925594628777617e-07,7.897615432739258e-07,7.897615432739258e-07,106.66665649414062,6.934007008870443e-08,9.033828973770142e-08,5.83939254283905e-07,3,0,1
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-10,overlapping_minus_exclusive_pair,22,-3.585309681465209e-08,-2.682209014892578e-07,1.4874068173495205e-06,112.72726301713423,-2.7201392433860088e-08,-1.06678767637773e-08,-2.2233209826729514e-07,8,13,1
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-10,overlapping_minus_exclusive_pair,4,6.854534084776986e-08,1.9371509552001953e-07,1.9371509552001953e-07,104.99998474121094,1.6167759895324707e-08,2.0489096641540527e-08,1.3830140233039856e-07,4,0,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-10,overlapping_minus_exclusive_pair,22,2.4270830860247242e-08,2.031976526433771e-08,2.499331127513539e-07,115.45453158291903,2.3909590461037385e-09,2.031976526433771e-09,3.001398660919883e-08,11,11,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-09,overlapping_minus_exclusive_pair,4,3.7516156865535777e-06,8.299946784973145e-06,8.299946784973145e-06,104.99998474121094,8.610387643178305e-07,1.2880191206932068e-06,7.063150405883789e-06,4,0,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-09,overlapping_minus_exclusive_pair,22,-3.367662284794257e-07,-2.9450113123113457e-06,1.4871358871459961e-05,125.15150312943892,-2.975265185038249e-07,-6.349926645105536e-08,-2.5826421650973233e-06,10,12,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-09,overlapping_minus_exclusive_pair,4,9.159246801004883e-07,2.0489096641540527e-06,2.0489096641540527e-06,104.99998474121094,2.0558635393778483e-07,3.082677721977234e-07,1.7024576663970947e-06,4,0,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-09,overlapping_minus_exclusive_pair,22,2.5955112737851105e-07,1.3749707828868518e-07,2.4830753153020684e-06,124.24241360751066,2.3225491697138005e-08,3.5263259302486076e-08,2.879480069333857e-07,12,10,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-08,overlapping_minus_exclusive_pair,4,2.218782977081446e-05,4.861503839492798e-05,4.861503839492798e-05,113.33331298828125,5.074540774027507e-06,7.650814950466156e-06,4.1561201214790344e-05,4,0,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-08,overlapping_minus_exclusive_pair,22,-1.9959426945154686e-06,-1.6807155175642535e-05,8.109618316997181e-05,131.8181679465554,-1.682368191805753e-06,-3.137710419568149e-07,-1.4741820367899807e-05,10,12,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-08,overlapping_minus_exclusive_pair,4,5.432218294743052e-06,1.2040138244628906e-05,1.2040138244628906e-05,111.6666488647461,1.2145439783732095e-06,1.809094101190567e-06,1.0051298886537552e-05,4,0,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-08,overlapping_minus_exclusive_pair,22,1.3894654852141353e-06,6.5463510426608e-07,1.3506209308450872e-05,124.84847328879617,1.1668286540291528e-07,1.991760324348103e-07,1.463234763253819e-06,12,10,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-07,overlapping_minus_exclusive_pair,4,8.664180785444842e-05,0.00018971413373947144,0.00018971413373947144,114.99998474121094,1.980120937029521e-05,2.9888004064559937e-05,0.0001620948314666748,4,0,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-07,overlapping_minus_exclusive_pair,22,-7.828437415727505e-06,-6.407905708659779e-05,0.00030156834559007126,132.12119917436078,-6.38207702925711e-06,-1.130456274205988e-06,-5.632689730687575e-05,11,11,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-07,overlapping_minus_exclusive_pair,4,2.1221736673737723e-05,4.696846008300781e-05,4.696846008300781e-05,111.6666488647461,4.740258057912191e-06,7.070600986480713e-06,3.922777250409126e-05,4,0,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-07,overlapping_minus_exclusive_pair,22,5.100283652061742e-06,2.241947434165261e-06,5.0181692296808414e-05,125.45453435724431,4.134372328266953e-07,7.699074392968958e-07,5.18712807785381e-06,12,10,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-06,overlapping_minus_exclusive_pair,4,0.0002537548546115431,0.0005553364753723145,0.0005553364753723145,116.66665649414062,5.795508623123169e-05,8.756760507822037e-05,0.00047442130744457245,4,0,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-06,overlapping_minus_exclusive_pair,22,-2.3001158953403237e-05,-0.00018489631739529696,0.0008556598966771907,132.4242304021662,-1.8346336754885587e-05,-3.130090507594022e-06,-0.000162684443322095,11,11,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-06,overlapping_minus_exclusive_pair,4,6.218204902097568e-05,0.00013755261898040771,0.00013755261898040771,113.33331298828125,1.3877625266710918e-05,2.073589712381363e-05,0.00011483021080493927,4,0,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-06,overlapping_minus_exclusive_pair,22,1.4356117265957767e-05,6.100332195108587e-06,0.00014228204434568232,125.75756419788708,1.1397424069317904e-06,2.2418627684766594e-06,1.4306638728488576e-05,12,10,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-05,overlapping_minus_exclusive_pair,4,0.0005975494827907823,0.001307472586631775,0.001307472586631775,116.66665649414062,0.0001364294687906901,0.00020623579621315002,0.0011167805641889572,4,0,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-05,overlapping_minus_exclusive_pair,22,-5.4262088807180675e-05,-0.0004312016747214577,0.0019731521606445312,132.4242304021662,-4.268184755787706e-05,-7.096000693061135e-06,-0.0003796590661460703,11,11,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-05,overlapping_minus_exclusive_pair,4,0.00014648064961875207,0.00032391026616096497,0.00032391026616096497,113.33331298828125,3.268217047055562e-05,4.885578528046608e-05,0.00027042627334594727,4,0,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-05,overlapping_minus_exclusive_pair,22,3.298173436922463e-05,1.3978643850846725e-05,0.00032782419161363083,125.75756419788708,2.6007786844715927e-06,5.256130614063957e-06,3.2650264488025144e-05,12,10,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-04,overlapping_minus_exclusive_pair,4,-0.0026919171505142003,-0.006084859371185303,0.007143914699554443,109.99999237060547,-0.0005931717157363892,-0.0008949628099799156,-0.005126935429871082,1,3,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-04,overlapping_minus_exclusive_pair,22,0.001491324179699983,0.0024196180430325594,0.007141481746326794,91.5151436545632,0.00022062463290763626,0.0007693420418284156,0.0015194981612942436,14,8,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-04,overlapping_minus_exclusive_pair,4,-0.0006810510967625305,-0.0015872307121753693,0.001837063580751419,108.33332061767578,-0.00014513008296489715,-0.00020965514704585075,-0.0012556612491607666,1,3,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-04,overlapping_minus_exclusive_pair,22,2.887407092864371e-05,-1.3949180191213435e-05,0.001046865839849819,91.51514088023792,1.4070782697562008e-06,3.904286264018579e-05,1.6782559793103825e-05,14,8,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-03,overlapping_minus_exclusive_pair,4,0.0005984435397294874,0.0013108253479003906,0.0013108253479003906,116.66665649414062,0.00013667280475298564,0.0002063661813735962,0.0011193538084626198,4,0,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-03,overlapping_minus_exclusive_pair,22,-5.447665869889368e-05,-0.00043221495368263936,0.001976376230066473,132.4242304021662,-4.278411467870076e-05,-7.109885865991766e-06,-0.0003808250820094889,11,11,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-03,overlapping_minus_exclusive_pair,4,0.0001434601855407891,0.0003170706331729889,0.0003170706331729889,113.33331298828125,3.205284476280213e-05,4.794914275407791e-05,0.0002647428773343563,4,0,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-03,overlapping_minus_exclusive_pair,22,2.621696818426823e-05,1.4410100199959495e-06,0.00032620978626337916,125.15150451660156,1.0364141428109373e-06,4.5240687375718895e-06,1.6798053614117883e-05,12,10,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-02,overlapping_minus_exclusive_pair,4,0.00025421778082090896,0.0005574971437454224,0.0005574971437454224,116.66665649414062,5.809138218561809e-05,8.757784962654114e-05,0.00047602690756320953,4,0,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-02,overlapping_minus_exclusive_pair,22,-2.31585726944352e-05,-0.0001855004917491566,0.0008570280942049893,132.4242304021662,-1.8408479112567325e-05,-3.131614489988847e-06,-0.0001634616743434559,11,11,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-02,overlapping_minus_exclusive_pair,4,5.905379825321688e-05,0.0001301988959312439,0.0001301988959312439,113.33331298828125,1.3237471381823224e-05,1.9865110516548157e-05,0.00010910583660006523,4,0,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-02,overlapping_minus_exclusive_pair,22,8.197647800174805e-06,-4.939396273006093e-06,0.00014079125090078875,124.84847467595881,-2.6942879864663785e-07,1.5815550630742854e-06,8.377669887109236e-08,12,10,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-01,overlapping_minus_exclusive_pair,4,8.326967719085587e-05,0.00018288195133209229,0.00018288195133209229,116.66665649414062,1.9040505091349287e-05,2.864748239517212e-05,0.00015612132847309113,4,0,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x-01,overlapping_minus_exclusive_pair,22,-7.585141743633854e-06,-6.157159805297852e-05,0.0002881125970320268,132.72726024280894,-6.126436320218172e-06,-1.0742382569746538e-06,-5.4233792153271764e-05,11,11,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-01,overlapping_minus_exclusive_pair,4,1.8599629122206807e-05,4.084780812263489e-05,4.084780812263489e-05,113.33331298828125,4.188666741053264e-06,6.326939910650253e-06,3.444170579314232e-05,4,0,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x-01,overlapping_minus_exclusive_pair,22,1.6319029941510879e-06,-3.904442895542491e-06,4.735216498374939e-05,132.72726024280894,-3.4100178516272357e-07,3.9576976136727765e-07,-2.456574954769828e-06,11,11,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+00,overlapping_minus_exclusive_pair,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+00,overlapping_minus_exclusive_pair,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+00,overlapping_minus_exclusive_pair,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+00,overlapping_minus_exclusive_pair,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+01,overlapping_minus_exclusive_pair,4,-8.326471044028949e-05,-0.00018289685249328613,0.00018289685249328613,116.66665649414062,-1.9039611021677653e-05,-2.864934504032135e-05,-0.00015612132847309113,0,4,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+01,overlapping_minus_exclusive_pair,22,7.586405775906645e-06,6.156888875094327e-05,0.00028811530633406204,132.72726024280894,6.126689188408128e-06,1.0745769197290593e-06,5.4234469478780575e-05,11,11,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+01,overlapping_minus_exclusive_pair,4,-1.6792615248562015e-05,-3.634020686149597e-05,3.634020686149597e-05,119.99999237060547,-3.831237554550171e-06,-5.925074219703674e-06,-3.1278934329748154e-05,0,4,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+01,overlapping_minus_exclusive_pair,22,7.86104020988887e-07,7.990070364691995e-06,4.8534775322133846e-05,130.90908258611506,8.81893616734129e-07,-1.37666409665888e-07,7.839915765957398e-06,12,10,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+02,overlapping_minus_exclusive_pair,4,-0.00025420883639526437,-0.000557437539100647,0.000557437539100647,114.99998474121094,-5.808959404627482e-05,-8.75573605298996e-05,-0.0004760082811117172,0,4,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+02,overlapping_minus_exclusive_pair,22,2.315658843537511e-05,0.0001855113289572976,0.0008570172569968483,132.12119917436078,1.8408370740485916e-05,3.135678443041715e-06,0.00016346336765722796,11,11,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+02,overlapping_minus_exclusive_pair,4,-4.817173027049648e-05,-0.00010325387120246887,0.00010325387120246887,121.66665649414062,-1.1082105338573456e-05,-1.744530163705349e-05,-9.002326987683773e-05,0,4,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+02,overlapping_minus_exclusive_pair,22,6.055380497310187e-06,3.1595541672273114e-05,0.0001476417210969058,127.57574879039417,3.467581488869407e-06,-4.415315660563382e-08,3.176610070196065e-05,13,9,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+03,overlapping_minus_exclusive_pair,4,-0.000598448511937022,-0.0013108551502227783,0.0013108551502227783,116.66665649414062,-0.0001366726557413737,-0.0002063550055027008,-0.0011193472892045975,0,4,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+03,overlapping_minus_exclusive_pair,22,5.4473043808849816e-05,0.0004322041164744984,0.001976387067274614,132.4242304021662,4.278397921359901e-05,7.1085312149741435e-06,0.0003808282993056557,11,11,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+03,overlapping_minus_exclusive_pair,4,-0.00010572448400125722,-0.00022444315254688263,0.00022444315254688263,123.33332061767578,-2.4574113388856253e-05,-3.944220952689648e-05,-0.00019855261780321598,0,4,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+03,overlapping_minus_exclusive_pair,22,2.2460881757007716e-05,9.250166741284457e-05,0.00034917484630237925,125.75756558504972,9.93229900345658e-06,7.836232808503237e-07,9.264530275355686e-05,14,8,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+04,overlapping_minus_exclusive_pair,4,0.0026919037045445293,0.00608488917350769,0.0071440041065216064,109.99999237060547,0.0005931715170542399,0.0008949507027864456,0.005126954987645149,3,1,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+04,overlapping_minus_exclusive_pair,22,-0.001491323934963227,-0.002419615333730524,0.007141484455628829,91.5151436545632,-0.00022062428069837166,-0.0007693405178460208,-0.0015194937586784363,8,14,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+04,overlapping_minus_exclusive_pair,4,0.0002709217324081692,0.0006292890757322311,0.0008517112582921982,121.66665649414062,6.493328760067622e-05,0.00011573662050068378,0.000556825427338481,3,1,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+04,overlapping_minus_exclusive_pair,22,-0.0003939080162870761,-0.0006909668445587158,0.001245561648498882,96.36362804066052,-5.850899851683415e-05,-0.0001795741052112796,-0.0003973658789287914,8,14,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+05,overlapping_minus_exclusive_pair,4,-0.0005975623907943373,-0.001307457685470581,0.001307457685470581,116.66665649414062,-0.00013642927010854087,-0.00020624324679374695,-0.0011167600750923157,0,4,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+05,overlapping_minus_exclusive_pair,22,5.426226167318501e-05,0.0004312016747214577,0.0019731413234363904,132.4242304021662,4.268212751908736e-05,7.100064646114003e-06,0.0003796605901284651,11,11,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+05,overlapping_minus_exclusive_pair,4,-9.791105628664809e-05,-0.00020631030201911926,0.00020631030201911926,128.33332061767578,-2.303857356309891e-05,-3.7741148844361305e-05,-0.00018507125787436962,0,4,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+05,overlapping_minus_exclusive_pair,22,3.0408506797192043e-05,0.00011094287037849426,0.0003578347915952856,124.54544483531605,1.1707505945003393e-05,1.6991133716973392e-06,0.00011029221456159245,14,8,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+06,overlapping_minus_exclusive_pair,4,-0.00025377372639923124,-0.0005553364753723145,0.0005553364753723145,116.66665649414062,-5.79566756884257e-05,-8.757971227169037e-05,-0.0004744231700897217,0,4,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+06,overlapping_minus_exclusive_pair,22,2.29969153338061e-05,0.00018488818948919123,0.0008556463501670144,132.4242304021662,1.8345478809241094e-05,3.129921176216819e-06,0.00016267326745119962,11,11,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+06,overlapping_minus_exclusive_pair,4,-4.164328120737082e-05,-8.77920538187027e-05,8.77920538187027e-05,126.6666488647461,-9.799525141716003e-06,-1.6037141904234886e-05,-7.873028516769409e-05,0,4,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+06,overlapping_minus_exclusive_pair,22,1.308484539467e-05,4.7459859739650376e-05,0.0001552108336578716,124.24241360751066,5.036168026201654e-06,7.508576593615792e-07,4.733861847357316e-05,14,8,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+07,overlapping_minus_exclusive_pair,4,-8.665621163572723e-05,-0.00018966197967529297,0.00018966197967529297,113.33332061767578,-1.9801159699757896e-05,-2.9908493161201477e-05,-0.0001620817929506302,0,4,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+07,overlapping_minus_exclusive_pair,22,7.82934164982924e-06,6.409666754982688e-05,0.00030153989791870117,131.81816933371803,6.382266680399578e-06,1.1291016231883655e-06,5.63240186734633e-05,11,11,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+07,overlapping_minus_exclusive_pair,4,-1.4225021132574511e-05,-2.9996037483215332e-05,2.9996037483215332e-05,129.99998474121094,-3.348849713802338e-06,-5.473149940371513e-06,-2.6907306164503098e-05,0,4,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+07,overlapping_minus_exclusive_pair,22,4.578246477199793e-06,1.648373224518516e-05,5.47295944257216e-05,124.5454434481534,1.7607099179065586e-06,2.742321653799577e-07,1.6507184640927747e-05,14,8,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+08,overlapping_minus_exclusive_pair,4,-2.2202729709874802e-05,-4.857778549194336e-05,4.857778549194336e-05,111.6666488647461,-5.075335502624512e-06,-7.666647434234619e-06,-4.155561327934265e-05,0,4,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+08,overlapping_minus_exclusive_pair,22,1.9960331298110843e-06,1.6819347034801137e-05,8.10839913108132e-05,131.51513810591265,1.6824765638871626e-06,3.1394037333401764e-07,1.4740296385504983e-05,12,10,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+08,overlapping_minus_exclusive_pair,4,-3.642092157640775e-06,-7.692724466323853e-06,7.692724466323853e-06,128.33332061767578,-8.578722675641379e-07,-1.400243490934372e-06,-6.894348189234734e-06,0,4,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+08,overlapping_minus_exclusive_pair,22,1.2220758753239187e-06,4.348091103813865e-06,1.473284580490806e-05,123.63635115189986,4.6913822491963706e-07,7.840042764490301e-08,4.382338374853134e-06,14,8,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+09,overlapping_minus_exclusive_pair,4,-3.7411849636015404e-06,-8.285045623779297e-06,8.285045623779297e-06,99.99998474121094,-8.591016133626302e-07,-1.2814998626708984e-06,-7.063150405883789e-06,0,4,0
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+09,overlapping_minus_exclusive_pair,22,3.373983825257069e-07,2.961267124522816e-06,1.4849684455178e-05,127.87877308238636,2.977884177005652e-07,6.299127231944691e-08,2.5812875140797007e-06,12,10,0
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+09,overlapping_minus_exclusive_pair,4,-6.116926568600078e-07,-1.3224780559539795e-06,1.3224780559539795e-06,126.66665649414062,-1.4433016379674275e-07,-2.307351678609848e-07,-1.1695083230733871e-06,0,4,0
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+09,overlapping_minus_exclusive_pair,22,2.2139513616343204e-07,7.687644525007768e-07,2.70997936075384e-06,123.63635115189986,8.474245215907241e-08,1.6594474965875798e-08,7.848509333350442e-07,14,8,0
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+10,overlapping_minus_exclusive_pair,4,-3.069639173958194e-07,-6.854534149169922e-07,8.046627044677734e-07,93.33332824707031,-6.98367754618327e-08,-9.872019290924072e-08,-5.867332220077515e-07,0,3,1
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+10,overlapping_minus_exclusive_pair,22,2.4744957154028538e-08,2.8447671370072797e-07,1.4657324010675603e-06,113.63635531338778,2.591898947051077e-08,9.143894368951971e-09,2.1505084904757413e-07,12,9,1
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+10,overlapping_minus_exclusive_pair,4,-5.1781536516970483e-08,-1.2293457984924316e-07,1.3783574104309082e-07,118.33332824707031,-1.1684993902842204e-08,-1.7229467630386353e-08,-9.73232090473175e-08,0,3,1
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+10,overlapping_minus_exclusive_pair,22,1.993594700181153e-08,7.145784117958763e-08,2.7194619178771973e-07,117.57574879039417,7.628942980910792e-09,2.3283064365386963e-09,6.815587932413275e-08,14,7,1
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+11,overlapping_minus_exclusive_pair,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+11,overlapping_minus_exclusive_pair,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+11,overlapping_minus_exclusive_pair,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+11,overlapping_minus_exclusive_pair,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+12,overlapping_minus_exclusive_pair,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,logit,Mach_bands,ramp_minus_matched_uniform_x+12,overlapping_minus_exclusive_pair,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+12,overlapping_minus_exclusive_pair,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,probability,Mach_bands,ramp_minus_matched_uniform_x+12,overlapping_minus_exclusive_pair,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,logit,SBC,bright_surround_minus_dark_surround,overlapping_minus_exclusive_pair,4,0.008505656231136527,0.018676191568374634,0.018676191568374634,116.66665649414062,0.0019433738787968955,0.0029260478913784027,0.01593775674700737,4,0,0
all,AC_off,logit,SBC,bright_surround_minus_dark_surround,overlapping_minus_exclusive_pair,22,-0.0007811741728470555,-0.006097137928009033,0.027483772147785534,132.4242304021662,-0.0006019355672778506,-9.693002158945257e-05,-0.005386588248339566,11,11,0
PC_OFF,AC_off,probability,SBC,bright_surround_minus_dark_surround,overlapping_minus_exclusive_pair,4,0.0018117264326065197,0.003949452191591263,0.003949452191591263,116.66665649414062,0.00041003194948037474,0.000626386608928442,0.0033606491051614285,4,0,0
all,AC_off,probability,SBC,bright_surround_minus_dark_surround,overlapping_minus_exclusive_pair,22,3.459838506552676e-05,-0.0005852349779822609,0.0045557767152786255,132.72726024280894,-6.0637679063912586e-05,2.8567092323845085e-05,-0.0005210250700739297,11,11,0
PC_OFF,AC_off,logit,SBC,control_bright_surround_minus_dark_surround,overlapping_minus_exclusive_pair,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,logit,SBC,control_bright_surround_minus_dark_surround,overlapping_minus_exclusive_pair,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,probability,SBC,control_bright_surround_minus_dark_surround,overlapping_minus_exclusive_pair,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,probability,SBC,control_bright_surround_minus_dark_surround,overlapping_minus_exclusive_pair,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,logit,Hermann,intersection_minus_corridor,overlapping_minus_exclusive_pair,4,0.00295362678298261,0.00645717978477478,0.00645717978477478,116.66665649414062,0.0006739291548728943,0.0010201819241046906,0.0055147334933280945,4,0,0
all,AC_off,logit,Hermann,intersection_minus_corridor,overlapping_minus_exclusive_pair,22,-0.0002693727025705977,-0.002099313519217751,0.009423954920335249,132.4242304021662,-0.00020696455782110042,-3.299218687144193e-05,-0.001850088211623105,11,11,0
PC_OFF,AC_off,probability,Hermann,intersection_minus_corridor,overlapping_minus_exclusive_pair,4,0.00046508784828347416,0.0009714514017105103,0.0009714514017105103,128.33332061767578,0.00011007462938626608,0.00018309615552425385,0.0008804532699286938,4,0,0
all,AC_off,probability,Hermann,intersection_minus_corridor,overlapping_minus_exclusive_pair,22,-0.00015975954763482812,-0.0005973882295868614,0.0017174272374673324,124.84847606312145,-6.112005674477779e-05,-8.763068101622842e-06,-0.0005861075849018314,8,14,0
PC_OFF,AC_off,logit,Hermann,control_intersection_minus_corridor,overlapping_minus_exclusive_pair,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,AC_off,logit,Hermann,control_intersection_minus_corridor,overlapping_minus_exclusive_pair,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,AC_off,probability,Hermann,control_intersection_minus_corridor,overlapping_minus_exclusive_pair,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
